4122,4122,29123.63,7.53,4461,4461,20123.66,4.41,4601,4601,15159.87,3.00,4563,4563,20227.29,4.62
4173,4173,29499.90,7.45,4537,4537,20437.17,4.40,4650,4650,15693.25,3.13,4563,4563,20934.18,4.73
4122,4122,28801.23,7.46,4470,4470,20450.01,4.57,4617,4617,15764.25,3.19,4553,4553,21469.09,4.86
4126,4126,29745.29,7.64,4498,4498,20416.89,4.49,4641,4641,15395.53,3.05,4579,4579,20546.79,4.65
4122,4122,29124.35,7.55,4520,4520,20249.03,4.43,4644,4644,15487.95,3.07,4574,4574,20722.25,4.67
4154,4154,29261.65,7.48,4483,4483,20282.50,4.47,4608,4608,15399.28,3.11,4551,4551,20368.00,4.54
4128,4128,29300.10,7.56,4469,4469,20546.59,4.52,4608,4608,15920.76,3.19,4514,4514,19852.70,4.48
4126,4126,29632.37,7.61,4474,4474,20148.93,4.44,4614,4614,15264.58,3.04,4570,4570,21261.56,4.76
4184,4184,29848.68,7.51,4488,4488,20300.53,4.48,4624,4624,15571.65,3.10,4596,4596,20943.92,4.65
4156,4156,29721.29,7.66,4489,4489,20549.14,4.48,4657,4657,15984.74,3.18,4574,4574,21147.50,4.76
4123,4123,28824.23,7.43,4457,4457,20509.84,4.50,4605,4605,15713.75,3.17,4550,4550,20960.31,4.77
4232,4232,30323.50,7.64,4535,4535,20547.03,4.52,4658,4658,15552.69,3.10,4603,4603,21200.44,4.77
4157,4157,29768.93,7.62,4515,4515,20558.45,4.45,4636,4636,15668.59,3.12,4592,4592,21140.00,4.77
4165,4165,29550.62,7.55,4472,4472,20397.08,4.46,4610,4610,15487.84,3.12,4588,4588,20681.67,4.57
4189,4189,29384.95,7.38,4527,4527,20368.16,4.39,4633,4633,15584.77,3.08,4575,4575,20525.92,4.64
4121,4121,28969.40,7.47,4481,4481,20700.84,4.63,4598,4598,15763.61,3.20,4509,4509,20886.07,4.81
4217,4217,30034.79,7.51,4531,4531,20495.54,4.45,4644,4644,15565.12,3.08,4532,4532,20810.96,4.74
4158,4158,29691.96,7.61,4475,4475,20240.62,4.44,4605,4605,15671.46,3.22,4522,4522,21370.86,5.00
4134,4134,29316.22,7.56,4525,4525,20354.43,4.48,4634,4634,15220.28,3.01,4531,4531,21066.75,4.78
4167,4167,29901.10,7.59,4514,4514,20556.56,4.39,4649,4649,15559.18,2.98,4599,4599,21078.31,4.65
4036,4036,28561.17,7.57,4438,4438,20327.92,4.43,4562,4562,15416.74,3.08,4476,4476,20400.89,4.62
4157,4157,29783.98,7.63,4524,4524,20449.14,4.40,4659,4659,15384.82,3.04,4577,4577,20933.72,4.70
4124,4124,29024.21,7.46,4479,4479,19923.85,4.40,4615,4615,15302.66,3.07,4552,4552,20513.42,4.63
4170,4170,29593.28,7.46,4481,4481,20361.98,4.50,4610,4610,15575.01,3.11,4569,4569,20686.75,4.64
4128,4128,29833.15,7.63,4461,4461,20420.63,4.47,4599,4599,15515.70,3.07,4571,4571,20589.91,4.70
4155,4155,29793.50,7.61,4542,4542,20887.30,4.58,4667,4667,15489.84,3.05,4635,4635,20838.91,4.64
4163,4163,30098.43,7.68,4465,4465,20336.16,4.48,4602,4602,15483.78,3.05,4548,4548,20967.69,4.77
4157,4157,29778.50,7.63,4525,4525,20363.56,4.39,4620,4620,15422.89,3.06,4540,4540,20146.13,4.61
