,1005,1005,1005,1000,851,952,365,303,743,285,851,952,1.2019900497512437,0.6646766169154229,0.663681592039801,0.32736318407960197,12.468656716417911,12.797014925373134,0.0,0.015920398009950248,0.015920398009950248,0.07761194029850746,0.30845771144278605,1.3223880597014925,7.230845771144279,6.983084577114428,8.24676616915423,6.8318407960199,19.681592039800996,22.322388059701492,102.4982465753425,88.00125412541252,33.285275908479136,91.21298245614034,25.047038777908355,56.22415966386556
,923,923,923,903,809,862,305,282,588,263,809,862,0.4955312810327706,0.21946375372393248,0.32671300893743793,0.3118172790466733,13.088381330685204,11.307845084409136,0.0,0.0,0.0,0.031777557100297914,0.24826216484607747,0.958291956305859,6.087388282025819,5.966236345580933,7.809334657398212,5.966236345580933,20.032770605759683,18.995034756703078,91.77006557377047,84.31751773049648,43.50574829931971,89.18102661596959,29.368393077873925,54.744037122969836
,910,910,906,865,827,881,292,265,609,264,827,881,0.5074775672981057,0.386839481555334,0.3160518444666002,0.6689930209371885,14.481555333998006,13.199401794616152,0.0,0.015952143569292122,0.0,0.047856430707876374,0.2033898305084746,0.9332003988035892,6.1595214356929215,6.189431704885344,7.217347956131605,6.177467597208375,21.218344965104684,21.61914257228315,90.9188698630137,84.6171320754717,38.244991789819416,79.66125000000005,29.110447400241846,49.880261066969325
,964,964,950,936,839,917,338,292,559,282,839,917,0.4161735700197239,0.2948717948717949,0.4161735700197239,0.3994082840236686,14.15680473372781,15.2465483234714,0.0,0.0,0.0,0.09467455621301775,0.21696252465483234,1.131163708086785,6.61439842209073,6.387573964497041,7.788954635108481,6.40138067061144,22.182445759368836,23.91715976331361,96.64446745562132,82.03616438356161,46.809516994633285,87.61996453900704,28.58224076281285,53.162148309705564
,803,803,803,798,737,770,256,243,453,242,737,770,0.33562992125984253,0.2470472440944882,0.35334645669291337,0.23228346456692914,12.003937007874017,11.143700787401574,0.0,0.0,0.015748031496062992,0.060039370078740155,0.08956692913385826,0.6269685039370079,4.9891732283464565,5.142716535433071,5.8799212598425195,5.297244094488189,18.059055118110237,17.888779527559056,89.93074218749996,78.33168724279832,43.877637969094955,78.7515702479339,29.772781546811405,49.67425974025973
,942,942,942,906,823,895,352,285,630,264,823,895,0.52324431256182,0.5123639960435212,0.44906033630069236,0.35113748763600394,9.402571711177053,10.67457962413452,0.01483679525222552,0.0,0.01582591493570722,0.04648862512363996,0.12265084075173097,0.9396636993076162,6.372898120672601,6.204747774480712,7.52917903066271,6.281899109792285,15.988130563798219,18.208704253214638,86.97940340909086,83.44526315789471,39.91065079365078,89.1302272727273,29.533402187120288,53.92740782122907
,744,744,744,743,710,734,222,222,354,208,710,734,0.10778443113772455,0.18762475049900199,0.14171656686626746,0.156686626746507,12.734530938123752,14.27944111776447,0.0,0.0,0.0,0.031936127744510975,0.10678642714570859,0.5139720558882236,5.198602794411178,5.216566866267465,5.932135728542915,5.18562874251497,19.601796407185628,21.85828343313373,86.97653153153153,87.73797297297298,56.9962711864407,90.84764423076922,32.08973239436619,46.94301089918257
,918,918,918,908,812,867,291,273,556,274,812,867,0.4891732283464567,0.1377952755905512,0.47539370078740156,0.1624015748031496,11.527559055118111,12.914370078740157,0.0,0.0,0.015748031496062992,0.031496062992125984,0.2608267716535433,0.844488188976378,5.818897637795276,5.790354330708661,6.493110236220472,5.590551181102362,18.533464566929133,20.790354330708663,91.02999999999993,87.62648351648353,43.684424460431664,85.88419708029194,28.52949507389164,54.338569780853504
,878,878,866,843,765,853,270,247,508,229,765,853,0.6202783300198808,0.3260437375745527,0.3290258449304175,0.3101391650099404,10.059642147117296,9.468190854870775,0.0,0.0,0.0,0.04771371769383698,0.17296222664015903,0.7504970178926441,6.295228628230617,6.095427435387674,6.486083499005964,6.063618290258449,17.33797216699801,17.566600397614312,98.68511111111113,80.21020242914977,43.41572834645668,87.68537117903931,30.09075816993463,51.61908558030482
,972,977,952,912,820,914,357,301,632,275,820,914,0.8550148957298908,0.6037735849056604,0.4657398212512413,0.2939424031777557,12.033763654419067,9.119165839126117,0.0,0.0,0.0,0.09235352532274081,0.15690168818272096,1.1747765640516385,6.568023833167826,6.399205561072493,7.12909632571996,6.180734856007945,18.699106256206555,16.93743793445879,91.53361344537817,82.4180398671096,39.55229430379747,81.03498181818182,27.91643902439024,52.64269146608314
,795,795,795,792,752,783,264,249,427,237,752,783,0.2770137524557957,0.07662082514734773,0.27603143418467585,0.15422396856581533,14.097249508840864,10.24950884086444,0.0,0.0,0.014734774066797643,0.05893909626719057,0.07367387033398821,0.6719056974459725,5.1031434184675835,5.029469548133595,5.578585461689587,4.966601178781925,19.93713163064833,17.405697445972496,85.94268939393933,80.26100401606429,50.93166276346602,83.47345991561177,32.581768617021275,52.01789272030649
,877,877,877,865,765,836,300,273,532,284,765,836,0.32435129740518964,0.16966067864271456,0.19760479041916168,0.3273453093812375,8.93812375249501,12.688622754491018,0.0,0.0,0.0,0.031936127744510975,0.2025948103792415,0.7295409181636726,5.648702594810379,5.702594810379241,6.803393213572854,5.700598802395209,15.040918163672655,21.219560878243513,87.35226666666667,81.95571428571427,44.46454887218042,84.85482394366194,29.75495424836603,53.18112440191389
,1016,1016,1015,959,858,966,383,303,773,283,858,966,1.06003937007874,0.8513779527559056,0.8612204724409449,0.3543307086614173,9.670275590551181,13.845472440944881,0.0,0.0,0.015748031496062992,0.12401574803149606,0.23228346456692914,1.389763779527559,7.50984251968504,7.397637795275591,8.169291338582678,7.033464566929134,16.44291338582677,23.023622047244096,97.80684073107047,79.99435643564357,33.60031047865459,83.08148409893994,27.36412587412586,53.11240165631473
,949,949,944,918,815,903,321,282,604,277,815,903,0.38461538461538464,0.2781065088757396,0.3796844181459566,0.3214990138067061,8.033530571992111,11.720907297830374,0.0,0.0,0.0,0.1232741617357002,0.22781065088757396,1.1548323471400395,6.261341222879684,6.045364891518737,6.84319526627219,6.050295857988166,14.171597633136095,19.752465483234715,91.72333333333334,84.86808510638295,42.85958609271523,85.75422382671478,28.76801226993865,53.465492801771866
,934,934,932,916,835,886,300,289,587,263,835,886,0.3531746031746032,0.2787698412698413,0.373015873015873,0.3244047619047619,10.681547619047619,10.711309523809524,0.0,0.0,0.0,0.15376984126984128,0.2003968253968254,0.9583333333333334,5.865079365079365,5.895833333333333,6.992063492063492,5.974206349206349,17.45734126984127,18.717261904761905,89.1324666666667,77.06256055363322,43.7845996592845,81.8196958174905,29.37251497005989,51.297968397291214
,923,923,920,893,815,882,322,291,577,280,815,882,0.44510385756676557,0.20178041543026706,0.5084075173095944,0.29574678536102866,11.847675568743819,8.870425321463896,0.0,0.01483679525222552,0.0,0.02967359050445104,0.1572700296735905,0.798219584569733,5.818991097922849,5.802176063303659,6.577645895153314,5.834817012858556,17.962413452027697,15.896142433234422,90.49714285714289,80.5546048109966,43.89514731369151,85.90464285714286,28.85125153374233,49.86041950113381
,935,935,930,911,820,890,303,270,632,284,820,890,0.5608782435129741,0.3263473053892216,0.4031936127744511,0.2634730538922156,13.040918163672655,25.67365269461078,0.0,0.0,0.0,0.031936127744510975,0.21357285429141717,0.8592814371257484,6.182634730538922,5.936127744510978,7.397205588822355,5.978043912175648,19.756487025948104,36.11477045908184,99.20108910891085,85.0738518518519,37.676867088607594,85.66172535211265,26.370439024390254,52.25978651685392
,833,833,833,832,752,799,265,251,445,258,752,799,0.1438423645320197,0.15073891625615762,0.13596059113300493,0.33793103448275863,13.16256157635468,11.239408866995074,0.0,0.0,0.0,0.015763546798029555,0.1724137931034483,0.6502463054187192,5.666995073891625,5.54975369458128,6.287684729064039,5.530049261083744,19.920197044334977,18.72906403940887,86.42984905660379,82.62800796812748,49.64880898876403,78.91437984496123,31.5060106382979,52.667271589486845
,941,941,938,905,826,899,313,274,609,267,826,899,0.6031589338598223,0.32675222112537017,0.4175715695952616,0.29516288252714706,9.925962487660415,13.683119447186575,0.0,0.0,0.01579466929911155,0.06120434353405726,0.1372161895360316,0.8923988153998026,6.499506416584403,6.3632773938795655,7.5616979269496545,6.405725567620928,16.679170779861796,22.374136229022707,92.3188178913738,82.58682481751825,40.66292282430213,85.0701872659176,27.77059322033898,51.20017797552838
,913,913,913,906,813,875,282,266,535,258,813,875,0.35334645669291337,0.19980314960629922,0.39763779527559057,0.22933070866141733,9.30511811023622,12.353346456692913,0.0,0.0,0.0,0.047244094488188976,0.20078740157480315,0.6624015748031497,5.959645669291339,5.75984251968504,7.155511811023622,5.881889763779528,15.690944881889763,20.084645669291337,86.18212765957449,79.32793233082705,42.41362616822431,84.91949612403097,27.328954489544902,49.85570285714287
,1003,1003,1003,964,834,958,398,296,701,279,834,958,1.2931206380857427,0.8524426719840479,0.638085742771685,0.6650049850448654,8.536390827517447,10.464606181455633,0.031904287138584245,0.015952143569292122,0.0,0.09272183449651047,0.4317048853439681,1.4915254237288136,7.5423728813559325,7.217347956131605,7.9182452642073775,6.858424725822532,15.476570289132603,19.848454636091724,108.47135678391965,78.84614864864866,37.26987161198287,88.00569892473116,26.242362110311756,55.492098121085576
,934,934,934,926,850,899,300,260,540,283,850,899,0.47581441263573543,0.21224086870681144,0.19743336623889438,0.23198420533070088,14.481737413622902,13.295162882527148,0.0,0.0,0.014807502467917079,0.03060217176702863,0.20039486673247778,0.8795656465942744,5.959526159921027,5.974333662388943,6.993089832181639,5.96248766041461,21.85587364264561,21.592300098716684,94.22353333333332,88.80765384615383,45.826333333333324,84.57409893992936,28.606247058823545,56.13777530589546
,1014,1014,1013,983,874,955,364,312,802,308,874,955,0.6443349753694582,0.30935960591133005,0.49261083743842365,0.5231527093596059,10.911330049261084,13.183251231527093,0.0,0.0,0.0,0.10837438423645321,0.2788177339901478,0.9231527093596059,6.467980295566503,6.5645320197044335,7.547783251231527,6.394088669950739,18.382266009852216,21.569458128078818,88.27571428571424,80.99929487179489,32.681995012468825,77.54577922077924,26.426075514874128,51.36317277486908
,967,968,960,930,818,933,320,283,637,267,818,933,0.5376237623762377,0.5742574257425742,0.6534653465346535,0.4782178217821782,13.497029702970297,13.544554455445544,0.0,0.0,0.0,0.030693069306930693,0.15346534653465346,1.3712871287128714,6.9970297029702975,6.751485148514852,7.896039603960396,6.596039603960396,21.484158415841584,23.480198019801982,101.51740625000004,85.31109540636045,38.83042386185244,85.31149812734083,28.144046454767725,52.90669882100748
,886,886,886,885,789,844,262,262,462,280,789,844,0.16748768472906403,0.17044334975369457,0.16945812807881774,0.2315270935960591,11.493596059113301,9.665024630541872,0.0,0.0,0.0,0.029556650246305417,0.1980295566502463,0.7655172413793103,5.86896551724138,5.763546798029557,7.023645320197044,5.900492610837438,17.99704433497537,18.107389162561578,86.81896946564882,84.42725190839693,52.51415584415584,82.58621428571428,30.481812420785815,48.842156398104244
,962,962,961,947,838,921,354,304,647,285,838,921,0.448,0.626,0.47,0.359,12.198,10.022,0.0,0.0,0.016,0.109,0.187,0.956,6.519,6.46,8.269,6.567,20.061,18.067,86.38192090395478,78.44842105263157,36.49494590417311,84.76915789473692,26.32362768496422,48.83453854505973
,817,817,817,814,760,792,245,236,420,241,760,792,0.281592039800995,0.2507462686567164,0.23184079601990049,0.12238805970149254,16.838805970149252,11.6,0.0,0.0,0.0,0.06069651741293532,0.2009950248756219,0.7442786069651741,5.370149253731343,5.261691542288557,6.164179104477612,5.307462686567164,23.378109452736318,18.960199004975124,90.98934693877553,86.05648305084742,50.76669047619046,80.09132780082989,31.128236842105256,50.91856060606059
,923,923,923,922,818,882,307,300,570,281,818,882,0.3228035538005923,0.29318854886475815,0.4471865745310958,0.36920039486673245,11.96051332675222,15.216189536031589,0.0,0.0,0.0,0.04738400789733465,0.18262586377097728,0.8894373149062191,6.007897334649556,6.193484698914117,7.409674234945705,6.189536031589339,18.69990128331688,23.822309970384996,86.29710097719868,80.32696666666665,42.78087719298245,79.1835231316726,30.070220048899742,52.59758503401361
,862,862,862,851,770,825,308,262,536,256,770,825,0.48554336989032904,0.21834496510468593,0.34097706879361916,0.12362911266201396,11.741774675972083,14.227318045862413,0.0,0.0,0.0,0.07776669990029911,0.13858424725822532,0.7497507477567298,5.893320039880359,5.9730807577268195,6.671984047856431,5.943170488534397,18.77467597208375,22.587238285144565,91.38964285714283,83.27183206106871,45.19285447761194,80.40726562500002,30.21083116883115,51.617503030303084
,930,930,930,919,820,887,323,273,609,290,820,887,0.5718533201189296,0.4182358771060456,0.4311199207135778,0.3855302279484638,12.625371655104063,16.033696729435086,0.0,0.0,0.0,0.030723488602576808,0.18731417244796827,1.083250743310208,6.182358771060456,6.369672943508424,6.960356788899901,6.247770069375619,19.004955401387512,24.761149653121905,93.21492260061916,88.87498168498172,38.54673234811167,81.41758620689654,26.792817073170742,52.32702367531006
,901,901,894,858,784,880,314,261,602,235,784,880,0.6554121151936445,0.4925521350546177,0.33962264150943394,0.3684210526315789,11.330685203574975,10.551142005958292,0.014895729890764648,0.0,0.0,0.10724925521350546,0.21747765640516387,1.0844091360476664,6.692154915590864,6.490566037735849,7.623634558093347,6.334657398212513,18.8987090367428,18.871896722939425,93.62792993630576,84.99168582375479,40.29765780730899,92.80114893617025,31.016288265306112,52.08426136363632
,912,912,909,897,790,859,289,275,543,262,790,859,0.32475247524752476,0.21782178217821782,0.3702970297029703,0.26534653465346536,15.758415841584158,13.781188118811881,0.0,0.0,0.0,0.07623762376237624,0.24752475247524752,0.7851485148514852,5.80990099009901,5.700990099009901,6.627722772277227,5.8376237623762375,22.397029702970297,21.65841584158416,85.36927335640137,80.8307272727273,44.927826887661176,88.39530534351145,27.962506329113918,50.29996507566937
,856,856,856,842,743,810,288,267,489,253,743,810,0.39303482587064675,0.21691542288557214,0.3572139303482587,0.2646766169154229,12.950248756218905,8.419900497512439,0.0,0.0,0.0,0.07661691542288557,0.27860696517412936,0.7761194029850746,5.744278606965175,5.807960199004975,6.458706467661692,5.683582089552239,19.60497512437811,15.64676616915423,91.13690972222224,76.68191011235956,48.083885480572604,86.30019762845852,30.96125168236877,50.751765432098786
,988,988,986,963,825,930,308,305,635,289,825,930,0.5601990049751244,0.37711442786069654,0.4845771144278607,0.2766169154228856,10.22089552238806,13.803980099502487,0.0,9.950248756218905E-4,0.014925373134328358,0.045771144278606964,0.29850746268656714,1.1701492537313434,6.380099502487562,6.425870646766169,7.973134328358209,6.352238805970149,17.18308457711443,22.634825870646765,95.7638961038961,81.48416393442625,39.64976377952757,77.59653979238752,27.436484848484852,53.02866666666665
,860,860,860,860,764,810,262,252,499,252,764,810,0.15476190476190477,0.2003968253968254,0.3878968253968254,0.2777777777777778,19.892857142857142,14.118055555555555,0.0,0.0,0.0,0.04563492063492063,0.23412698412698413,0.7777777777777778,5.865079365079365,5.680555555555555,6.750992063492063,5.679563492063492,28.58531746031746,22.572420634920636,90.88049618320612,82.370873015873,46.54110220440883,84.56738095238093,30.91395287958116,54.14730864197531
,812,812,812,812,751,787,240,234,398,238,751,787,0.218562874251497,0.2345309381237525,0.14271457085828343,0.09281437125748503,18.67864271457086,12.048902195608783,0.0,0.0,0.0,0.0,0.12275449101796407,0.36926147704590817,5.324351297405189,5.280439121756487,5.825349301397206,5.2604790419161676,26.35828343313373,19.459081836327346,84.60983333333333,79.24747863247862,51.20427135678393,77.70079831932775,31.13828229027962,47.098576874205854
,920,920,913,895,786,890,292,268,527,277,786,890,0.6482213438735178,0.2608695652173913,0.3073122529644269,0.29150197628458496,9.74901185770751,8.513833992094861,0.06225296442687747,0.0,0.0,0.015810276679841896,0.2025691699604743,0.7766798418972332,5.937747035573122,5.967391304347826,6.708498023715415,5.9357707509881426,16.15909090909091,15.538537549407115,92.81393835616436,91.33287313432841,46.56984819734344,84.37227436823109,29.861323155216297,52.37071910112358
,922,922,922,902,817,893,320,282,606,289,817,893,0.5249500998003992,0.281437125748503,0.3602794411177645,0.3313373253493014,13.174650698602795,13.977045908183634,0.0,0.0,0.0,0.06187624750499002,0.24850299401197604,0.9610778443113772,6.023952095808383,6.0249500998003995,6.976047904191617,6.167664670658683,20.160678642714572,22.348303393213573,90.13259374999997,80.6101418439716,39.25303630363035,81.52702422145332,26.702509179926558,50.39367301231802
,920,920,920,920,798,883,279,260,556,270,798,883,0.47110675808031344,0.24289911851126347,0.1831537708129285,0.2899118511263467,9.671890303623899,10.86875612144956,0.0,0.0,0.0,0.04505386875612145,0.15377081292850148,0.8961802154750245,5.962781586679726,5.959843290891283,6.938295788442703,5.9608227228207635,15.936336924583742,19.494613124387854,94.51623655913978,86.33961538461539,42.97778776978418,90.26155555555555,28.810977443609012,50.82712344280862
,885,885,885,883,795,848,284,274,484,265,795,848,0.17082917082917082,0.24975024975024976,0.2017982017982018,0.25074925074925075,11.427572427572427,14.022977022977024,0.0,0.0,0.0,0.030969030969030968,0.21678321678321677,0.7592407592407593,5.4715284715284715,5.37962037962038,6.547452547452547,5.55044955044955,17.907092907092906,21.82817182817183,82.82809859154929,78.13638686131388,47.264318181818204,79.43849056603779,30.26003773584906,52.1843632075472
,986,986,986,977,825,936,309,302,640,320,825,936,0.5850540806293019,0.46214355948869223,0.39823008849557523,0.5054080629301868,10.291052114060964,10.129793510324484,0.0,0.0,0.0,0.08947885939036382,0.21337266470009833,1.1376597836774829,6.244837758112094,6.182890855457227,7.535889872173058,6.366764995083579,16.829891838741396,18.843657817109143,95.97906148867315,83.21708609271523,43.91031249999999,82.54859374999998,28.633781818181816,50.98838675213676
,939,939,939,935,818,888,299,297,584,299,818,888,0.324,0.172,0.465,0.308,13.656,11.748,0.0,0.0,0.0,0.016,0.229,1.111,6.567,6.522,7.722,6.709,21.451,20.776,90.73220735785958,83.15454545454544,42.587037671232885,82.1287959866221,27.49523227383864,50.84093468468469
,868,868,868,862,772,826,283,250,498,247,772,826,0.31274900398406374,0.14143426294820718,0.45119521912350596,0.199203187250996,14.137450199203187,12.681274900398407,0.0,0.0,0.0,0.014940239043824702,0.21713147410358566,0.6195219123505976,5.752988047808765,5.473107569721115,6.837649402390438,5.643426294820717,20.60358565737052,19.75199203187251,87.30713780918725,83.97599999999994,44.827891566265095,88.29210526315784,28.92629533678755,52.686077481840215
,1006,1006,1003,954,845,938,343,292,752,291,845,938,1.0790513833992095,0.7529644268774703,0.8310276679841897,0.49308300395256915,8.555335968379447,9.311264822134387,0.0,0.0,0.0,0.12055335968379446,0.3241106719367589,1.4555335968379446,7.230237154150197,7.1521739130434785,7.939723320158103,6.8270750988142295,15.67786561264822,17.795454545454547,104.57906705539368,86.472705479452,33.47662234042553,84.46161512027491,25.745704142011828,55.61383795309168
,1010,1010,999,972,875,950,347,305,768,300,875,950,0.9277227722772278,0.6504950495049505,0.697029702970297,0.4613861386138614,11.3990099009901,10.268316831683169,0.0,0.0,0.0,0.07821782178217822,0.200990099009901,1.5821782178217823,7.42970297029703,7.058415841584158,8.788118811881189,7.011881188118812,18.69009900990099,20.0009900990099,96.84342939481272,83.59937704918036,33.647838541666665,82.36996666666666,25.225417142857136,54.28596842105262
,984,984,984,967,830,938,342,288,703,296,830,938,1.0494071146245059,0.5405138339920948,0.48122529644268774,0.5731225296442688,12.172924901185771,10.784584980237154,0.03162055335968379,0.0,0.0,0.09189723320158102,0.29446640316205536,1.2509881422924902,7.124505928853755,6.937747035573122,8.713438735177865,6.8438735177865615,19.284584980237153,18.943675889328063,98.90590643274851,82.59274305555557,36.23166429587481,83.95993243243245,27.11560240963854,51.45788912579959
,994,994,991,963,843,924,351,293,652,282,843,924,0.49603174603174605,0.3869047619047619,0.5575396825396826,0.35615079365079366,10.04265873015873,12.078373015873016,0.0,0.0,0.0,0.061507936507936505,0.25,1.2073412698412698,6.595238095238095,6.468253968253968,7.491071428571429,6.608134920634921,17.08730158730159,20.675595238095237,86.65575498575502,85.6192150170648,40.68277607361965,83.15925531914891,26.6282206405694,49.926179653679654
,825,825,824,823,740,805,244,240,395,248,740,805,0.24752475247524752,0.2633663366336634,0.15544554455445544,0.1405940594059406,15.725742574257426,19.77128712871287,0.0,0.0,0.0,0.030693069306930693,0.07524752475247524,0.7277227722772277,5.575247524752475,5.467326732673268,6.379207920792079,5.59009900990099,22.69108910891089,28.33960396039604,83.17143442622948,83.97695833333331,53.58068354430382,83.9017741935484,31.931067567567563,49.699925465838504
,939,939,934,913,821,884,298,269,590,270,821,884,0.40279162512462613,0.45164506480558325,0.45164506480558325,0.21734795613160518,11.689930209371884,17.56829511465603,0.0,0.014955134596211365,0.015952143569292122,0.047856430707876374,0.3120638085742772,1.1425722831505483,6.518444666001994,6.469591226321037,8.135593220338983,6.561316051844466,18.44765702891326,28.7098703888335,91.38114093959732,78.95724907063202,41.39645762711862,83.91225925925926,27.638781973203407,52.17171945701357
,963,963,963,945,865,925,345,289,707,297,865,925,0.6968190854870775,0.4821073558648111,0.40357852882703776,0.5268389662027833,13.486083499005964,11.73061630218688,0.0,0.0,0.0,0.09542743538767395,0.17196819085487078,1.1451292246520874,6.620278330019881,6.498011928429423,8.326043737574553,6.481113320079523,20.422465208747514,20.04075546719682,91.59913043478261,77.23079584775083,35.6447100424328,81.8769023569024,26.41384971098266,54.429654054054076
,904,904,904,904,796,859,289,282,537,290,796,859,0.26129666011787817,0.27406679764243613,0.3988212180746562,0.19646365422396855,13.428290766208251,12.370333988212181,0.0,0.0,0.0,0.04616895874263261,0.2907662082514735,0.8113948919449901,5.715127701375246,5.839882121807466,6.653241650294696,5.9636542239685655,20.216110019646365,19.832023575638505,88.46121107266436,80.264609929078,43.31171322160148,82.82575862068967,30.092261306532663,51.25358556461
,927,927,924,900,814,893,310,280,590,275,814,893,0.375,0.218,0.459,0.299,11.448,12.079,0.0,0.031,0.0,0.048,0.187,0.878,6.303,6.163,7.146,6.067,18.064,20.317,94.21480645161284,81.15467857142856,43.62927118644068,87.2293818181818,27.774508599508597,53.318958566629334
,830,830,830,821,774,802,272,251,471,249,774,802,0.2143569292123629,0.20139581256231306,0.3100697906281156,0.2502492522432702,11.002991026919242,12.656031904287138,0.0,0.0,0.0,0.047856430707876374,0.21635094715852443,0.7816550348953141,5.036889332003988,5.132602193419741,5.833499501495513,5.228315054835494,16.56729810568295,19.283150548354936,82.75841911764705,80.6605577689243,46.29326963906582,77.51863453815263,31.839405684754517,50.23407730673314
,930,930,930,927,828,885,317,298,588,287,828,885,0.3260437375745527,0.18290258449304175,0.3717693836978131,0.3121272365805169,10.295228628230616,8.828031809145129,0.0,0.015904572564612324,0.0,0.030815109343936383,0.1242544731610338,0.668986083499006,6.403578528827038,6.26441351888668,7.382703777335984,6.174950298210735,17.073558648111334,16.60934393638171,78.66498422712934,77.69479865771811,43.27166666666665,79.3080836236934,28.17250000000001,50.049864406779655
,979,979,979,978,842,946,330,304,726,278,842,946,1.4145129224652087,0.9622266401590457,0.9333996023856859,0.9165009940357853,9.821073558648111,13.214711729622266,0.0,0.0,0.015904572564612324,0.1550695825049702,0.3687872763419483,1.565606361829026,8.219681908548708,8.095427435387673,9.073558648111332,7.614314115308151,17.86182902584493,24.467196819085487,104.50103030303032,84.2127960526316,34.57078512396698,89.9643165467626,25.3314133016627,52.28731501057082
,944,944,939,923,826,907,305,269,563,254,826,907,0.35650446871896724,0.21648460774577954,0.27805362462760674,0.34061569016881826,11.909632571996028,9.464746772591857,0.0,0.0,0.0,0.04667328699106256,0.2035749751737835,0.9304865938430983,6.17974180734856,6.182720953326713,7.049652432969215,6.199602780536246,18.824230387288978,16.99006951340616,91.19973770491801,84.4949442379182,43.46783303730017,86.5760236220472,26.4558837772397,50.68638368246969
