47403,47403,333670.98,7.44,48930,48930,168763.21,3.27,49293,49293,107537.58,1.85,48976,48976,214722.05,4.52
47499,47499,334070.69,7.44,48899,48899,169129.52,3.29,49311,49311,106508.25,1.83,49092,49092,211519.26,4.43
47619,47619,335696.98,7.48,49007,49007,167312.28,3.26,49345,49345,104410.39,1.79,49041,49041,212976.97,4.49
47534,47534,335386.81,7.50,49024,49024,167508.27,3.24,49320,49320,104781.35,1.80,49057,49057,214123.92,4.50
47496,47496,334691.52,7.48,48880,48880,168463.59,3.29,49249,49249,105516.71,1.82,48983,48983,214904.45,4.55
47626,47626,335359.69,7.46,48986,48986,168505.99,3.25,49379,49379,107292.66,1.84,49061,49061,215215.68,4.55
47371,47371,333001.64,7.44,48883,48883,168311.58,3.26,49255,49255,105920.38,1.83,48927,48927,212895.51,4.51
47531,47531,334924.88,7.44,48951,48951,168204.79,3.26,49336,49336,105418.29,1.81,48990,48990,214248.89,4.52
47540,47540,334169.53,7.45,48963,48963,168510.08,3.26,49318,49318,106326.52,1.83,49076,49076,214602.64,4.51
47436,47436,334235.68,7.46,48930,48930,168322.28,3.27,49349,49349,106616.06,1.84,49016,49016,212492.71,4.45
47513,47513,333862.46,7.46,48972,48972,167209.48,3.22,49311,49311,105504.55,1.81,49004,49004,213933.09,4.52
47447,47447,334551.73,7.47,48908,48908,168249.49,3.26,49266,49266,106600.19,1.83,48950,48950,214520.05,4.53
47474,47474,335178.97,7.48,48962,48962,168905.26,3.27,49318,49318,106237.97,1.82,49029,49029,214260.85,4.52
47416,47416,334395.28,7.47,48957,48957,168634.93,3.26,49286,49286,105406.39,1.81,48963,48963,212124.73,4.47
47478,47478,333950.34,7.46,48949,48949,168992.33,3.28,49325,49325,106277.94,1.84,48949,48949,212960.53,4.49
47376,47376,334121.75,7.48,48865,48865,168798.92,3.27,49253,49253,105545.42,1.80,48872,48872,214354.92,4.55
47548,47548,334754.14,7.45,48984,48984,167960.49,3.25,49338,49338,105970.81,1.82,49054,49054,214558.18,4.51
47543,47543,334068.18,7.43,48907,48907,167857.67,3.25,49298,49298,105743.72,1.82,49007,49007,211673.70,4.46
47533,47533,334812.30,7.46,48981,48981,167815.71,3.25,49284,49284,105614.04,1.82,48990,48990,216109.17,4.57
47552,47552,333577.76,7.39,48890,48890,167632.79,3.25,49271,49271,105953.11,1.83,49002,49002,210834.86,4.44
47516,47516,334054.79,7.44,48940,48940,167886.81,3.25,49321,49321,105350.46,1.81,49034,49034,213914.06,4.50
47518,47518,334290.09,7.45,48998,48998,168261.59,3.25,49316,49316,105598.89,1.81,49043,49043,214521.42,4.53
47511,47511,334088.47,7.44,48955,48955,168969.95,3.29,49295,49295,106960.77,1.84,48942,48942,213750.42,4.51
47434,47434,334682.79,7.48,48979,48979,168741.37,3.26,49317,49317,105691.18,1.82,49012,49012,214852.73,4.51
47496,47496,334237.59,7.45,48995,48995,167642.58,3.23,49307,49307,106482.43,1.84,49013,49013,214297.27,4.51
47521,47521,335243.35,7.46,48966,48966,167452.37,3.25,49333,49333,105143.69,1.80,49016,49016,213735.26,4.53
47448,47448,334521.64,7.46,48970,48970,168242.78,3.26,49340,49340,105617.89,1.82,48987,48987,212744.31,4.50
47454,47454,334221.94,7.45,48970,48970,168861.58,3.27,49307,49307,105952.35,1.82,48999,48999,213216.19,4.53
47471,47471,333947.95,7.43,48958,48958,168177.43,3.27,49302,49302,105678.18,1.83,48991,48991,213323.25,4.50
47556,47556,334067.46,7.42,48991,48991,168750.35,3.27,49338,49338,106752.46,1.84,48989,48989,212172.98,4.47
47554,47554,335152.35,7.46,48939,48939,168475.45,3.27,49279,49279,106400.54,1.82,48982,48982,212781.37,4.47
47535,47535,335351.34,7.47,48947,48947,167933.15,3.24,49353,49353,106422.57,1.82,49015,49015,216905.05,4.59
47436,47436,333878.38,7.45,48883,48883,168765.08,3.27,49259,49259,105784.66,1.83,48952,48952,216874.48,4.57
47337,47337,332749.38,7.44,48874,48874,168514.59,3.25,49217,49217,107672.21,1.85,48967,48967,213407.00,4.47
47546,47546,333086.87,7.44,48967,48967,166604.90,3.20,49302,49302,106003.57,1.82,49019,49019,215341.29,4.57
47559,47559,332881.67,7.42,48944,48944,167393.65,3.24,49315,49315,104885.87,1.79,49010,49010,213625.21,4.52
47680,47680,336235.07,7.48,49036,49036,167212.26,3.23,49355,49355,104476.47,1.79,49064,49064,215190.29,4.56
47618,47618,337073.76,7.49,48990,48990,166580.10,3.23,49349,49349,104281.02,1.79,49016,49016,214150.02,4.54
47406,47406,334595.30,7.48,48847,48847,168231.02,3.27,49232,49232,106152.91,1.84,48980,48980,213367.06,4.49
