0.50,718,718,2.74,40974.14,67.65,744,744,2.63,29685.13,48.49,744,744,2.63,29682.00,48.19,814,814,2.58,47484.99,69.81,811,811,2.73,62071.56,92.60,813,813,2.70,57976.04,84.98,816,816,2.68,56367.53,79.79
0.50,675,675,2.44,38660.66,68.80,691,691,2.38,28031.28,46.77,690,690,2.38,28056.48,46.79,746,746,2.35,40942.23,63.79,734,734,2.49,53998.95,86.51,737,737,2.45,49521.54,77.76,746,746,2.43,50011.58,77.53
0.50,688,688,2.38,39818.50,69.44,706,706,2.31,27950.05,47.03,706,706,2.31,27948.16,47.06,755,755,2.31,41373.85,62.92,755,755,2.42,52593.82,82.72,750,750,2.39,47388.13,73.83,757,757,2.37,48552.01,74.39
0.50,669,669,2.63,40085.27,71.83,680,680,2.57,26354.71,45.28,681,681,2.56,26184.31,45.03,752,752,2.52,43004.36,68.07,754,754,2.61,52843.84,81.76,760,760,2.56,50768.41,77.26,754,754,2.57,50474.66,76.79
0.50,733,733,2.62,42713.64,70.45,744,744,2.58,29297.01,47.59,744,744,2.58,29201.34,47.53,786,786,2.58,43672.06,67.90,780,780,2.70,55871.36,85.98,777,777,2.71,52764.31,79.90,786,786,2.65,50458.54,75.27
0.50,694,694,2.61,41055.77,70.21,710,710,2.56,29491.63,49.57,711,711,2.55,29381.16,49.06,764,764,2.54,43825.00,67.81,767,767,2.62,57487.87,88.04,767,767,2.60,53045.94,80.17,770,770,2.61,53450.09,80.69
0.50,697,697,2.53,40472.41,67.66,716,716,2.47,29165.66,45.50,716,716,2.47,29165.66,45.50,763,763,2.47,44126.50,66.91,760,760,2.55,55541.19,86.25,766,766,2.54,52571.77,78.18,765,765,2.50,50925.46,76.95
0.50,657,657,2.52,38860.21,69.76,670,670,2.44,27085.98,48.48,670,670,2.44,26933.70,48.32,699,699,2.46,39449.20,66.86,700,700,2.56,51298.83,87.84,701,701,2.54,47187.82,78.40,703,703,2.53,47580.24,79.16
0.50,733,733,2.69,44994.19,72.13,738,738,2.64,30324.61,47.85,736,736,2.64,30202.08,47.72,792,792,2.68,46878.19,71.07,788,788,2.78,61524.53,91.92,791,791,2.77,58054.41,83.03,794,794,2.77,55601.75,79.79
0.50,688,688,2.70,43373.04,76.51,719,719,2.61,29770.12,49.49,719,719,2.61,29757.83,49.38,778,778,2.60,45926.83,71.27,787,787,2.70,61133.77,91.49,774,774,2.70,55792.21,83.05,784,784,2.69,55247.70,81.77
1.00,762,762,2.60,39574.57,68.36,780,780,2.53,26667.11,41.16,778,778,2.52,26386.15,40.72,854,854,2.54,40185.96,60.89,866,866,2.82,55198.88,82.36,856,856,2.76,49904.44,73.10,873,873,2.74,50261.01,72.11
1.00,744,744,2.53,37643.91,64.12,766,766,2.42,27026.00,42.67,766,766,2.41,27000.98,42.53,833,833,2.55,39332.70,59.42,839,839,2.75,52760.65,77.88,843,843,2.69,49618.92,72.82,839,839,2.69,48235.42,69.95
1.00,767,767,2.65,38720.48,60.19,777,777,2.55,26807.44,42.23,777,777,2.55,26760.33,41.77,846,846,2.66,40408.72,62.96,851,851,2.86,56291.09,85.64,852,852,2.81,50622.74,74.11,855,855,2.85,52433.78,77.05
