00100_t100_w11,101,71,71,71,71,64,58,24,19,40,20,64,58,0.148514851,0,0,0.306930693,2.475247525,2.475247525,0,0,0,0,0.158415842,0,2.708333333,1.684210526,2.725,2.3,5.125,6.5,3.583333333,2.894736842,4.65,4.05,2.265625,2,90.00041667,79.85210526,60.75675,83.21,45.41375,61.74965517
00100_t100_w201,100,100,100,100,100,99,99,38,33,98,34,99,99,6.13,4.22,5.51,5.13,6.09,6.06,0,0,0,1.11,1.09,7.06,19.76315789,19.3030303,20.86734694,20.70588235,22.23232323,29.93939394,103.7894737,89.72727273,106.7857143,98.79411765,47.09090909,47.5959596,130.4447368,93.91606061,16.09132653,94.73147059,15.61818182,92.76353535
00100_t100_w21,106,106,106,106,106,74,86,28,26,57,26,74,86,0.443396226,0.283018868,0.141509434,0.886792453,1.641509434,4.566037736,0,0,0,0.150943396,0,0.29245283,3.357142857,3.576923077,2.175438596,1.730769231,2.945945946,7.441860465,7.428571429,5.230769231,6.631578947,6.807692308,4,2.88372093,92.26392857,77.16884615,48.51666667,88.97076923,35.54189189,54.93976744
00100_t100_w31,102,102,102,102,102,89,94,32,26,81,29,89,94,1.058823529,0.460784314,0.294117647,0.166666667,2.284313725,5.696078431,0.156862745,0,0,0,0,0.607843137,2.9375,2.384615385,2.679012346,1.655172414,5.08988764,9.819148936,10.03125,7.192307692,8.827160494,8.344827586,4.550561798,4.436170213,97.3496875,100.9426923,34.30444444,88.19137931,29.95719101,57.41787234
00100_t100_w41,106,106,106,106,106,101,103,41,30,102,32,101,103,1.933962264,1.622641509,1.896226415,1.198113208,5.594339623,4.566037736,0,0,0,0.141509434,0.443396226,1.79245283,4.975609756,6.3,6.12745098,5.78125,9.900990099,11.22330097,29.53658537,21.36666667,24.90196078,24.53125,10.28712871,11.7961165,106.9939024,78.308,25.63529412,87.5390625,25.43475248,67.75262136
00100_t100_w51,101,101,101,101,101,98,99,35,26,95,32,98,99,0.782178218,1.396039604,1.247524752,2.306930693,5.108910891,6.306930693,0,0,0,0.158415842,0.465346535,1.247524752,6.228571429,7.230769231,7.063157895,7.25,10.36734694,13.54545455,34.85714286,28.15384615,28.81052632,26.4375,11.32653061,13,136.276,98.60346154,24.61463158,113.1709375,23.5744898,72.92565657
00100_t100_w61,112,112,112,112,112,106,109,41,30,103,37,106,109,3.205357143,2.098214286,1.946428571,1.535714286,4.053571429,5.473214286,0,0,0,0.419642857,0.142857143,2.223214286,7.243902439,6.3,8.339805825,8.459459459,9.29245283,14.75229358,34.26829268,30.76666667,35.52427184,33.37837838,14.91509434,15.4587156,133.0046341,114.6706667,23.46359223,98.44675676,23.38528302,67.47155963
00100_t100_w71,106,106,106,106,106,105,105,50,39,104,35,105,105,2.047169811,2.679245283,2.641509434,2.801886792,2.943396226,5.20754717,0,0,0,0.443396226,1.028301887,3.660377358,10.34,9.282051282,10.51923077,9.914285714,12.18095238,16.97142857,54.9,44.46153846,48.25,49.51428571,23.64761905,25.78095238,115.0928,81.34153846,25.11144231,79.84714286,23.49333333,85.06885714
00100_t100_w81,100,100,100,100,100,97,99,51,23,97,37,97,99,2.47,2.03,2.49,2.98,2.79,7.3,0,0,0,0.47,0.47,3.3,8.588235294,8.086956522,9.175257732,9.324324324,9.670103093,16.75757576,45.37254902,36.65217391,43.35051546,42.35135135,19.09278351,19.43434343,113.8247059,102.1569565,22.44649485,89.81513514,20.51556701,86.65545455
00100_t100_w91,104,104,104,104,104,102,102,44,36,101,35,102,102,4.038461538,2.875,3.413461538,3.461538462,3.730769231,7.355769231,0,0,0,0.298076923,0.759615385,5.153846154,13.88636364,12.52777778,12.66336634,12.94285714,14.09803922,21.52941176,62.75,55.97222222,59.88118812,59.48571429,27.60784314,27.46078431,130.1631818,96.57777778,18.41356436,93.43371429,19.12480392,86.01392157
00100_t10_w01,100,53,56,54,48,39,38,24,21,34,20,39,38,0.3,0.46,0,0,0.63,0.15,0,0,0,0,0,1.88,3.875,1.476190476,0.941176471,0.8,1.179487179,6.578947368,2.291666667,1.904761905,2.941176471,2.2,1.641025641,1.868421053,87.66833333,95.65904762,70.71352941,97.4685,67.15897436,85.53710526
00100_t10_w02,100,86,90,88,84,59,56,30,29,45,27,59,56,0.02,0,0.15,0.48,0.16,0,0,0,0,0,0.16,0.16,0.8,3.172413793,0.688888889,0,1.06779661,0.857142857,3.333333333,3,4.244444444,3.111111111,1.559322034,1.803571429,89.19733333,101.8955172,69.63311111,96.99555556,68.34966102,72.89446429
00100_t10_w03,102,100,102,101,96,70,71,31,24,65,30,70,71,0.450980392,0.303921569,0.303921569,0,0.31372549,0.460784314,0,0,0,0,0,0.460784314,1,0,1.169230769,0,1.357142857,2.211267606,4.451612903,3.833333333,4.723076923,3.866666667,1.928571429,2.042253521,107.7887097,77.36291667,53.764,112.557,55.17714286,76.44887324
00100_t10_w04,101,101,101,101,99,83,85,32,27,81,28,83,85,0.326732673,0.306930693,0.306930693,0.306930693,0.603960396,0.158415842,0,0,0,0,0.306930693,0.782178218,0.96875,1.148148148,1.135802469,1.142857143,2.060240964,3.152941176,6,5.518518519,6.358024691,5.25,2.65060241,2.647058824,130.749375,85.48962963,42.04296296,115.1332143,48.39289157,75.96682353
00100_t10_w05,101,101,101,101,99,74,81,28,20,69,30,74,81,0.782178218,0.762376238,0.316831683,0.465346535,1.079207921,0.633663366,0,0,0,0,0,0.475247525,2.285714286,0.75,1.579710145,2.033333333,1.689189189,1.962962963,8.642857143,7.05,8.231884058,7.733333333,3.608108108,3.481481481,111.6667857,73.8855,44.86826087,132.0716667,48.32581081,73.17530864
00100_t10_w06,101,101,101,101,101,78,89,45,24,78,36,78,89,0.455445545,0.633663366,0.306930693,0.158415842,1.089108911,0.158415842,0,0,0,0.158415842,0,0.475247525,2.777777778,1.291666667,2.205128205,2.194444444,1.987179487,1.775280899,8.444444444,7.833333333,8.256410256,7.805555556,3.576923077,3.595505618,111.408,85.50625,42.85333333,98.235,45.97525641,78.49561798
00100_t10_w07,101,101,101,101,100,86,89,42,17,83,44,86,89,0.297029703,0.465346535,0.623762376,0.940594059,0.148514851,1.069306931,0,0,0,0.158415842,0.158415842,0.316831683,1.476190476,2.764705882,2.277108434,3.181818182,1.627906977,2.269662921,9.452380952,9.823529412,10.15662651,9.636363636,4.360465116,4.539325843,112.7645238,82.34352941,36.82939759,89.56090909,37.33511628,81.44044944
00100_t10_w08,101,101,101,101,101,93,96,35,13,86,32,93,96,1.079207921,0.920792079,0.455445545,0.623762376,0.762376238,0.455445545,0,0,0,0,0,0.940594059,4,2.384615385,2.162790698,1.96875,3.032258065,4.395833333,13.14285714,12.69230769,13.76744186,12.3125,5.279569892,5.239583333,132.7557143,128.6023077,36.25895349,104.5075,39.44741935,86.98729167
00100_t10_w09,101,101,101,101,101,89,95,31,30,86,28,89,95,0.475247525,0.930693069,0.613861386,0.772277228,0.623762376,1.376237624,0,0,0,0,0.316831683,0.306930693,3.548387097,1.033333333,2.930232558,2.75,2.629213483,2.452631579,11.80645161,11.6,11.74418605,11,4.820224719,4.642105263,137.4448387,74.26566667,39.35267442,129.0232143,43.19707865,91.17557895
00100_t10_w10,100,100,100,100,100,96,93,25,16,90,23,96,93,1.24,1.1,1.08,0.77,1.08,0.64,0,0,0,0.15,0.3,1.26,5.52,3.8125,3.255555556,1.391304348,3.239583333,4.408602151,14.96,14.75,14.93333333,13.95652174,5,5.247311828,111.4848,80.595625,28.21566667,88.37304348,30.59125,69.1927957
00100_t10_w101,102,102,102,102,102,102,102,46,23,101,38,102,102,8.745098039,6.715686275,8.323529412,7.5,5.843137255,7.823529412,0.156862745,0.156862745,0.156862745,1.058823529,2.147058824,8.754901961,26.43478261,23.13043478,26.88118812,27.94736842,28.75490196,36.26470588,145.7391304,130.3913043,144.6237624,136.7631579,54.93137255,55.53921569,135.2956522,64.44086957,14.33970297,126.0818421,14.33441176,98.28558824
00100_t10_w11,100,100,100,100,100,96,97,30,22,93,40,96,97,1.4,1.07,1.25,1.41,0.63,1.25,0,0,0.16,0.31,0,0.78,3.7,4.954545455,2.537634409,3.9,2.28125,5.164948454,16.56666667,16.40909091,16.89247312,16.925,6.447916667,6.556701031,137.9686667,79.66045455,36.07397849,112.55225,35.68052083,96.8214433
00100_t10_w201,101,101,101,101,101,101,101,35,10,101,38,101,101,11.71287129,10.42574257,12.27722772,11.18811881,11.35643564,10.43564356,0,0,0,3.851485149,4.326732673,10.5049505,57.82857143,51.5,58.85148515,61.28947368,61.14851485,75.99009901,308.1428571,284.8,309.4851485,297.3421053,118.8118812,119.3366337,132.5054286,76.843,9.738217822,120.3042105,9.738217822,113.8715842
00100_t10_w21,100,100,100,100,100,100,99,30,16,96,31,100,99,1.88,1.56,2.32,1.71,1.09,1.43,0,0,0,0.48,0.46,2.05,4.2,6.75,5.854166667,3,5.92,5.919191919,30.3,30.125,32.02083333,30.35483871,11.16,11.16161616,137.768,85.84875,26.89072917,104.6170968,27.5899,88.12121212
00100_t10_w31,100,100,100,100,100,99,99,32,15,97,30,99,99,2.45,2.65,3.44,2.81,2.67,3.31,0,0,0,0,0.47,1.08,9.71875,8.333333333,9.793814433,8.366666667,10.1010101,10.88888889,48.15625,46.26666667,47.8556701,48.66666667,16.90909091,16.96969697,134.515,84.83266667,24.11907216,94.16066667,24.36363636,86.23111111
00100_t10_w41,101,101,101,101,101,101,101,37,11,96,40,101,101,3.237623762,2.920792079,3.247524752,3.415841584,3.267326733,3.366336634,0,0,0,0.306930693,0.762376238,3.554455446,10.21621622,5.727272727,11.20833333,11.7,10.81188119,14.34653465,53.37837838,52.27272727,57.66666667,55.475,20.57425743,20.86138614,130.4078378,95.64363636,21.02052083,113.46175,21.41633663,105.6674257
00100_t10_w51,100,100,100,100,100,100,100,41,22,95,38,100,100,4.34,4.67,4.82,4.06,4.36,4.23,0,0,0,1.43,0.62,6.18,13.73170732,14.95454545,14.44210526,15.63157895,15.12,19.8,76.7804878,80.63636364,76.78947368,76.60526316,31.53,31.37,134.2790244,55.18227273,18.63936842,140.0563158,19.6936,112.1236
00100_t10_w61,100,100,100,100,100,100,100,34,14,100,34,100,100,5.62,4.55,6.21,6.21,4.71,4.88,0,0,0.15,1.87,1.09,5.3,18.29411765,17.78571429,17.15,18.35294118,18.6,22.82,95.88235294,92.71428571,93.63,93.79411765,30.41,30.88,128.8455882,85.72357143,17.5473,101.2673529,17.3896,90.2196
00100_t10_w71,100,100,100,100,100,100,100,40,18,97,46,100,100,5.48,6.28,5.14,6.21,5.49,6.09,0.15,0,0,1.71,1.72,6.68,19.45,19,19.91752577,20.97826087,20.65,26.72,102.075,99.16666667,106.1134021,105.4782609,42.21,42.03,124.96875,81.03722222,15.17701031,95.07152174,15.427,109.0904
00100_t10_w81,100,100,100,100,100,100,100,25,16,100,30,100,100,4.33,6.77,6.12,5.29,6.54,5.27,0,0,0,1.88,1.1,6.33,23.16,20.6875,23.55,22.86666667,23.91,30.01,119.76,109.75,124.07,120.5,35,35.82,135.2028,50.9,16.376,103.2046667,16.376,90.7193
00100_t10_w91,100,100,100,100,100,100,100,40,16,98,39,100,100,5.98,5.79,6.78,6.91,5.72,7.53,0,0.31,0,0.63,2.35,8.6,22.225,23.25,23.45918367,25.23076923,25.11,32.6,120.4,116.5625,126.4285714,128.5641026,46.64,46.77,119.44925,54.07875,13.57397959,104.3402564,13.7997,102.0868
00100_t20_w01,102,41,40,41,35,34,33,12,13,21,10,34,33,0,0,0,0,0,0.303921569,0,0,0,0,0,0.156862745,0,2.384615385,0,0,0.470588235,1.878787879,2.583333333,2.923076923,3.476190476,2.6,1.470588235,1.606060606,82.165,77.88615385,57.12,110.993,76.29088235,91.59151515
00100_t20_w02,100,74,73,75,65,56,58,24,16,38,22,56,58,0,0.16,0,0.16,0.15,0.61,0,0,0,0,0.16,0.16,0,0,2.026315789,0.727272727,0.571428571,2.103448276,3.208333333,2.5625,3.868421053,2.818181818,1.928571429,1.75862069,114.7091667,112.5425,60.56921053,106.1622727,52.99785714,77.83396552
00100_t20_w03,102,92,100,90,87,79,77,37,31,57,29,79,77,0.147058824,0.303921569,0.156862745,0.147058824,1.068627451,0,0,0,0,0,0,0.303921569,1.675675676,2.032258065,1.070175439,1.068965517,2.17721519,1.207792208,3.621621622,3.548387097,4.175438596,3.172413793,1.924050633,1.987012987,81.7227027,70.23967742,43.23561404,91.45275862,49.1356962,59.33688312
00100_t20_w04,103,103,102,103,99,74,77,41,29,66,30,74,77,0.145631068,0.155339806,0,0.155339806,0.310679612,0.747572816,0,0,0,0,0.155339806,0,0.780487805,2.172413793,1.681818182,1,1.283783784,1.818181818,3.390243902,2.448275862,3.787878788,3.1,2.27027027,2.064935065,95.64926829,78.54827586,50.33075758,70.10266667,51.05310811,69.20194805
00100_t20_w05,100,100,100,100,100,89,84,40,36,81,37,89,84,0.3,0.93,0,0.3,0.16,1.09,0,0,0,0.15,0.15,0.95,0.775,2.611111111,1.728395062,1.243243243,1.415730337,3.523809524,7.65,6.75,6.654320988,5.513513514,2.898876404,3.095238095,116.072,92.81388889,46.49432099,95.3427027,45.45179775,73.51321429
00100_t20_w06,101,101,101,101,101,85,92,29,21,83,31,85,92,0.465346535,0.455445545,1.089108911,0.00990099,0.603960396,0.762376238,0,0,0,0,0,0.475247525,0.551724138,0.761904762,2.084337349,2,1.988235294,3.380434783,9.620689655,8.571428571,10.01204819,7.451612903,4.305882353,3.945652174,103.8796552,119.7652381,41.3473494,105.8316129,40.90905882,75.4551087
00100_t20_w07,102,102,102,102,94,87,93,41,27,85,37,87,93,0.911764706,0.754901961,0.31372549,0.754901961,1.078431373,0.460784314,0,0,0,0.156862745,0.31372549,0.460784314,1.512195122,1.703703704,1.847058824,2.108108108,2.528735632,2.88172043,11.58536585,11.25925926,11.6,8.810810811,4.712643678,4.365591398,111.9382927,72.17,37.51941176,90.02810811,33.80436782,78.20107527
00100_t20_w08,100,100,100,100,100,90,92,34,20,86,40,90,92,0.78,0.61,0.64,0.16,0.61,1.57,0,0,0,0.32,0.16,0.48,2.294117647,3.9,2.88372093,2.325,2.966666667,5.086956522,13.52941176,10.95,13.3255814,11.425,4.388888889,4.673913043,109.1155882,74.31,30.29593023,106.52675,32.38477778,76.18891304
00100_t20_w09,102,102,102,102,102,92,95,37,29,90,29,92,95,1.823529412,0.931372549,1.519607843,1.068627451,0.294117647,1.852941176,0,0,0,0.303921569,0.303921569,0.911764706,3.378378378,3.275862069,2.755555556,2.24137931,3.706521739,5.621052632,16.75675676,15.24137931,16.71111111,14.06896552,6.336956522,6.652631579,99.28297297,81.73172414,34.88433333,97.22724138,34.61706522,74.04452632
00100_t20_w10,100,100,100,100,100,98,96,40,25,97,36,98,96,0.78,0.31,1.12,0.64,0.78,1.89,0,0,0,0.32,0.62,0.32,3.6,3.68,3.226804124,3.055555556,2.857142857,4.40625,12.45,11.24,12.36082474,10.38888889,4.520408163,5.052083333,94.87,79.0892,25.77216495,87.44166667,26.70479592,71.21052083
00100_t20_w101,100,100,100,100,100,99,99,28,22,97,25,99,99,7.23,5.44,6.85,6.83,6.55,6.42,0,0.16,0.15,1.4,2.04,5.9,26.75,22.09090909,25.73195876,26.24,26.94949495,33.04040404,136.8928571,117.1818182,133.5979381,134.56,42.93939394,43.72727273,125.7764286,67.15590909,13.55701031,121.532,13.69474747,88.78636364
00100_t20_w11,102,102,102,102,102,95,96,44,26,94,40,95,96,1.205882353,0.931372549,0.754901961,0.764705882,1.068627451,0.764705882,0,0,0,0,0.598039216,1.078431373,4.272727273,3,2.968085106,2.325,3.768421053,5.239583333,14.90909091,13.26923077,15.37234043,14.2,6.652631579,6.552083333,100.0656818,76.61269231,28.99797872,90.22775,28.67263158,84.3359375
00100_t20_w201,101,101,101,101,101,101,101,44,15,100,37,101,101,11.20792079,10.0990099,10.4950495,10.28712871,10.93069307,10.77227723,0,0.148514851,0.158415842,2.326732673,2.178217822,10.93069307,47.52272727,43.73333333,51.14,51.45945946,54.05940594,66.6039604,243.6818182,228.6666667,266.57,255.4864865,97.99009901,98.12871287,134.2888636,86.81266667,13.2292,109.7332432,13.21405941,100.9056436
00100_t20_w21,102,102,102,102,102,98,98,46,20,97,44,98,98,0.764705882,1.225490196,2.009803922,1.666666667,1.225490196,2.019607843,0,0,0,0.303921569,0.303921569,1.539215686,4.108695652,3.85,4.81443299,6.113636364,4.775510204,7.367346939,26.13043478,22.15,25.60824742,24.02272727,12.15306122,12.01020408,127.8280435,94.2455,27.27185567,93.57931818,25.74602041,86.55193878
00100_t20_w31,101,101,101,101,101,99,99,38,26,98,35,99,99,1.831683168,2.455445545,2.584158416,1.396039604,1.851485149,3.108910891,0,0,0,0,0.772277228,2.326732673,7.763157895,9.038461538,7.5,8,8.353535354,9.484848485,38.57894737,35.88461538,40.5,35.22857143,15.74747475,15.88888889,130.5076316,94.67384615,22.76357143,103.4057143,22.90949495,92.37242424
00100_t20_w41,102,102,102,102,102,102,102,34,20,100,34,102,102,2.794117647,1.823529412,4.156862745,3.970588235,2.137254902,3.205882353,0,0,0,1.235294118,1.549019608,2.294117647,9.735294118,8.75,11.24,13.88235294,10.89215686,13.99019608,53.85294118,49.4,53.78,50.29411765,18.90196078,19.52941176,147.1197059,95.2555,20.9866,114.095,21.10284314,92.74333333
00100_t20_w51,102,102,102,102,102,100,101,37,17,97,32,100,101,4.441176471,3.676470588,3.862745098,4.598039216,3.980392157,4.588235294,0,0,0,0.470588235,0.901960784,2.892156863,14.2972973,12.05882353,13.39175258,13.125,13.9,16.04950495,71.2972973,64.11764706,67.91752577,66.4375,24.95,25.30693069,123.9759459,84.53588235,19.94010309,96.3396875,20.4708,89.48257426
00100_t20_w61,101,101,101,101,101,101,101,34,18,100,36,101,101,5.277227723,4.762376238,6.168316832,4.346534653,3.584158416,5.702970297,0,0.148514851,0,1.405940594,1.544554455,5.722772277,17.85294118,13.83333333,19.33,19.58333333,18.73267327,24.25742574,94,73.66666667,95.87,93.5,35.82178218,36.56435644,152.6264706,62.66888889,17.6001,114.5177778,18.10485149,102.8442574
00100_t20_w71,101,101,101,101,101,101,101,35,22,100,44,101,101,4.940594059,4.178217822,4.326732673,4.891089109,4.98019802,4.346534653,0,0,0,0.316831683,1.217821782,6.04950495,18.22857143,15.63636364,16.55,17.72727273,18.08910891,23.15841584,89.4,75.13636364,89,88.22727273,34.57425743,35.01980198,127.2282857,82.05409091,15.0426,113.8981818,15.27247525,107.1536634
00100_t20_w81,100,100,100,100,100,100,100,44,17,97,40,100,100,5.81,6.73,5.15,5.8,5.34,4.71,0,0.16,0,2.04,1.88,6.85,20.63636364,17.47058824,21.91752577,26.075,21.96,29.78,115.0681818,107.9411765,116.1340206,118.575,45.07,45.62,135.6295455,55.02588235,13.61556701,89.156,13.5616,96.3715
00100_t20_w91,101,101,101,101,101,101,101,47,11,99,34,101,101,6.089108911,6.207920792,6.801980198,5.752475248,6.514851485,6.02970297,0,0,0,0.465346535,1.693069307,7.188118812,21.31914894,10,22.53535354,21.14705882,23.20792079,30.15841584,122.787234,46.27272727,116.5757576,106.7058824,45.79207921,46.47524752,139.5523404,80.94818182,14.82717172,105.1973529,15.68940594,103.6566337
00100_t30_w01,100,51,48,49,46,46,46,22,15,28,13,46,46,0,0.15,0,0.15,0.3,2.18,0,0,0,0,0,0,1.409090909,2.066666667,1.714285714,1.153846154,1.02173913,3.043478261,5.272727273,3.866666667,5.714285714,3.846153846,2.304347826,2.52173913,112.6622727,91.91733333,51.48535714,100.48,48.90391304,57.9276087
00100_t30_w02,101,85,84,84,84,69,74,32,25,38,22,69,74,0.465346535,0,0,0,0.762376238,0.762376238,0,0,0,0,0.158415842,0.465346535,2,1.28,1.210526316,1.363636364,2.507246377,1.864864865,2.53125,2.16,2.894736842,2,2.304347826,2.040540541,91.3128125,100.9624,69.805,101.2963636,46.07478261,66.54175676
00100_t30_w03,103,80,80,73,68,63,61,29,24,44,25,63,61,0.155339806,0.145631068,0.300970874,0,0.902912621,0.757281553,0,0,0,0,0,0.446601942,1.620689655,0.666666667,1.75,1.92,1.73015873,2.06557377,3.551724138,3.458333333,4.227272727,3.84,2.079365079,2,82.68034483,90.77333333,57.29272727,62.8744,48.26571429,67.27770492
00100_t30_w04,102,87,92,87,73,73,72,28,24,57,21,73,72,0.31372549,0.147058824,0.147058824,0.156862745,0.147058824,1.058823529,0,0,0,0.156862745,0,0.303921569,2.285714286,0.666666667,0.807017544,3.047619048,1.054794521,3,6.714285714,5.333333333,6.385964912,5.761904762,2.575342466,2.777777778,98.43892857,89.59166667,45.71052632,104.0161905,42.57452055,61.10138889
00100_t30_w05,101,101,101,101,101,83,96,37,32,82,33,83,96,0.930693069,0.306930693,0.623762376,0.306930693,0.623762376,1.544554455,0.158415842,0,0,0,0.00990099,0.465346535,2.135135135,1.46875,1.512195122,1.909090909,2.277108434,3.25,7.783783784,7.15625,7.62195122,5.151515152,4.144578313,3.59375,96.52486486,86.453125,37.62890244,86.62606061,32.56506024,65.33125
00100_t30_w06,100,100,100,100,100,83,93,31,28,82,32,83,93,0.77,0.32,1.1,0.32,0.78,1.25,0,0,0,0.16,0,0.31,1.483870968,1.142857143,1.914634146,2.375,2.445783133,2.677419355,8.096774194,7.642857143,7.719512195,4.875,3.602409639,3.709677419,141.7035484,66.775,44.58463415,95.0353125,42.12590361,71.38032258
00100_t30_w07,100,100,100,100,100,80,89,43,31,79,35,80,89,0.16,0.15,0.62,0.31,0.63,1.41,0,0.16,0,0.3,0.15,0.32,2.186046512,1.548387097,2.367088608,1.771428571,2.35,3.348314607,8.813953488,6.451612903,8.012658228,6.571428571,4.4875,3.752808989,78.3,74.39967742,41.13962025,80.88914286,38.630375,65.01865169
00100_t30_w08,100,100,100,100,100,86,94,40,34,73,36,86,94,1.24,0.16,0.62,0.31,1.26,1.41,0,0,0,0,0.15,0.63,2.7,2.294117647,2.342465753,2.166666667,3.069767442,4.180851064,9.375,8.647058824,8.191780822,6.472222222,3.860465116,3.787234043,109.69275,70.19764706,50.25027397,96.00305556,42.48116279,70.10340426
00100_t30_w09,101,101,101,101,101,89,97,28,19,84,30,89,97,1.227722772,0.316831683,1.04950495,0.465346535,1.841584158,1.237623762,0,0,0,0.306930693,0.158415842,1.237623762,1.642857143,1.631578947,4.071428571,3.133333333,4.02247191,5.649484536,15.71428571,11.52631579,15.45238095,13.86666667,5.146067416,5.082474227,116.5196429,109.4168421,33.04559524,84.22533333,31.16516854,68.35092784
00100_t30_w10,100,100,100,100,100,91,92,28,34,82,36,91,92,0.95,0.47,0.47,0,0.62,0.46,0,0,0,0,0.3,0.16,3.357142857,1.352941176,2.853658537,0.888888889,3.076923077,3.72826087,11.07142857,10.17647059,10.90243902,7.055555556,4.384615385,4.391304348,122.6328571,86.41970588,35.63231707,103.5272222,32.01505495,71.58847826
00100_t30_w101,102,102,102,102,102,102,102,33,25,102,27,102,102,5.931372549,6.401960784,6.147058824,7.078431373,5.029411765,5.205882353,0,0,0.303921569,1.235294118,1.862745098,5.911764706,23.06060606,23.92,23.41176471,22.96296296,24.64705882,30.25490196,124.4242424,129.68,123.7647059,109.1851852,38.41176471,40.34313725,106.9536364,88.9524,17.82862745,115.3666667,17.09980392,85.15794118
00100_t30_w11,101,101,101,101,101,93,98,33,29,88,34,93,98,0.613861386,0.623762376,1.227722772,0.782178218,1.207920792,2.158415842,0,0,0,0.158415842,0,0.613861386,3.272727273,2.655172414,3.340909091,2.705882353,3.677419355,4.642857143,14.84848485,12.65517241,13.625,10.38235294,5.989247312,6.020408163,131.9181818,91.08965517,29.15659091,89.26029412,30.10193548,69.04877551
