,1015,817,815,813,789,807,795,573,528,730,482,807,795,0.1684729064039409,0.0187192118226601,0.0374384236453202,0.042364532019704436,1.6433497536945814,1.2945812807881774,0.009852216748768473,0.0019704433497536944,0.003940886699507389,0.08275862068965517,0.19901477832512315,0.5201970443349754,1.5898778359511343,0.5018939393939394,0.6767123287671233,1.0788381742738589,3.294919454770756,4.2276729559748425,5.792321116928447,4.674242424242424,6.668493150684932,4.271784232365145,5.794299876084263,5.355974842767296,76.4125305410122,66.91310606060604,46.29484931506849,65.020622406639,43.710557620817845,77.3304150943396
,1009,733,727,737,722,727,705,455,427,606,435,727,705,0.011892963330029732,0.01684836471754212,0.017839444995044598,0.01684836471754212,2.3181367690782952,1.3825569871159564,0.0,0.0019821605550049554,0.0019821605550049554,0.03468780971258672,0.13181367690782952,0.30525272547076315,0.34505494505494505,0.48009367681498827,0.7277227722772277,0.7701149425287356,4.243466299862448,3.329078014184397,4.5978021978021975,3.690866510538642,4.919141914191419,3.7126436781609193,4.71939477303989,4.609929078014185,76.73773626373628,65.18845433255268,49.75240924092409,66.18413793103447,45.656629986244845,72.63225531914894
,1009,881,868,884,837,868,846,607,561,820,521,868,846,0.015857284440039643,0.03270564915758176,0.03369672943508424,0.014866204162537165,1.1565906838453914,1.2289395441030724,9.910802775024777E-4,9.910802775024777E-4,0.004955401387512388,0.035678889990089196,0.1645193260654113,0.47770069375619423,0.22405271828665568,0.6631016042780749,0.7073170731707317,0.4126679462571977,1.9308755760368663,3.296690307328605,7.085667215815486,5.950089126559715,7.014634146341463,4.756238003838772,7.09331797235023,6.497635933806147,79.23873146622732,65.76921568627452,43.57157317073171,63.49456813819576,40.53889400921659,77.8573522458629
,1006,918,903,908,872,897,894,678,618,862,548,897,894,0.013916500994035786,0.013916500994035786,0.03777335984095427,0.012922465208747515,1.0248508946322068,1.2445328031809144,0.0,0.0019880715705765406,0.004970178926441352,0.05168986083499006,0.17892644135188868,0.5208747514910537,0.20943952802359883,0.27993527508090615,0.8074245939675174,0.46715328467153283,1.6867335562987738,3.530201342281879,8.644542772861357,7.406148867313916,9.638051044083527,6.177007299270073,9.816053511705686,8.069351230425056,79.34954277286137,60.62449838187704,38.31441995359629,62.508649635036505,36.386644370122646,75.25278523489936
,1015,832,816,822,813,819,807,536,499,723,506,819,807,0.01083743842364532,0.011822660098522168,0.02167487684729064,0.015763546798029555,1.7399014778325124,1.5211822660098522,0.0,0.0019704433497536944,9.852216748768472E-4,0.03645320197044335,0.12118226600985221,0.44729064039408867,0.21641791044776118,0.2845691382765531,0.46749654218533887,0.45454545454545453,2.9633699633699635,4.514250309789343,5.248134328358209,4.69939879759519,5.798063623789765,4.158102766798419,5.598290598290598,5.426270136307311,76.02690298507464,66.21382765531064,46.515795297372065,65.75926877470357,44.45061050061052,73.65764560099132
,1013,911,896,903,848,888,856,659,588,836,512,888,856,0.02171767028627838,0.024679170779861797,0.03356367226061204,0.04244817374136229,1.6140177690029616,1.6633761105626852,0.0,9.871668311944718E-4,0.003948667324777887,0.07305034550839092,0.21224086870681144,0.5320829220138203,0.2276176024279211,0.38605442176870747,0.8600478468899522,0.962890625,2.6204954954954953,5.469626168224299,8.96813353566009,7.209183673469388,8.642344497607656,5.5390625,8.786036036036036,7.526869158878505,82.91660091047038,64.65154761904763,39.390825358851664,62.912070312500006,37.03322072072072,76.52655373831774
,1000,881,875,875,795,869,847,645,580,834,512,869,847,0.014,0.008,0.047,0.036,1.342,1.464,0.002,0.002,0.008,0.069,0.255,0.535,0.22945736434108527,0.23620689655172414,0.6762589928057554,0.83203125,2.192174913693901,4.197166469893743,8.293023255813953,6.889655172413793,9.348920863309353,6.251953125,8.739930955120828,7.182998819362456,78.84055813953486,63.32410344827586,38.10980815347723,62.2209765625,35.30523590333716,73.90577331759148
,1013,764,754,769,762,754,748,484,472,650,452,754,748,0.03257650542941757,0.02566633761105627,0.011846001974333662,0.024679170779861797,2.859822309970385,2.12142152023692,0.0,0.0,0.0,0.055281342546890426,0.20533070088845015,0.42843040473840077,0.6177685950413223,0.9046610169491526,0.4107692307692308,0.7699115044247787,4.877984084880636,5.425133689839572,4.708677685950414,3.9957627118644066,5.34,3.924778761061947,5.362068965517241,4.6550802139037435,76.6407644628099,63.91510593220339,46.90723076923078,65.06935840707965,44.7058355437666,73.54125668449197
,1017,928,919,927,878,921,892,668,627,878,566,921,892,0.01671583087512291,0.03638151425762045,0.04031465093411996,0.032448377581120944,2.2359882005899707,2.2527040314650932,9.832841691248771E-4,0.0029498525073746312,0.004916420845624385,0.08062930186823992,0.41494591937069814,0.7069813176007866,0.2155688622754491,0.6156299840510366,0.5933940774487472,0.8409893992932862,4.850162866449511,8.6804932735426,8.229041916167665,6.899521531100478,9.176537585421412,5.722614840989399,8.381107491856678,7.878923766816143,80.88928143712572,63.42264752791068,37.12603644646925,62.649522968197886,37.345450597176985,76.7335650224215
,1001,829,825,833,803,825,794,575,537,759,524,825,794,0.03196803196803197,0.029970029970029972,0.04095904095904096,0.026973026973026972,1.7912087912087913,2.1468531468531467,9.99000999000999E-4,9.99000999000999E-4,0.002997002997002997,0.06993006993006994,0.27672327672327673,0.5704295704295704,0.5130434782608696,0.750465549348231,0.7891963109354414,0.7385496183206107,4.016969696969697,7.0428211586901766,7.012173913043478,5.450651769087523,6.994729907773386,4.961832061068702,6.575757575757576,6.162468513853904,78.09384347826087,65.6583054003724,41.7667325428195,60.76503816793896,40.363890909090905,76.07772040302268
