10,10,10,40.84,5.24,0.14,10,10,12.25,1.14,0.1,10,10,7.58,0.76,0.08,10,10,48.47,4.9,0.12
10,10,10,35.22,4.61,0.12,10,10,11.3,0.96,0.05,10,10,8.42,0.69,0.04,10,10,61.79,6.66,0.15
10,10,10,61.22,7.39,0.15,10,10,6,0.53,0.04,10,10,5.57,0.51,0.03,10,10,51.33,6.17,0.12
10,10,10,43.36,6.08,0.13,10,10,13.28,1.14,0.09,10,10,8.18,0.66,0.07,10,10,57.44,8.43,0.16
10,10,10,39.54,7.68,0.1,10,10,7.45,0.74,0.09,10,10,5.43,0.57,0.07,10,10,76.22,8.6,0.21
10,10,10,50.19,5.65,0.14,10,10,8.58,0.78,0.05,10,10,6.97,0.69,0.04,10,10,62.41,7.2,0.14
10,10,10,34.89,3.83,0.1,10,10,12.39,1.24,0.09,10,10,9.89,0.99,0.08,10,10,63.88,6.6,0.2
10,10,10,42.19,8.67,0.12,10,10,10.08,0.94,0.06,10,10,5.48,0.6,0.04,10,10,65.68,7.94,0.17
10,10,10,61.02,6.45,0.13,10,10,10.68,1.13,0.06,10,10,5.6,0.6,0.03,10,10,60.66,7.05,0.14
10,10,10,29.81,5.28,0.09,10,10,8.6,0.74,0.04,10,10,8.11,0.7,0.04,10,10,66.57,9.01,0.16
10,10,10,37.61,3.92,0.1,10,10,8.94,0.93,0.05,10,10,5.86,0.59,0.03,10,10,56.78,7.6,0.17
10,10,10,30.98,3.1,0.09,10,10,16.22,1.4,0.06,10,10,7.06,0.72,0.03,10,10,47.8,5.13,0.15
10,10,10,29.92,4.9,0.12,10,10,11.52,0.73,0.05,10,10,9.29,0.62,0.05,10,10,80.41,8.36,0.19
10,10,10,44.98,6.46,0.13,10,10,13.53,1.37,0.08,10,10,7.69,0.78,0.06,10,10,70.9,8.06,0.19
10,10,10,42.28,4.6,0.12,10,10,19.44,1.92,0.06,10,10,14.26,1.76,0.05,10,10,53.63,5.44,0.13
10,10,10,35.35,4.26,0.08,10,10,13.08,1.28,0.05,10,10,7.17,0.51,0.03,10,10,52,5.66,0.11
10,10,10,40.96,7.05,0.08,10,10,14.64,1.05,0.07,10,10,12.34,0.94,0.08,10,10,77.14,9.7,0.17
10,10,10,44.36,5.83,0.15,10,10,15.78,1.35,0.1,10,10,5.29,0.54,0.04,10,10,70.98,7.09,0.19
10,10,10,66.24,6.91,0.18,10,10,18.02,1.85,0.1,10,10,4.88,0.55,0.03,10,10,44.75,5.61,0.16
10,10,10,33.7,3.52,0.08,10,10,17.26,1.67,0.08,10,10,12.69,1.06,0.07,10,10,38.64,3.59,0.1
20,20,20,69.91,4.31,0.12,20,20,25.19,1.06,0.06,20,20,16.76,0.68,0.04,20,20,86.65,4.61,0.15
20,20,20,83.58,7.88,0.17,20,20,21.24,0.79,0.04,20,20,13.55,0.51,0.03,20,20,114.33,7.31,0.19
20,20,20,64.23,4.39,0.13,20,20,20.5,1.02,0.06,20,20,16.56,0.79,0.05,20,20,99.95,5.86,0.17
20,20,20,77.11,5.63,0.17,20,20,33.41,1.91,0.09,20,20,18.15,0.85,0.06,20,20,106.97,7.82,0.22
20,20,20,81.12,7.49,0.16,20,20,34.47,1.66,0.09,20,20,25.72,1.38,0.06,20,20,112.36,8.69,0.19
20,20,20,73.74,7.39,0.12,20,20,23.27,1.07,0.06,20,20,14.91,0.76,0.04,20,20,106.86,8.64,0.17
20,20,20,76.52,5.16,0.15,20,20,22.14,1.12,0.06,20,20,13.42,0.65,0.04,20,20,98.31,5.85,0.25
20,20,20,72.41,4.48,0.15,20,20,18.81,0.86,0.06,20,20,14.81,0.76,0.05,20,20,83.83,5.85,0.2
20,20,20,121.32,7.61,0.16,20,20,30.75,1.53,0.05,20,20,22.27,1.02,0.04,20,20,107.21,5.94,0.18
20,20,20,75.88,6.68,0.12,20,20,19.01,1.12,0.04,20,20,12.38,0.53,0.03,20,20,101.75,5.16,0.16
20,20,20,86.33,6.54,0.11,20,20,29.8,1.46,0.05,20,20,14.99,0.69,0.02,20,20,72.69,3.9,0.11
20,20,20,69.86,4.74,0.07,20,20,23.38,0.9,0.03,20,20,17.87,0.68,0.02,20,20,75.11,5.1,0.09
20,20,20,91.26,7.32,0.17,20,20,24.6,1.14,0.08,20,20,16.64,0.79,0.05,20,20,92.59,7.12,0.18
20,20,20,60.67,4.45,0.12,20,20,28.46,1.63,0.07,20,20,17.02,0.68,0.04,20,20,126.22,7.7,0.2
20,20,20,53.77,3.23,0.13,20,20,27.74,1.13,0.09,20,20,21.11,0.89,0.08,20,20,94.59,6.29,0.22
20,20,20,45.21,2.42,0.09,20,20,29.17,1.47,0.08,20,20,22.55,1.13,0.06,20,20,102.72,8.01,0.17
20,20,20,72.27,6.77,0.15,20,20,19.34,0.87,0.07,20,20,16.53,0.66,0.07,20,20,99.95,6.79,0.24
20,20,20,86.46,4.81,0.14,20,20,15.85,0.77,0.03,20,20,12.79,0.55,0.03,20,20,88.73,4.42,0.15
20,20,20,73.31,6.13,0.14,20,20,31.4,1.25,0.07,20,20,17.48,0.7,0.05,20,20,104.58,5.77,0.17
20,20,20,51.32,4.94,0.11,20,20,34.47,1.37,0.07,20,20,27.23,1.54,0.08,20,20,119.49,7.71,0.23
30,29,29,119.28,5.61,0.15,30,30,34.89,1.35,0.05,30,30,17.66,0.54,0.03,30,30,96.25,4.85,0.13
30,25,25,145.5,9.33,0.25,30,30,30.67,0.98,0.08,30,30,26.59,0.85,0.07,30,30,132.44,6.74,0.22
30,30,30,72.78,3.46,0.07,30,30,31.01,1.06,0.03,30,30,25.16,0.99,0.02,30,30,107.76,4.85,0.1
30,30,30,99.29,4.81,0.11,30,30,44.86,1.47,0.05,30,30,35.18,0.89,0.04,30,30,151.41,6.81,0.16
30,30,30,103.89,5.86,0.13,30,30,31.68,1.13,0.05,30,30,19.36,0.5,0.03,30,30,86.74,3.12,0.12
30,29,29,89.75,6.1,0.14,30,30,33.21,0.97,0.07,30,30,25.62,0.79,0.06,30,30,74.34,3.9,0.15
30,29,29,90.15,5.54,0.1,30,30,49.21,1.99,0.06,30,30,29.93,0.86,0.04,30,30,148.47,6.18,0.23
30,30,30,94.09,3.23,0.09,30,30,49.35,1.67,0.05,30,30,37.02,1.33,0.04,30,30,130.79,7.42,0.16
30,30,30,88.08,3.66,0.13,30,30,43.46,1.17,0.07,30,30,44.12,1.78,0.06,30,30,118.05,5.99,0.14
30,30,30,102.33,4.52,0.17,30,30,31.07,0.97,0.07,30,30,16.95,0.52,0.04,30,30,101.38,3.9,0.22
30,30,30,146.3,7.53,0.19,30,30,46.17,2.22,0.07,30,30,26.98,0.95,0.04,30,30,139.82,6.97,0.18
30,24,24,113.11,7.14,0.13,30,30,37.95,1.36,0.06,30,30,33.21,1.25,0.08,30,30,139.72,6.02,0.19
30,30,30,123.23,5.62,0.19,30,30,45.82,1.16,0.1,30,30,28.62,0.79,0.07,30,30,117.49,4.93,0.19
30,30,30,136.42,7.28,0.15,30,30,40.46,1.58,0.07,30,30,24.77,0.74,0.04,30,30,73.25,3.73,0.12
30,30,30,102.73,3.87,0.19,30,30,36.29,1.07,0.09,30,30,31.08,0.85,0.08,30,30,81.2,2.56,0.18
30,29,29,108.55,5.11,0.12,30,30,49.68,1.52,0.09,30,30,32.9,1.05,0.05,30,30,105.68,4.09,0.13
30,30,30,171.16,6.29,0.14,30,30,56.78,2.3,0.06,30,30,22.27,0.78,0.02,30,30,129.97,5.03,0.12
30,30,30,103.82,5.22,0.11,30,30,40.4,1.45,0.04,30,30,34.49,1.36,0.04,30,30,127.04,7.51,0.11
30,30,30,105.79,5.13,0.14,30,30,47.91,1.87,0.07,30,30,25.77,0.81,0.05,30,30,101.28,4.27,0.15
30,30,30,111.35,5.69,0.14,30,30,40.16,1.71,0.08,30,30,23.1,0.72,0.05,30,30,141.1,6.3,0.17
40,40,40,145.62,4.92,0.11,40,40,39.88,0.96,0.04,40,40,27.28,0.66,0.02,40,40,103.23,3.12,0.1
40,40,40,129.77,4.57,0.1,40,40,56.13,1.35,0.08,40,40,38.86,0.85,0.05,40,40,87.19,2.77,0.12
40,40,40,130.36,5.69,0.09,40,40,77.36,1.66,0.07,40,40,52.05,0.97,0.04,40,40,153.02,5.64,0.15
40,39,39,136.64,5.45,0.15,40,40,41.82,0.94,0.06,40,40,32.81,0.81,0.05,40,40,126.26,4.33,0.14
40,40,40,162.76,4.58,0.14,40,40,51.44,1.86,0.05,40,40,29.05,0.71,0.03,40,40,147.94,5.9,0.17
40,40,40,107.76,3.58,0.1,40,40,54.61,1.67,0.06,40,40,35.29,0.89,0.04,40,40,111.6,4.01,0.11
40,40,40,140.01,6.37,0.13,40,40,47.04,1.36,0.06,40,40,30.99,0.81,0.04,40,40,114.29,2.58,0.09
40,40,40,102.16,2.83,0.09,40,40,51.69,1.47,0.05,40,40,31.71,0.71,0.03,40,40,137.23,5.59,0.13
40,39,39,123.53,5.04,0.12,39,39,58.95,1.94,0.06,40,40,37.98,0.86,0.05,40,40,139.15,4.61,0.14
40,40,40,150.53,5.43,0.14,40,40,58.56,2.08,0.06,40,40,33.72,0.7,0.04,40,40,157.04,6.21,0.17
40,40,40,154.57,5.32,0.14,40,40,61.16,1.7,0.06,40,40,37.41,0.9,0.04,40,40,159.27,4.59,0.2
40,40,40,161.9,5.17,0.14,40,40,41.59,1.12,0.04,40,40,26.24,0.71,0.02,40,40,109.76,3.24,0.1
40,40,40,130.04,4.19,0.12,40,40,34.1,0.95,0.04,40,40,28.92,0.71,0.04,40,40,98.92,2.39,0.12
40,39,39,154.97,5.42,0.12,40,40,49.29,1.46,0.04,40,40,36.85,1.04,0.03,40,40,133.31,5.02,0.16
40,40,40,129.59,4.34,0.09,40,40,57.45,1.45,0.04,40,40,35.58,0.87,0.03,40,40,206.29,6.4,0.2
40,40,40,127.16,4.31,0.09,40,40,65.07,1.58,0.05,40,40,44.53,0.99,0.05,40,40,141.9,5.24,0.17
40,40,40,111.53,5.16,0.12,40,40,50.6,1.24,0.07,40,40,42.62,0.96,0.05,40,40,160.77,5.48,0.21
40,40,40,135.83,4.64,0.13,40,40,36.61,0.89,0.04,40,40,25,0.5,0.03,40,40,159.47,4.8,0.17
40,40,40,138.84,6.88,0.09,40,40,35.02,0.88,0.03,40,40,22.77,0.56,0.02,40,40,192.12,7.87,0.17
40,40,40,133.99,3.98,0.1,40,40,44.07,1.08,0.05,40,40,30.08,0.73,0.03,40,40,87.56,2.74,0.1
50,50,50,174.6,5.59,0.14,50,50,79.12,1.52,0.08,50,50,46.3,0.77,0.05,50,50,193.91,6.24,0.2
50,50,50,145.86,4.41,0.08,50,50,79.73,1.96,0.06,50,50,42.11,0.65, Infinity,50,50,225.13,5.76,0.16
50,50,50,151.37,4.37,0.14,50,50,59.93,1.28,0.05,50,50,45.48,0.93,0.04,50,50,159.8,3.74,0.18
50,50,50,160.96,5.2,0.12,50,50,44,0.89,0.04,50,50,32.29,0.68,0.03,50,50,158.18,5.61,0.12
50,50,50,185.79,5.85,0.11,50,50,70.37,1.21,0.04,50,50,48.88,0.93,0.04,50,50,151.76,4.59,0.12
50,50,50,155.03,3.58,0.1,50,50,69.53,1.75,0.08,50,50,40.56,0.87,0.06,50,50,164.22,6.96,0.16
50,49,49,166.86,4.12,0.09,50,50,77.11,1.5,0.05,50,50,49.82,0.93,0.04,50,50,154.48,3.83,0.12
50,50,50,154.31,4.14,0.1,50,50,54.31,1.01,0.04,50,50,39.6,0.73,0.03,50,50,170.89,4.32,0.12
50,50,50,168.23,5.11,0.11,50,50,66.06,1.25,0.06,50,50,40.37,0.72,0.03,50,50,175.98,4.51,0.14
50,50,50,202.87,5.1,0.15,50,50,61.08,1.16,0.05,50,50,44.71,0.74,0.03,50,50,171.83,3.75,0.11
50,50,50,212.94,4.95,0.16,49,49,83.32,1.71,0.07,50,50,56.14,1.03,0.05,50,50,180.14,4.24,0.14
50,50,50,182,5.52,0.11,50,50,52.26,0.94,0.04,50,50,34.59,0.59,0.02,50,50,124.66,3.6,0.11
50,50,50,196.71,4.1,0.14,50,50,68.07,1.81,0.06,50,50,44.83,0.84,0.05,50,50,199.98,4.6,0.16
50,49,49,191.58,6.05,0.17,50,50,71.2,1.61,0.07,50,50,46.9,0.83,0.04,50,50,172.83,5.04,0.18
50,49,49,151.04,3.89,0.09,50,50,63.47,1.59,0.04,50,50,46.47,0.87,0.03,50,50,169.52,5.48,0.15
50,50,50,165.88,5.44,0.12,50,50,57.54,1.04,0.04,49,49,36.2,0.7,0.03,50,50,119.05,2.85,0.12
50,49,49,148.56,5.91,0.11,50,50,50.1,1.01,0.05,50,50,35.56,0.75,0.04,50,50,125.52,4.7,0.1
50,47,47,177.16,5.91,0.13,50,50,71.94,1.75,0.07,50,50,48.75,0.86,0.05,50,50,193.03,4.27,0.15
50,47,47,157.4,5.59,0.12,50,50,57.09,1.21,0.05,50,50,47.03,0.91,0.04,50,50,151.57,4.43,0.12
50,50,50,161.05,5.16,0.13,50,50,61.7,1.04,0.05,50,50,40.28,0.67,0.03,50,50,166.98,4.39,0.15
60,60,60,166.39,3.89,0.1,60,60,58.98,1.16,0.05,60,60,38.85,0.62,0.03,60,60,230.06,5.01,0.16
60,60,60,238.75,5.69,0.2,60,60,73.04,1.36,0.09,60,60,44.87,0.77,0.06,60,60,159.9,4.42,0.16
60,60,60,171.95,3.53,0.12,60,60,75.5,1.16,0.05,60,60,58.72,0.84,0.04,60,60,200.5,4.43,0.17
