100,0,0,0.00,0.00,81,81,471.36,5.86,84,84,396.90,5.03,84,84,479.31,5.60
100,0,0,0.00,0.00,76,76,486.24,7.09,78,78,359.05,4.65,76,76,467.75,6.31
100,0,0,0.00,0.00,72,72,425.60,5.93,71,71,423.09,5.78,74,74,453.25,5.77
100,0,0,0.00,0.00,75,75,435.74,6.21,86,86,360.89,3.86,83,83,409.45,4.80
100,0,0,0.00,0.00,81,81,441.33,5.61,90,90,365.72,3.86,86,86,440.08,4.95
100,0,0,0.00,0.00,76,76,460.89,6.52,85,85,379.50,4.78,86,86,421.53,5.42
100,0,0,0.00,0.00,77,77,418.14,5.64,80,80,334.81,4.11,86,86,375.78,4.00
100,0,0,0.00,0.00,72,72,448.45,7.01,80,80,355.66,4.18,75,75,386.05,4.87
100,0,0,0.00,0.00,77,77,467.03,5.94,83,83,422.41,4.77,84,84,417.66,4.78
100,0,0,0.00,0.00,79,79,415.97,5.37,82,82,373.80,4.36,79,79,461.19,5.92
100,0,0,0.00,0.00,81,81,425.16,5.56,82,82,383.20,4.56,84,84,412.69,5.32
100,0,0,0.00,0.00,73,73,441.64,6.07,81,81,390.97,4.74,78,78,314.78,4.30
100,0,0,0.00,0.00,84,84,520.40,6.07,88,88,452.08,5.09,88,88,428.93,4.97
100,0,0,0.00,0.00,77,77,442.26,6.03,85,85,412.43,4.41,84,84,466.77,5.59
100,0,0,0.00,0.00,76,76,469.37,6.28,81,81,354.37,4.22,84,84,423.90,4.74
100,0,0,0.00,0.00,70,70,424.69,6.37,83,83,379.66,4.70,75,75,385.10,5.53
100,0,0,0.00,0.00,84,84,483.58,5.86,89,89,362.01,4.20,82,82,481.77,6.14
100,0,0,0.00,0.00,79,79,469.15,6.05,82,82,352.55,3.79,84,84,517.07,6.41
100,0,0,0.00,0.00,84,84,492.13,6.07,90,90,422.69,5.39,82,82,473.30,5.61
100,0,0,0.00,0.00,80,80,496.91,6.26,85,85,386.26,4.73,79,79,459.61,5.93
200,0,0,0.00,0.00,150,150,860.79,6.27,159,159,713.57,4.21,169,169,837.87,4.76
200,0,0,0.00,0.00,160,160,906.46,6.09,171,171,777.45,4.49,168,168,864.69,4.97
200,0,0,0.00,0.00,156,156,906.67,5.82,171,171,778.19,4.41,164,164,911.71,5.92
200,0,0,0.00,0.00,148,148,904.37,6.66,160,160,730.36,4.63,161,161,813.94,5.43
200,0,0,0.00,0.00,152,152,892.49,6.28,160,160,802.05,4.87,157,157,820.59,5.60
200,0,0,0.00,0.00,149,149,917.73,6.62,163,163,850.04,5.45,164,164,960.67,6.42
200,0,0,0.00,0.00,164,164,1020.44,7.00,166,166,812.53,4.44,166,166,905.95,5.17
200,0,0,0.00,0.00,156,156,939.66,6.47,168,168,809.02,5.22,164,164,928.36,5.79
200,0,0,0.00,0.00,151,151,811.09,5.51,165,165,700.80,3.85,167,167,864.62,5.87
200,0,0,0.00,0.00,155,155,893.50,6.18,157,157,681.45,4.15,162,162,867.96,5.05
200,0,0,0.00,0.00,144,144,836.50,6.36,162,162,732.15,4.01,160,160,796.79,4.57
200,0,0,0.00,0.00,149,149,856.35,6.05,169,169,814.66,4.81,160,160,886.75,5.21
200,0,0,0.00,0.00,149,149,800.12,5.36,162,162,722.72,4.07,159,159,882.14,5.52
200,0,0,0.00,0.00,144,144,813.49,5.90,164,164,785.40,4.95,155,155,832.67,5.46
200,0,0,0.00,0.00,162,162,862.87,5.56,164,164,758.19,4.80,167,167,911.75,5.92
200,0,0,0.00,0.00,157,157,904.35,6.09,169,169,755.86,4.43,168,168,861.46,5.80
200,0,0,0.00,0.00,166,166,907.13,5.55,170,170,850.99,5.36,157,157,935.72,6.22
200,0,0,0.00,0.00,154,154,869.94,5.80,155,155,683.25,3.97,157,157,806.55,5.29
200,0,0,0.00,0.00,146,146,826.39,5.58,158,158,755.25,4.35,161,161,881.64,5.97
200,0,0,0.00,0.00,138,138,756.76,5.74,148,148,679.95,4.60,161,161,775.56,4.89
300,0,0,0.00,0.00,231,231,1406.41,6.29,259,259,1233.29,4.70,251,251,1496.43,6.29
300,0,0,0.00,0.00,231,231,1395.99,6.07,249,249,1193.39,4.79,240,240,1376.62,5.94
300,0,0,0.00,0.00,224,224,1321.23,6.02,230,230,1146.65,5.09,231,231,1283.16,6.12
300,0,0,0.00,0.00,229,229,1318.56,6.13,236,236,1130.33,4.77,237,237,1283.23,5.69
300,0,0,0.00,0.00,229,229,1343.06,6.06,246,246,1136.43,4.63,239,239,1249.76,5.65
300,0,0,0.00,0.00,215,215,1319.79,6.55,235,235,1108.40,4.70,234,234,1183.30,5.23
300,0,0,0.00,0.00,236,236,1339.13,5.84,251,251,1192.74,4.65,235,235,1274.67,5.76
300,0,0,0.00,0.00,223,223,1251.79,5.86,239,239,1096.61,4.46,237,237,1440.95,6.47
300,0,0,0.00,0.00,238,238,1406.66,6.04,242,242,1152.99,5.30,250,250,1293.25,5.25
300,0,0,0.00,0.00,232,232,1339.02,5.91,229,229,1113.85,5.06,243,243,1289.34,5.55
300,0,0,0.00,0.00,219,219,1222.42,5.79,233,233,1073.74,4.61,242,242,1304.32,5.62
300,0,0,0.00,0.00,215,215,1214.51,5.93,228,228,1062.83,4.51,227,227,1227.26,5.37
300,0,0,0.00,0.00,240,240,1382.34,6.06,256,256,1128.37,4.28,258,258,1399.86,5.90
300,0,0,0.00,0.00,229,229,1360.70,6.41,246,246,1207.31,4.79,238,238,1346.64,5.95
300,0,0,0.00,0.00,235,235,1322.12,5.96,247,247,1117.73,4.41,259,259,1282.40,5.04
300,0,0,0.00,0.00,224,224,1338.59,5.97,233,233,1219.19,5.40,230,230,1376.18,6.65
300,0,0,0.00,0.00,219,219,1250.18,5.79,243,243,1101.69,4.24,238,238,1317.85,5.68
300,0,0,0.00,0.00,228,228,1340.90,6.34,250,250,1171.79,4.69,247,247,1297.71,5.43
300,0,0,0.00,0.00,236,236,1376.28,6.06,252,252,1216.78,4.46,255,255,1429.47,5.71
300,0,0,0.00,0.00,233,233,1292.70,5.85,257,257,1113.51,4.02,249,249,1214.95,5.05
400,0,0,0.00,0.00,295,295,1745.38,6.29,328,328,1624.44,4.88,315,315,1774.74,5.71
400,0,0,0.00,0.00,309,309,1828.89,6.13,327,327,1618.18,5.15,306,306,1848.10,6.31
400,0,0,0.00,0.00,309,309,1835.81,6.09,331,331,1517.10,4.55,317,317,1739.06,5.70
400,0,0,0.00,0.00,312,312,1858.11,6.46,333,333,1479.50,4.31,331,331,1737.97,5.48
400,0,0,0.00,0.00,305,305,1758.18,5.92,329,329,1540.05,4.51,306,306,1724.96,5.85
400,0,0,0.00,0.00,303,303,1755.99,6.53,326,326,1475.03,4.56,321,321,1682.91,5.29
400,0,0,0.00,0.00,312,312,1813.43,6.09,343,343,1626.15,5.02,349,349,1818.17,5.42
400,0,0,0.00,0.00,303,303,1769.11,6.16,330,330,1641.00,5.37,303,303,1698.89,5.90
400,0,0,0.00,0.00,293,293,1759.46,6.16,316,316,1545.03,4.95,314,314,1781.75,5.95
400,0,0,0.00,0.00,313,313,1807.28,6.03,331,331,1482.18,4.53,334,334,1780.22,5.41
400,0,0,0.00,0.00,299,299,1772.07,6.06,331,331,1666.32,5.10,321,321,1790.45,5.60
400,0,0,0.00,0.00,288,288,1795.21,6.36,319,319,1541.40,4.75,321,321,1833.68,6.07
400,0,0,0.00,0.00,296,296,1717.46,5.95,314,314,1422.31,4.37,313,313,1639.40,5.66
400,0,0,0.00,0.00,301,301,1740.96,6.31,320,320,1497.81,4.58,321,321,1710.81,5.40
400,0,0,0.00,0.00,293,293,1838.11,6.54,328,328,1599.65,4.92,306,306,1714.85,5.81
400,0,0,0.00,0.00,279,279,1633.08,5.91,317,317,1470.48,4.50,312,312,1724.15,5.79
400,0,0,0.00,0.00,300,300,1673.68,5.81,318,318,1526.65,4.70,310,310,1687.07,5.55
400,0,0,0.00,0.00,309,309,1851.59,6.26,316,316,1557.48,4.96,317,317,1787.09,5.77
400,0,0,0.00,0.00,285,285,1638.57,5.89,318,318,1435.68,4.47,310,310,1649.63,5.54
400,0,0,0.00,0.00,298,298,1693.01,5.95,316,316,1465.84,4.55,309,309,1806.01,6.41
500,0,0,0.00,0.00,362,362,2064.07,5.92,395,395,1714.30,4.17,394,394,2028.39,5.45
500,0,0,0.00,0.00,406,406,2270.41,5.79,415,415,1810.66,4.28,405,405,2151.50,5.61
500,0,0,0.00,0.00,393,393,2238.52,6.01,432,432,1901.75,4.59,419,419,2225.32,5.46
500,0,0,0.00,0.00,371,371,2180.04,6.16,404,404,1928.13,4.54,390,390,2187.48,6.14
500,0,0,0.00,0.00,365,365,2125.67,6.17,384,384,1827.29,4.86,372,372,2031.16,5.91
500,0,0,0.00,0.00,384,384,2242.15,6.00,389,389,1909.55,4.86,391,391,2082.35,5.80
500,0,0,0.00,0.00,382,382,2127.04,5.73,395,395,1864.64,4.72,390,390,2160.23,5.93
500,0,0,0.00,0.00,367,367,2145.23,6.05,391,391,1914.53,4.89,394,394,2124.18,5.84
500,0,0,0.00,0.00,362,362,2116.89,6.05,406,406,1882.04,4.56,383,383,2116.59,5.84
500,0,0,0.00,0.00,404,404,2287.91,5.90,418,418,1942.51,4.52,423,423,2252.18,5.37
500,0,0,0.00,0.00,396,396,2281.61,6.05,422,422,1960.94,4.65,400,400,2322.71,6.33
