Rnk,8,10,11,14,5,9,8,7,9,5,7,9,11,11,11,11,15,15,9,9,11,8,9,8,9,7,10,9,8,6,6,6,7,6,7,10,7,8,6,6,9,11,11,2,7,8,8,10,6,8,8,11,13,8,8,7,9,3,9,12,11,11,11,8,5,8,9,9,9,6,5,9,13,14,8,13,14,14,11,9,9,7,10,10,11,11,10,10,13,11,6,8,7,10,11,13,13,11,11,12,7,9,8,4,14,11,7,10,13,12,7,10,10,8,8,7,8,6,8,11,11,8,7,8,9,11,10,8,4,10,12,7,6,7,11,12,3,5,4,4,5,6,7,8,7,9,9,10,10,11,8,6,6,5,6,16,12,8,6,5,10,11,14,13,10,10,5,4,5,6,8,7,4,6,9,8,10,10,8,10,8,8,10,6,10,12,14,5,4,5,6,5,3,6,7,9,10,9,9,7,5,11,6,7,8,7,6,4,9,8,8,5,4,10,7,10,5,9,12,6,5,6,4,3,2,8,4,5,8,9,14,14,8,8,6,5,5,9,9,12,8,8,6,6,6,5,7,7,17,13,9,8,5,5,8,7,6,3,3,1,5,7,6,8,5,5,5,4,8,5,5,8,8,5,8,8,10,6,4,5,6,13,18,9,7,10,8,7,7,9,4,4,4,4,5,6,8,8,12,12,8,9,7,7,5,7,7,10,8,11,8,7,7,7,6,7,11,8,9,12,10,6,4,7,9,8,8,8,8,9,6,8,7,4,7,11,8,9,7,10,6,4,7,4,7,9,9,7,9,6,5,7,9,4,5,6,9,7,8,8,8,9,10,6,10,10,9,7,6,11,11,10,10,9,3,3,5,4,10,10,9,9,8,7,7,8,8,7,10,11,8,6,7,8,9,10,9,11,9,9,7,8,5,4,4,4,5,12,5,5,8,6,15,16,8,7,7,8,5,5,9,9,9,10,8,8,8,9,10,8,11,12,9,4,6,6,6,7,7,2,9,10,15,13,8,10,9,8,7,8,7,11,10,9,11,8,4,7,8,11,11,8,7,5,7,13,11,3,3,5,5,6,7,7,7,7,10,8,8,7,4,7,11,12,10,2,10,9,11,8,10,10,10,10,10,11,10,11,8,6,15,3,5,5,5,4,8,10,8,4,5,4,5,6,6,6,8,11,10,12,10,7,7,6,6,5,4,6,6,12,8,7,8,9,11,10,8,10,9,7,5,7,7,9,9,8,9,4,8,9,11,7,5,4,3,10,11,14,9,8,9,6,5,9,8,6,7,9,7,7,6,6,5,11,5,9,6,6,5,6,5,5,5,8,8,8,8,11,7,6,8,5,8,8,8,8,10,12,9,6,9,6,10,12,13,13,12,8,2,9,9,8,11,13,7,8,7,5,5,8,11,11,11,10,9,5,7,7,7,8,7,6,5,3,3,6,8,8,10,9,7,8,7,6,6,7,7,9,8,8,10,11,10,8,10,10,14,14,9,5,9,14,12,12,9,10,9,9,9,9,9,13,12,15,13,8,9,9,9,7,7,5,7,9,11,9,14,14,5,9,11,10,9,5,4,9,9,5,4,5,3,10,11,7,4,5,6,7,6,4,6,6,10,10,6,8,13,12,9,6,10,10,10,4,8,11,12,13,8,7,8,6,4,6,9,9,10,11,13,4,7,14,12,8,13,9,9,13,11,4,6,7,7,7,7,9,5,5,12,6,5,6,11,7,5,5,5,10,8,6,5,5,5,5,5,7,9,7,2,1,1,2,4,6,6,9,5,6,10,10,11,7,8,8,7,13,9,8,10,8,4,4,14,10,9,6,5,3,3,6,8,7,6,6,6,9,9,8,7,9,9,10,9,7,6,6,7,9,4,4,10,10,10,6,8,8,6,7,8,15,8,3,14,13,10,12,12,10,10,7,7,6,6,4,9,8,6,4,6,6,9,8,7,5,6,8,6,6,6,9,7,6,6,9,10,10,8,6,4,7,8,5,6,7,5,5,5,4,8,8,13,12,11,9,8,7,9,3,11,6,7,4,5,7,6,8,7,8,7,6,5,7,6,6,7,5,5,4,10,11,11,10,9,9,12,7,7,9,9,9,8,7,7,5,3,3,12,10,11,10,9,8,6,8,3,3,4,8,8,7,4,10,12,6,8,9,12,10,7,8,8,4,3,5,8,8,5,8,8,9,9,9,11,11,14,14,8,9,11,10,11,7,7,11,10,8,6,7,10,10,9,7,6,9,10,11,14,14,12,11
Rnk,0,2,7,1,0,0,2,1,5,0,0,0,7,0,0,8,3,1,1,1,1,6,0,0,5,0,3,2,1,1,0,0,3,3,1,3,0,2,0,0,0,0,2,0,3,2,0,1,1,0,6,1,0,0,0,0,0,0,0,2,4,0,6,0,0,4,1,0,7,6,2,1,1,1,4,0,0,0,1,1,2,0,6,0,0,7,2,2,2,1,0,1,1,0,2,2,1,5,1,0,4,1,2,1,8,0,2,0,5,4,1,1,0,0,2,1,0,0,1,2,0,0,2,2,1,3,1,1,2,0,1,0,2,2,7,2,1,3,0,0,0,0,4,1,1,1,0,1,7,4,0,0,1,1,4,9,0,1,3,1,0,2,1,8,7,1,1,1,0,3,1,3,3,0,1,1,0,0,0,0,2,5,0,0,1,3,2,1,3,0,0,0,0,0,1,3,5,0,0,0,4,2,1,4,1,5,1,0,1,1,2,3,1,5,0,0,0,0,2,0,0,4,0,2,2,0,1,5,2,0,0,0,0,1,2,0,0,1,1,1,6,1,2,0,0,1,3,1,2,4,3,2,0,0,0,0,4,2,0,1,3,3,4,0,0,0,1,4,0,0,0,5,0,1,0,1,0,1,1,0,2,1,2,6,0,1,1,0,0,2,0,1,3,1,0,0,5,0,1,0,3,0,0,2,0,0,3,2,2,1,3,3,4,0,2,0,0,0,0,1,7,1,2,0,0,4,0,4,1,3,2,6,2,4,0,0,0,3,0,1,1,1,1,0,0,1,6,2,0,1,0,0,1,0,1,1,1,0,1,0,0,1,2,1,4,1,1,2,0,0,2,2,8,0,1,1,0,0,1,1,1,2,0,3,0,0,1,4,1,2,0,0,0,2,0,1,0,0,3,4,1,0,1,0,2,0,0,1,0,1,1,1,0,0,0,0,0,7,1,0,7,0,1,0,0,2,0,2,2,0,0,2,1,1,0,0,1,0,0,0,0,5,7,1,0,4,3,0,4,6,1,1,1,1,1,0,0,0,5,2,1,1,0,0,0,6,0,1,0,0,2,2,0,1,0,3,2,0,0,4,1,3,0,0,2,1,2,2,3,1,5,0,1,1,2,1,1,5,0,0,2,1,3,3,0,1,0,0,4,1,3,1,2,2,0,2,1,1,2,5,1,0,0,1,0,0,0,1,0,7,2,1,1,1,1,4,0,2,3,1,4,1,2,2,0,0,1,0,6,0,3,3,2,1,1,0,8,8,1,1,0,0,0,0,0,0,0,2,2,0,1,1,0,2,0,0,0,0,0,0,2,0,1,3,1,1,4,1,5,4,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,2,9,1,0,0,1,1,0,0,0,1,0,0,3,5,0,0,3,5,5,0,3,0,4,1,1,1,0,0,1,0,2,0,1,0,0,0,6,5,1,1,0,0,4,4,5,1,5,2,2,4,2,3,3,0,0,7,0,0,2,0,2,6,1,2,1,8,6,0,0,1,3,2,4,3,0,0,1,1,0,3,1,1,3,5,0,0,0,3,2,1,0,0,0,1,0,0,9,2,1,0,1,5,3,0,0,0,0,0,3,0,0,0,3,0,0,1,1,0,0,2,0,0,0,0,2,1,1,1,1,3,0,0,1,0,0,2,0,0,2,0,6,0,2,3,0,0,0,0,4,1,0,0,1,0,3,0,4,0,0,0,0,1,1,2,2,1,0,1,1,0,0,0,0,0,0,2,3,0,4,1,1,0,8,1,1,1,1,6,2,1,0,7,0,0,0,1,1,4,1,0,0,0,0,0,5,0,2,0,4,1,0,1,1,0,5,1,4,4,1,1,5,6,1,0,4,1,1,1,3,0,1,1,1,2,1,0,2,3,2,0,6,5,0,1,1,1,0,1,0,1,0,0,2,0,2,3,2,2,0,0,0,1,2,0,0,0,4,5,0,1,0,5,0,0,3,4,1,2,0,1,3,0,2,5,3,1,0,3,6,0,0,2,2,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,3,0,1,1,0,1,0,2,1,0,0,0,0,4,2,0,0,1,0,2,1,0,4,2,1,0,0,0,0,1,1,1,0,5,0,6,0,1,1,0,0,0,0,0,2,0,0,3,0,3,0,0,0,0,0,2,1,4,6,0,1,4,1,1,9,2,0,1,1,0,1,1,1,0,0,6,0,1,3,3,2,10,0,3
Rnk,386.00,418.30,335.45,351.50,355.80,313.33,328.38,338.71,353.00,358.60,547.43,504.67,401.55,427.18,444.82,443.82,365.60,283.47,382.56,437.33,360.00,381.00,485.22,382.00,491.67,565.14,360.90,332.33,321.63,443.83,346.00,274.00,558.43,547.17,518.29,283.70,176.71,331.63,395.00,371.00,494.56,464.27,442.27,318.50,587.14,371.25,368.50,319.10,272.50,390.25,359.25,409.55,468.69,269.13,267.13,631.14,361.00,380.33,348.56,416.08,420.91,329.73,372.18,301.25,421.00,362.50,452.44,420.44,409.56,374.50,235.60,501.44,461.23,378.64,376.25,303.92,362.43,352.43,451.27,213.78,326.44,484.00,460.70,373.20,322.91,576.73,444.30,442.20,405.08,371.45,515.83,520.50,534.86,367.10,357.18,340.23,350.00,419.36,388.36,389.08,382.57,377.78,271.75,322.25,473.21,275.27,456.57,456.00,431.85,349.67,304.86,252.70,208.70,329.75,278.50,296.43,454.88,196.83,422.50,411.91,378.27,353.13,420.86,404.25,457.56,467.18,243.40,304.13,354.75,428.50,430.75,228.43,298.33,486.86,369.91,331.25,389.67,379.60,394.50,331.00,665.00,425.50,290.14,403.13,357.86,384.11,376.56,508.80,453.80,371.36,460.50,292.17,428.83,404.20,605.00,353.44,283.42,209.63,226.17,442.40,389.70,490.55,514.21,309.46,320.70,438.20,409.60,484.75,381.60,511.50,314.88,255.14,638.00,545.67,369.00,494.38,415.00,399.70,391.63,294.90,357.50,556.88,372.10,407.83,523.70,372.92,376.29,425.00,486.50,310.60,334.33,347.00,360.67,418.00,330.00,380.22,304.20,329.33,423.11,347.57,444.40,409.00,397.17,355.71,406.63,358.14,349.00,155.75,327.11,273.50,293.38,317.60,331.00,389.90,389.86,239.40,455.80,430.67,491.08,267.67,418.00,375.50,299.50,384.67,215.50,269.88,594.25,347.80,435.50,496.00,419.93,312.93,199.25,326.13,363.67,401.40,369.40,377.56,357.89,391.67,341.88,361.75,356.33,455.17,401.17,388.40,319.86,254.00,384.35,296.23,466.67,414.38,275.20,237.20,412.75,413.71,272.17,163.67,150.67,442.00,433.80,501.86,387.67,396.25,562.20,562.20,498.20,502.75,327.50,255.40,313.40,506.38,378.38,458.60,378.00,466.25,261.70,216.83,234.00,488.60,454.50,493.08,396.50,365.78,364.29,356.20,359.63,375.86,527.43,206.22,467.75,398.75,390.00,339.25,392.20,480.17,571.25,474.88,403.33,423.42,400.88,289.78,347.57,398.29,512.40,380.00,383.71,472.60,481.50,348.64,322.75,352.86,460.14,397.71,479.50,320.57,385.45,452.13,416.11,409.75,385.60,424.17,402.25,447.86,380.56,441.88,414.13,478.25,464.75,479.33,253.17,245.50,209.43,490.00,368.00,261.09,404.88,421.33,251.14,323.50,377.83,497.50,404.43,328.00,514.29,357.44,283.56,347.43,397.22,452.17,279.80,386.86,348.78,305.50,376.60,501.50,384.67,455.43,454.00,440.75,430.75,430.56,456.00,558.83,262.70,460.70,390.33,303.00,288.33,494.27,297.82,297.40,363.10,274.44,480.00,454.00,350.40,278.50,360.70,315.50,411.11,314.78,284.25,318.86,245.86,277.25,291.75,326.57,491.00,342.36,472.25,457.17,484.57,390.13,355.56,354.80,505.44,524.55,384.67,357.56,485.86,479.63,425.20,230.75,340.25,372.00,602.00,417.75,269.00,284.60,297.38,409.83,406.00,335.94,525.00,384.57,450.71,316.75,337.60,319.40,527.33,443.44,441.78,461.50,461.63,415.63,376.13,370.44,323.50,616.75,432.55,318.25,279.89,402.50,500.33,452.33,435.33,395.57,333.86,471.00,433.44,393.30,420.80,336.38,323.75,310.20,263.44,280.88,345.14,407.88,512.00,369.36,315.10,282.33,383.09,297.88,231.75,342.71,342.63,312.55,337.27,391.25,504.43,391.20,482.00,409.92,278.73,351.00,262.00,400.80,311.80,324.33,310.43,300.43,456.43,394.43,353.20,366.38,279.00,453.86,355.00,490.14,467.91,355.92,212.30,380.50,371.50,405.22,312.18,368.63,457.10,341.70,435.10,357.40,359.60,437.64,249.60,386.73,347.13,444.67,419.53,428.33,484.80,458.40,286.80,336.25,453.13,362.20,296.13,372.25,446.80,448.75,477.80,460.17,388.17,455.50,371.50,386.45,320.10,337.92,520.70,511.14,464.86,451.33,248.17,296.00,323.50,280.00,409.50,330.75,286.00,511.71,305.88,259.67,403.73,308.10,320.75,403.20,360.67,330.29,283.80,430.29,366.29,349.44,349.33,508.88,313.56,433.75,481.75,289.11,335.55,355.00,181.00,525.00,684.00,551.40,535.18,324.64,305.22,319.63,378.44,347.00,595.00,317.22,254.38,425.17,520.00,338.67,300.57,353.57,395.00,354.33,640.60,264.36,532.80,370.00,212.33,187.33,190.40,254.83,297.60,308.60,267.40,528.50,418.13,483.88,457.00,329.18,285.29,396.33,302.63,428.20,551.50,440.50,308.38,307.38,394.40,325.83,344.89,497.83,438.00,307.17,410.90,376.25,331.77,315.15,399.42,377.63,428.00,318.33,307.33,461.63,469.36,421.15,404.00,258.25,321.14,398.60,507.60,560.75,403.82,449.64,465.91,426.90,223.11,302.80,414.86,400.00,445.71,308.00,411.00,394.83,175.60,570.67,508.67,295.67,482.75,446.00,381.40,339.00,313.00,300.25,438.71,395.83,369.17,291.43,465.86,502.56,365.88,468.25,435.30,390.55,372.60,414.25,397.00,391.80,437.36,417.79,253.00,410.40,465.44,392.00,337.50,347.67,389.44,406.00,415.89,372.89,301.67,492.00,426.67,488.08,415.92,453.60,426.62,256.63,351.78,267.67,258.78,412.14,402.14,424.60,468.57,384.33,505.00,415.33,398.57,343.57,253.20,488.22,399.27,350.70,290.44,298.00,380.50,407.33,391.78,259.20,285.25,340.20,328.67,322.30,412.18,267.86,410.00,342.60,382.17,337.71,299.33,301.00,314.00,557.33,378.40,363.40,363.33,439.75,357.08,279.25,369.33,408.50,349.90,488.50,476.30,153.50,500.50,506.09,288.75,279.54,256.50,399.43,463.13,223.67,484.50,322.83,427.00,373.89,443.00,449.55,402.46,463.50,357.71,363.21,342.50,295.25,332.00,195.56,434.33,368.46,325.91,331.25,527.67,283.43,341.86,331.86,412.00,398.11,400.60,481.20,347.17,335.83,447.40,565.67,402.64,445.71,385.80,364.80,295.00,354.30,487.50,338.33,348.40,241.40,590.00,501.00,649.00,493.71,270.78,133.43,215.50,417.00,415.00,528.00,403.25,352.00,410.33,350.78,386.00,207.00,649.90,623.50,284.18,473.14,352.13,447.38,496.14,334.62,366.22,473.25,440.50,198.88,339.25,333.25,313.93,271.60,385.11,337.33,396.00,283.67,387.67,312.67,365.75,376.00,364.33,465.33,465.33,297.56,423.78,372.88,412.86,388.56,378.56,421.30,398.78,360.14,486.67,479.67,478.29,455.11,160.00,530.25,386.60,358.60,321.50,567.83,399.38,361.50,344.67,297.43,436.75,379.00,120.88,534.33,358.07,348.77,405.30,375.08,369.08,360.40,388.50,431.71,280.00,334.83,219.00,310.00,396.89,346.00,282.17,313.25,293.83,355.33,413.11,354.50,326.14,310.20,293.67,287.88,462.17,434.83,382.83,312.22,419.14,476.33,423.83,477.44,389.90,374.90,341.75,395.67,381.25,408.43,305.75,339.40,389.50,412.71,413.60,290.20,471.60,482.75,478.00,451.75,442.08,407.33,344.91,288.89,487.50,455.86,492.11,461.67,496.09,270.83,481.14,425.00,371.40,367.71,319.67,321.63,564.14,348.63,261.86,455.17,428.00,352.57,275.17,319.00,308.14,253.00,307.00,267.25,339.70,316.82,275.45,383.00,402.33,396.33,355.42,324.29,306.29,399.33,295.56,510.44,300.13,328.57,235.43,432.00,448.67,477.33,385.92,421.80,361.36,347.40,443.22,365.63,391.00,377.50,481.67,467.67,235.50,524.63,459.63,268.00,314.00,392.10,416.83,358.17,369.75,323.33,428.83,353.90,428.57,357.13,373.63,201.50,451.00,392.80,469.00,318.25,475.00,321.75,315.75,338.44,356.78,259.67,342.18,468.64,341.64,297.57,416.88,424.33,389.82,410.50,364.09,357.57,404.14,487.45,339.60,319.38,351.83,326.57,459.50,331.50,367.22,415.00,374.33,319.44,407.20,440.09,412.36,393.57,393.33,401.00
Rnk,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1

NN,8,10,11,14,5,9,8,7,9,5,7,9,11,11,11,11,15,15,9,9,11,8,9,8,9,7,10,9,8,6,6,6,7,6,7,10,7,8,6,6,9,11,11,2,7,8,8,10,6,8,8,11,13,8,8,7,9,3,9,12,11,11,11,8,5,8,9,9,9,6,5,9,13,14,8,13,14,14,11,9,9,7,10,10,11,11,10,10,13,11,6,8,7,10,11,13,13,11,11,12,7,9,8,4,14,11,7,10,13,12,7,10,10,8,8,7,8,6,8,11,11,8,7,8,9,11,10,8,4,10,12,7,6,7,11,12,3,5,4,4,5,6,7,8,7,9,9,10,10,11,8,6,6,5,6,16,12,8,6,5,10,11,14,13,10,10,5,4,5,6,8,7,4,6,9,8,10,10,8,10,8,8,10,6,10,12,14,5,4,5,6,5,3,6,7,9,10,9,9,7,5,11,6,7,8,7,6,4,9,8,8,5,4,10,7,10,5,9,12,6,5,6,4,3,2,8,4,5,8,9,14,14,8,8,6,5,5,9,9,12,8,8,6,6,6,5,7,7,17,13,9,8,5,5,8,7,6,3,3,1,5,7,6,8,5,5,5,4,8,5,5,8,8,5,8,8,10,6,4,5,6,13,18,9,7,10,8,7,7,9,4,4,4,4,5,6,8,8,12,12,8,9,7,7,5,7,7,10,8,11,8,7,7,7,6,7,11,8,9,12,10,6,4,7,9,8,8,8,8,9,6,8,7,4,7,11,8,9,7,10,6,4,7,4,7,9,9,7,9,6,5,7,9,4,5,6,9,7,8,8,8,9,10,6,10,10,9,7,6,11,11,10,10,9,3,3,5,4,10,10,9,9,8,7,7,8,8,7,10,11,8,6,7,8,9,10,9,11,9,9,7,8,5,4,4,4,5,12,5,5,8,6,15,16,8,7,7,8,5,5,9,9,9,10,8,8,8,9,10,8,11,12,9,4,6,6,6,7,7,2,9,10,15,13,8,10,9,8,7,8,7,11,10,9,11,8,4,7,8,11,11,8,7,5,7,13,11,3,3,5,5,6,7,7,7,7,10,8,8,7,4,7,11,12,10,2,10,9,11,8,10,10,10,10,10,11,10,11,8,6,15,3,5,5,5,4,8,10,8,4,5,4,5,6,6,6,8,11,10,12,10,7,7,6,6,5,4,6,6,12,8,7,8,9,11,10,8,10,9,7,5,7,7,9,9,8,9,4,8,9,11,7,5,4,3,10,11,14,9,8,9,6,5,9,8,6,7,9,7,7,6,6,5,11,5,9,6,6,5,6,5,5,5,8,8,8,8,11,7,6,8,5,8,8,8,8,10,12,9,6,9,6,10,12,13,13,12,8,2,9,9,8,11,13,7,8,7,5,5,8,11,11,11,10,9,5,7,7,7,8,7,6,5,3,3,6,8,8,10,9,7,8,7,6,6,7,7,9,8,8,10,11,10,8,10,10,14,14,9,5,9,14,12,12,9,10,9,9,9,9,9,13,12,15,13,8,9,9,9,7,7,5,7,9,11,9,14,14,5,9,11,10,9,5,4,9,9,5,4,5,3,10,11,7,4,5,6,7,6,4,6,6,10,10,6,8,13,12,9,6,10,10,10,4,8,11,12,13,8,7,8,6,4,6,9,9,10,11,13,4,7,14,12,8,13,9,9,13,11,4,6,7,7,7,7,9,5,5,12,6,5,6,11,7,5,5,5,10,8,6,5,5,5,5,5,7,9,7,2,1,1,2,4,6,6,9,5,6,10,10,11,7,8,8,7,13,9,8,10,8,4,4,14,10,9,6,5,3,3,6,8,7,6,6,6,9,9,8,7,9,9,10,9,7,6,6,7,9,4,4,10,10,10,6,8,8,6,7,8,15,8,3,14,13,10,12,12,10,10,7,7,6,6,4,9,8,6,4,6,6,9,8,7,5,6,8,6,6,6,9,7,6,6,9,10,10,8,6,4,7,8,5,6,7,5,5,5,4,8,8,13,12,11,9,8,7,9,3,11,6,7,4,5,7,6,8,7,8,7,6,5,7,6,6,7,5,5,4,10,11,11,10,9,9,12,7,7,9,9,9,8,7,7,5,3,3,12,10,11,10,9,8,6,8,3,3,4,8,8,7,4,10,12,6,8,9,12,10,7,8,8,4,3,5,8,8,5,8,8,9,9,9,11,11,14,14,8,9,11,10,11,7,7,11,10,8,6,7,10,10,9,7,6,9,10,11,14,14,12,11
