0.50,642,0.26,2.36,42086.31,73.50,661,0.25,2.32,29942.76,51.27,661,0.36,2.32,29951.11,51.06,683,0.28,2.31,43965.81,73.76,683,0.57,2.36,51624.50,87.66,685,499.52,2.33,49941.26,83.68,683,0.34,2.36,48798.28,83.09
0.50,613,0.31,2.28,41407.35,76.24,627,0.30,2.23,30720.44,57.00,627,0.38,2.23,30673.38,56.68,650,0.36,2.23,42470.48,76.31,664,0.70,2.27,52124.46,90.96,654,417.37,2.27,48329.74,84.88,661,0.27,2.24,48005.79,82.84
0.50,605,0.27,2.37,39151.86,74.63,619,0.34,2.33,28117.21,51.88,619,0.24,2.33,28147.41,51.92,657,0.30,2.29,42520.00,75.45,658,0.52,2.33,49754.39,87.37,652,451.79,2.32,45691.94,81.13,660,0.52,2.31,47391.94,82.65
0.50,621,0.11,2.29,42531.96,74.41,642,0.28,2.23,30516.81,52.59,642,0.43,2.22,30467.03,52.50,690,0.43,2.19,42251.27,68.07,692,0.57,2.24,52400.93,85.52,690,314.55,2.23,48825.72,76.36,686,0.39,2.23,48438.17,78.55
0.50,629,0.30,2.38,41279.93,72.97,643,0.33,2.35,29103.60,50.09,643,0.31,2.35,29103.60,50.09,670,0.34,2.33,42162.95,70.14,673,0.79,2.36,50330.58,84.71,663,486.35,2.37,47353.33,80.67,679,0.28,2.33,47174.03,77.20
1.00,675,0.40,2.31,40494.18,71.85,687,0.32,2.28,27208.65,46.56,687,0.30,2.28,27126.86,46.30,723,0.40,2.27,40565.87,66.69,727,0.51,2.36,50812.86,84.90,733,342.82,2.32,46737.07,74.98,725,0.39,2.36,47597.82,79.17
1.00,626,0.48,2.45,37846.85,70.21,659,0.28,2.36,26401.24,45.43,659,0.30,2.36,26345.59,44.88,702,0.33,2.38,39707.59,69.55,706,0.67,2.43,50149.71,87.28,706,429.17,2.39,45713.33,77.98,710,0.44,2.39,46425.88,79.08
1.00,650,0.28,2.33,40063.60,77.09,666,0.34,2.29,27908.00,49.85,667,0.36,2.29,27892.65,49.74,721,0.33,2.26,43253.65,74.94,731,0.69,2.35,51923.45,87.77,734,441.44,2.28,47679.59,77.93,733,0.35,2.29,48548.05,80.41
1.00,623,0.28,2.43,36972.43,73.12,647,0.40,2.35,25830.65,47.33,647,0.42,2.35,25651.56,46.75,687,0.28,2.34,37908.07,67.97,684,0.62,2.49,48414.51,86.96,693,386.01,2.40,43062.62,77.08,690,0.45,2.40,44273.03,76.85
1.00,636,0.35,2.29,35159.08,64.18,667,0.35,2.19,27394.00,49.65,667,0.37,2.17,27377.29,48.73,721,0.33,2.19,39516.45,67.02,741,0.49,2.27,48145.68,79.63,733,375.00,2.23,45114.90,75.34,735,0.32,2.24,44819.59,74.90
2.00,652,0.45,2.33,31485.12,61.99,654,0.40,2.27,23392.77,43.58,653,0.24,2.28,23089.96,43.02,719,0.44,2.28,34695.58,64.89,744,0.90,2.43,44173.62,81.79,749,469.21,2.37,41446.85,71.85,742,0.61,2.37,41593.25,73.88
2.00,659,0.36,2.31,30811.42,56.40,676,0.39,2.20,22930.80,38.64,686,0.37,2.15,22650.12,36.93,748,0.53,2.19,34645.30,55.18,757,0.81,2.40,41898.24,71.38,770,348.88,2.35,38699.10,60.34,752,0.45,2.45,38313.09,61.36
2.00,711,0.56,2.15,35754.97,61.24,731,0.31,2.11,24896.08,40.82,726,0.41,2.10,24868.41,41.13,800,0.45,2.16,37748.75,55.56,832,0.94,2.35,47860.23,74.91,833,404.36,2.28,43620.36,62.47,840,0.64,2.32,43570.55,65.89
2.00,686,0.65,2.33,37582.79,67.36,734,0.41,2.27,26553.97,42.18,728,0.48,2.27,26086.49,41.69,815,0.53,2.28,40171.96,61.66,830,0.73,2.40,50345.97,78.82,837,468.69,2.38,46943.81,67.83,830,0.51,2.36,46374.04,70.46
