1,152,152,944.65,6.66,168,168,891.92,5.37,184,184,911.83,5.05,194,194,883.61,4.95
1,190,190,1233.14,7.59,219,219,1190.44,5.74,217,217,1123.97,5.16,234,234,1189.26,5.26
1,168,168,1139.3,7.39,191,191,1088.06,5.68,208,208,987.08,4.59,220,220,1007.23,4.48
1,163,163,1015.04,6.83,178,178,1041.85,5.85,189,189,1037.62,5.71,198,198,1012.83,5.1
1,155,155,1041.03,7.01,172,172,1021.86,6.13,178,178,902.87,4.84,181,181,916.15,4.89
1,204,204,1284.97,6.53,223,223,1223.42,5.64,237,237,1129.84,4.7,232,232,1178.21,5.36
1,187,187,1244.34,7.12,208,208,1157.59,5.61,210,210,1048.25,4.7,218,218,1116.2,4.86
1,173,173,1163.96,7.56,177,177,1170.19,7.13,190,190,1096.78,5.83,212,212,1098.95,5.11
1,177,177,1151.18,6.63,198,198,1085.15,5.54,208,208,1053.35,5.09,200,200,1013.48,5.36
1,189,189,1239.28,6.96,195,195,1163.67,6.18,205,205,1165.06,5.82,220,220,1113.64,5.17
1,212,212,1326.39,6.64,229,229,1262.89,5.33,235,235,1193.29,4.86,250,250,1232.57,4.8
1,176,176,1250.29,7.22,197,197,1197.41,6.05,212,212,1158.46,5.48,220,220,1138.74,4.99
1,188,188,1157.5,6.57,208,208,1154.52,5.72,222,222,1072.12,4.98,231,231,994.74,4.43
1,130,130,855.58,6.74,151,151,905.47,6.16,158,158,831.15,5.47,168,168,876.08,5.26
1,159,159,1086.23,7.24,176,176,1002.67,6.01,193,193,1023.04,5.24,200,200,1067.63,5.47
1,198,198,1248.13,7.09,213,213,1167.64,5.71,229,229,1183.22,5.33,241,241,1168.87,4.75
1,151,151,1070.76,8.03,169,169,935.4,5.87,182,182,1010.14,5.63,184,184,989.62,5.44
1,137,137,986.69,7.62,171,171,980.07,5.71,182,182,928.82,5.07,193,193,948.45,4.93
1,189,189,1262.56,6.7,233,233,1233.48,5.32,233,233,1176.39,5.14,242,242,1316.18,5.52
1,200,200,1267.91,6.6,229,229,1244.97,5.41,235,235,1205.42,5.15,237,237,1251.62,5.31
2,286,286,1857.62,6.67,316,316,1804.81,6.08,322,322,1789.72,5.96,330,330,1737.56,5.54
2,275,275,1860.36,7.32,318,318,1784.69,5.77,345,345,1797.7,5.38,350,350,1771.68,5.37
2,333,333,2159.35,6.85,365,365,2089.03,6.02,390,390,1893.84,4.84,354,354,1951.43,5.67
2,277,277,1823.27,7.13,302,302,1859.56,6.39,329,329,1766.43,5.39,354,354,1776.56,4.97
2,323,323,2106.63,6.8,367,367,1995.53,5.62,399,399,1970.73,5.11,390,390,2002.95,5.17
2,283,283,1876.53,7.03,314,314,1785.91,6.01,331,331,1742.82,5.3,342,342,1777.23,5.48
2,337,337,2020.65,6.58,371,371,1983.83,5.56,370,370,1859.77,5.12,376,376,1956.83,5.35
2,340,340,2202.83,6.92,385,385,2096.85,5.66,392,392,1929.1,4.94,411,411,2142.84,5.35
2,311,311,2114.65,7.19,358,358,2055.6,6.09,374,374,1938.23,5.45,375,375,2008.45,5.63
2,313,313,1986.75,6.8,344,344,1944.09,5.97,367,367,1801.12,5.08,359,359,1821.35,5.47
2,345,345,2185.96,6.63,365,365,2027.71,5.62,397,397,1889.07,4.63,406,406,1946.06,4.96
2,295,295,2068.09,7.46,349,349,1937.35,5.72,355,355,1874.52,5.56,360,360,1876.74,5.56
2,319,319,2168.75,7.5,385,385,2109.12,5.42,410,410,2056.58,5.1,380,380,2024.93,5.46
2,284,284,1768.39,6.7,303,303,1734.53,5.74,317,317,1657.56,5.21,325,325,1661.86,5.33
2,303,303,1975.47,6.87,355,355,1868.85,5.45,357,357,1913.05,5.58,357,357,1864.58,5.21
2,277,277,1789.85,7.09,322,322,1748.05,5.65,329,329,1671.57,5.31,342,342,1787.39,5.46
2,347,347,2238.74,6.88,387,387,2132.39,5.57,418,418,2004.24,4.9,405,405,1971.09,4.91
2,290,290,1913.34,6.99,324,324,1763.41,5.77,363,363,1817.79,5.08,375,375,1830.62,4.97
2,284,284,1930.78,7.32,326,326,1868.84,5.91,351,351,1819.17,5.04,361,361,1848.29,5.43
2,297,297,2054.96,7.28,340,340,1943.26,5.7,354,354,1828.66,5.23,390,390,1842.37,4.85
3,391,391,2638.19,7.29,444,444,2541.05,5.91,472,472,2396.6,4.98,478,478,2428.56,5
3,397,397,2505.7,6.89,464,464,2571.32,5.63,477,477,2309.88,5.05,490,490,2402.08,4.85
3,376,376,2492.93,7.15,419,419,2379.65,5.84,459,459,2369.78,5.05,452,452,2345.17,5.34
3,459,459,2961.63,6.73,503,503,2805.04,5.61,540,540,2576.13,4.75,546,546,2693.57,4.89
3,439,439,3004.04,7.19,498,498,2725.68,5.42,522,522,2548.87,4.83,515,515,2669.37,5.27
3,437,437,2827.42,6.66,470,470,2612.73,5.7,500,500,2528.67,5.11,502,502,2687.91,5.45
3,429,429,2799.07,7.07,462,462,2644.56,5.94,495,495,2462.83,4.94,486,486,2556.08,5.57
3,420,420,2829.38,7.59,458,458,2541.49,5.88,477,477,2359.62,5.18,476,476,2372.4,5.22
3,392,392,2645.51,7.17,429,429,2426.37,5.74,468,468,2414.93,5.2,462,462,2464.42,5.34
3,406,406,2633.78,6.86,466,466,2479.74,5.31,479,479,2293.44,4.83,485,485,2400.73,4.97
3,399,399,2730.11,7.37,455,455,2507.92,5.67,488,488,2411.63,4.92,483,483,2532.27,5.27
3,416,416,2624.08,6.69,459,459,2488.47,5.51,505,505,2432.96,4.82,518,518,2487.35,4.97
3,408,408,2684.92,7.06,464,464,2586.28,5.86,470,470,2393.18,5.19,478,478,2316.66,4.93
3,387,387,2486.17,6.88,439,439,2313.49,5.43,445,445,2183.02,5.05,446,446,2226.26,5.27
3,401,401,2665.91,7.08,445,445,2530.54,6,460,460,2441.25,5.41,460,460,2557.48,5.65
3,399,399,2652.66,7.19,468,468,2399.22,5.25,466,466,2197.36,4.64,477,477,2422.89,5.24
3,417,417,2844.15,7.33,481,481,2679.23,5.65,516,516,2446.75,4.68,519,519,2649.1,5.23
3,422,422,2723.25,6.75,481,481,2555.14,5.46,504,504,2323.52,4.68,510,510,2383.39,4.95
3,392,392,2497.12,6.62,444,444,2395.15,5.52,494,494,2376.73,4.83,488,488,2509.42,5.27
3,379,379,2518.39,7.24,430,430,2401.18,5.95,451,451,2342.1,5.3,468,468,2417.11,5.22
4,494,494,3200.42,6.96,538,538,3005.22,5.76,588,588,2754.23,4.73,578,578,2973.23,5.21
4,497,497,3251.66,6.93,572,572,3060.42,5.31,577,577,2771.62,4.82,588,588,3112.28,5.4
4,505,505,3342.13,7.11,576,576,3094.07,5.52,608,608,2685.49,4.19,609,609,2893.49,4.69
4,484,484,3255.83,7.18,557,557,2875.56,5.45,588,588,2756.63,4.79,576,576,3042.69,5.4
4,490,490,3167.5,6.94,550,550,3018.49,5.54,573,573,2740.07,4.93,586,586,2866.16,4.92
4,478,478,3199.18,7.09,559,559,2962.68,5.25,585,585,2732.95,4.65,572,572,2905.42,5.25
4,499,499,3136.66,6.71,556,556,3097.86,5.7,584,584,2775.82,4.87,622,622,3022.43,4.9
4,476,476,3138.37,6.98,533,533,2900.81,5.61,578,578,2797.68,4.88,570,570,2891.86,5.21
4,492,492,3307.61,7.4,573,573,3063.88,5.51,579,579,2840.04,4.91,613,613,3103.53,5.38
4,509,509,3256.62,6.86,559,559,3064.78,5.82,604,604,2865.19,4.76,606,606,2980.09,5.03
4,492,492,3267.34,7.07,580,580,3108.2,5.44,628,628,2793.68,4.24,607,607,3077.15,5.2
4,477,477,3142.09,6.93,534,534,2918.34,5.54,574,574,2764.54,4.87,561,561,2743.57,5.03
4,497,497,3239.24,7.13,581,581,2960.2,5.19,604,604,2860.05,4.57,570,570,3051.08,5.31
4,502,502,3256.21,6.87,550,550,3048.74,5.8,604,604,2823.66,4.65,618,618,3210,5.53
4,510,510,3340.28,7.03,563,563,3059.52,5.67,585,585,2808.06,4.89,608,608,3190.47,5.51
4,487,487,3312.96,7.22,547,547,3099.48,5.93,569,569,2807.08,4.99,579,579,3072.53,5.19
4,495,495,3386.09,7.13,551,551,3221.31,6.07,592,592,2935.65,5.14,604,604,3159.77,5.59
4,459,459,2995.81,6.9,528,528,2921.81,5.81,543,543,2780.61,5.29,563,563,2987.97,5.46
4,519,519,3404.33,6.94,589,589,3177.93,5.21,628,628,2959.62,4.58,600,600,3292.54,5.68
4,492,492,3342.59,7.13,537,537,3090.91,5.99,576,576,2846.93,4.94,549,549,3001.68,5.78
5,551,551,3802.54,7.51,645,645,3384.45,5.23,661,661,3029.45,4.5,668,668,3428.4,5.13
5,561,561,3664.82,6.87,666,666,3604.58,5.78,680,680,3249.05,4.85,673,673,3264.32,4.94
