25563,25563,129294.72,5.35,27406,27406,121699.56,4.57,28473,28473,113662.98,4.08,27724,27724,121931.33,4.58
24943,24943,126282.84,5.33,26897,26897,119034.97,4.57,27695,27695,110983.16,4.11,27100,27100,118516.12,4.54
25448,25448,129743.57,5.37,27532,27532,121614.31,4.54,28371,28371,113909.54,4.12,27689,27689,121165.00,4.56
25080,25080,127416.43,5.38,27040,27040,119213.84,4.53,27937,27937,112081.10,4.11,27222,27222,120413.97,4.61
25169,25169,127699.41,5.32,27166,27166,119350.34,4.53,28042,28042,111543.75,4.06,27324,27324,120393.11,4.57
24948,24948,126217.09,5.34,26756,26756,118097.98,4.56,27712,27712,111083.14,4.11,27092,27092,118406.79,4.54
25092,25092,127597.61,5.37,27023,27023,119966.47,4.58,27776,27776,112660.69,4.15,27240,27240,119706.08,4.59
24949,24949,126167.21,5.32,26850,26850,118763.87,4.57,27634,27634,111640.66,4.15,27128,27128,119261.19,4.58
24975,24975,125010.96,5.24,26765,26765,117955.32,4.54,27726,27726,110634.46,4.09,27239,27239,118154.25,4.49
24842,24842,125870.27,5.32,26728,26728,117890.64,4.54,27733,27733,111328.80,4.12,26957,26957,117913.15,4.55
24850,24850,125654.12,5.35,26739,26739,118788.31,4.58,27633,27633,110628.30,4.11,27112,27112,118659.23,4.54
24830,24830,125447.32,5.36,26807,26807,118049.59,4.53,27702,27702,110612.26,4.09,27007,27007,118349.25,4.56
25110,25110,127022.47,5.35,27029,27029,118280.65,4.49,27863,27863,111609.89,4.11,27286,27286,119568.15,4.54
24912,24912,125963.69,5.33,26802,26802,118072.44,4.56,27588,27588,110991.87,4.13,26925,26925,117675.58,4.55
24708,24708,124782.43,5.33,26413,26413,116933.48,4.54,27331,27331,109415.90,4.10,26591,26591,117908.39,4.60
24938,24938,126624.34,5.32,26832,26832,118386.60,4.54,27592,27592,111380.76,4.14,27139,27139,119609.80,4.57
25143,25143,127564.95,5.34,26861,26861,119709.68,4.59,27888,27888,112252.59,4.14,27156,27156,119350.44,4.59
25129,25129,127455.09,5.34,27062,27062,120140.55,4.58,28068,28068,113286.46,4.13,27441,27441,120592.04,4.58
24787,24787,124910.07,5.32,26572,26572,117373.20,4.56,27508,27508,110057.51,4.11,26874,26874,117367.61,4.54
24939,24939,126675.15,5.36,26906,26906,119241.24,4.55,27815,27815,112203.90,4.12,27148,27148,119819.43,4.59
25031,25031,126364.81,5.33,26958,26958,118560.63,4.52,27893,27893,111444.69,4.09,27219,27219,118733.48,4.55
25154,25154,128129.68,5.37,27224,27224,119963.98,4.53,28157,28157,113033.00,4.12,27553,27553,120385.76,4.55
24950,24950,126946.18,5.37,26825,26825,119205.63,4.59,27659,27659,111991.65,4.16,26978,26978,118739.27,4.59
25016,25016,126715.75,5.35,26887,26887,118466.54,4.55,27759,27759,111485.77,4.10,27153,27153,118991.97,4.55
25029,25029,126423.14,5.29,26746,26746,118493.06,4.57,27707,27707,110959.76,4.09,27035,27035,118609.84,4.55
25067,25067,126133.71,5.28,26920,26920,118011.61,4.51,27776,27776,111023.80,4.11,27098,27098,117991.73,4.55
24790,24790,124738.31,5.27,26641,26641,117022.72,4.53,27431,27431,109941.96,4.11,26838,26838,117146.78,4.55
25291,25291,128501.22,5.35,27311,27311,120256.51,4.53,28149,28149,113379.20,4.12,27343,27343,120510.42,4.57
25089,25089,127454.22,5.37,26873,26873,119303.06,4.57,27820,27820,112085.43,4.12,27149,27149,120508.94,4.61
25092,25092,127544.11,5.33,27166,27166,119600.65,4.53,27996,27996,112232.96,4.11,27372,27372,120181.81,4.56
24642,24642,124518.65,5.35,26677,26677,117342.92,4.53,27548,27548,110548.06,4.11,26975,26975,118020.18,4.55
24931,24931,127183.60,5.38,26911,26911,119036.83,4.55,27883,27883,112212.57,4.13,27222,27222,119483.65,4.55
24797,24797,125758.55,5.34,26635,26635,117856.85,4.55,27582,27582,111782.85,4.15,26960,26960,118412.02,4.57
25149,25149,127148.41,5.30,26918,26918,119491.20,4.56,27915,27915,112252.04,4.12,27199,27199,119279.65,4.54
24823,24823,125486.06,5.33,26807,26807,117747.21,4.54,27640,27640,110980.82,4.12,27097,27097,118507.91,4.55
25050,25050,126273.16,5.31,26901,26901,118856.05,4.55,27773,27773,111278.09,4.12,27136,27136,119107.04,4.56
24996,24996,126565.66,5.32,26768,26768,118621.52,4.56,27751,27751,111307.15,4.10,27155,27155,118577.80,4.53
25084,25084,127022.61,5.35,27060,27060,119491.47,4.56,27973,27973,112726.43,4.15,27397,27397,119751.76,4.56
25079,25079,127532.23,5.38,27064,27064,119811.63,4.55,27898,27898,111990.85,4.10,27349,27349,120034.09,4.54
24750,24750,125796.41,5.37,26690,26690,118009.31,4.56,27584,27584,110492.61,4.10,26916,26916,118451.45,4.57
25122,25122,126887.35,5.32,27015,27015,119741.49,4.57,27951,27951,112024.42,4.11,27278,27278,120307.13,4.57
24781,24781,125368.88,5.34,26765,26765,117358.75,4.52,27587,27587,110165.63,4.10,26898,26898,117450.26,4.55
24755,24755,126200.82,5.37,26717,26717,118101.67,4.56,27541,27541,111177.14,4.14,26932,26932,118926.55,4.58
25004,25004,126371.29,5.33,26999,26999,118455.58,4.52,27804,27804,111620.46,4.10,27237,27237,119268.25,4.56
25250,25250,128428.43,5.36,27208,27208,120605.75,4.56,28136,28136,113299.51,4.13,27445,27445,120416.27,4.57
24987,24987,125964.46,5.31,26791,26791,118931.28,4.57,27629,27629,111210.16,4.13,27058,27058,119511.54,4.59
24965,24965,126687.76,5.34,26879,26879,118954.37,4.56,27807,27807,111916.63,4.13,27177,27177,120336.49,4.59
24586,24586,124228.03,5.32,26508,26508,116629.25,4.54,27399,27399,109271.36,4.08,26836,26836,117239.13,4.53
24797,24797,124986.11,5.32,26691,26691,117512.68,4.55,27575,27575,110172.19,4.09,27016,27016,117618.15,4.52
24932,24932,126481.63,5.35,26905,26905,118966.61,4.55,27896,27896,111183.71,4.07,27116,27116,119166.48,4.58
