32585,32585,189916.41,6.23,36076,36076,170958.06,4.89,37534,37534,155124.74,4.22,36181,36181,177907.25,5.20
32535,32535,189715.97,6.24,35892,35892,170648.19,4.91,37363,37363,154949.27,4.21,36299,36299,176564.18,5.09
32581,32581,188948.30,6.22,36016,36016,169736.46,4.85,37568,37568,154715.72,4.20,36110,36110,175734.83,5.17
32476,32476,188949.42,6.21,36142,36142,170046.29,4.84,37475,37475,154283.74,4.20,36248,36248,176927.41,5.15
32866,32866,191606.70,6.25,36333,36333,172097.81,4.88,37861,37861,156828.03,4.21,36461,36461,179281.52,5.18
32770,32770,190475.62,6.21,36489,36489,171374.33,4.84,37819,37819,155992.70,4.22,36581,36581,177903.20,5.14
32641,32641,191647.51,6.30,36338,36338,171564.68,4.85,37705,37705,156741.22,4.25,36531,36531,178144.94,5.14
32721,32721,190437.30,6.21,36269,36269,171306.53,4.86,37744,37744,156408.54,4.23,36240,36240,177886.08,5.19
32636,32636,189885.91,6.23,36213,36213,171027.14,4.85,37587,37587,155687.44,4.22,36367,36367,178092.22,5.19
32535,32535,189550.79,6.24,36118,36118,170493.88,4.83,37624,37624,155914.29,4.21,36169,36169,177621.01,5.20
32608,32608,190932.84,6.28,36258,36258,170976.41,4.83,37640,37640,155744.98,4.21,36383,36383,178345.06,5.18
33056,33056,193580.50,6.27,36536,36536,172491.93,4.87,38241,38241,157312.58,4.21,36764,36764,179633.98,5.18
32465,32465,188388.54,6.23,36104,36104,170309.99,4.86,37503,37503,154651.87,4.21,36232,36232,176120.65,5.13
32580,32580,190594.68,6.24,36094,36094,170809.48,4.87,37541,37541,156066.53,4.25,36543,36543,177954.25,5.14
32769,32769,190662.95,6.24,36363,36363,170681.64,4.80,37696,37696,155652.48,4.19,36608,36608,178513.10,5.14
32711,32711,190875.04,6.25,36176,36176,170831.14,4.86,37552,37552,155445.12,4.23,36257,36257,177321.59,5.21
32687,32687,190816.90,6.26,36293,36293,170561.99,4.84,37642,37642,155742.37,4.23,36410,36410,178226.72,5.18
32709,32709,190253.84,6.24,36203,36203,170141.78,4.83,37703,37703,156154.67,4.22,36305,36305,177810.48,5.18
32645,32645,191181.77,6.27,36215,36215,170513.05,4.86,37811,37811,155857.62,4.20,36483,36483,177770.57,5.13
32336,32336,188068.12,6.22,35952,35952,170006.88,4.87,37417,37417,154343.44,4.20,36176,36176,176341.99,5.15
32843,32843,192190.30,6.26,36548,36548,171859.68,4.83,37794,37794,157119.30,4.23,36651,36651,180896.29,5.23
32442,32442,189131.73,6.24,36045,36045,170118.13,4.86,37520,37520,155094.98,4.22,36362,36362,176544.83,5.11
32671,32671,189401.83,6.21,36081,36081,170999.53,4.88,37727,37727,156484.16,4.25,36348,36348,177793.66,5.17
32484,32484,188963.57,6.23,36187,36187,170167.22,4.84,37520,37520,155102.12,4.23,36484,36484,177835.82,5.15
32632,32632,190243.53,6.26,36135,36135,170383.83,4.86,37685,37685,155948.43,4.22,36433,36433,177290.02,5.12
32861,32861,192828.92,6.30,36547,36547,172468.21,4.86,37980,37980,156893.14,4.22,36509,36509,178711.12,5.18
32773,32773,191374.98,6.25,36242,36242,171215.83,4.84,37670,37670,155863.16,4.21,36538,36538,177535.99,5.10
32514,32514,189141.00,6.21,36075,36075,169895.21,4.85,37414,37414,155137.75,4.23,36287,36287,176949.12,5.15
32629,32629,189937.02,6.24,36054,36054,170048.12,4.86,37593,37593,154859.75,4.21,36150,36150,177544.06,5.21
32814,32814,191049.17,6.24,36374,36374,172290.04,4.87,37834,37834,156549.83,4.22,36650,36650,178438.31,5.14
32620,32620,189890.33,6.23,36188,36188,169604.26,4.81,37664,37664,155380.48,4.21,36407,36407,177591.18,5.13
32456,32456,189112.99,6.23,36070,36070,170352.58,4.88,37676,37676,155858.32,4.23,36341,36341,177187.31,5.13
32787,32787,191820.85,6.26,36337,36337,171714.15,4.86,37920,37920,156628.76,4.22,36567,36567,179338.97,5.21
32707,32707,190458.43,6.22,36365,36365,171756.20,4.86,37719,37719,155315.37,4.22,36546,36546,178598.02,5.18
32550,32550,189619.48,6.22,36136,36136,170353.00,4.84,37579,37579,156918.87,4.25,36405,36405,177461.08,5.12
32926,32926,193176.65,6.29,36521,36521,173526.27,4.88,37974,37974,157348.76,4.22,36603,36603,180605.25,5.22
32431,32431,189528.40,6.28,35774,35774,170473.94,4.92,37422,37422,156025.08,4.27,36117,36117,176502.53,5.18
32974,32974,191599.68,6.21,36518,36518,171817.32,4.83,37926,37926,156721.80,4.21,36521,36521,179240.09,5.19
32695,32695,190423.98,6.24,36381,36381,170852.68,4.83,37824,37824,155591.71,4.21,36594,36594,178010.14,5.13
32576,32576,189759.24,6.22,36169,36169,170859.77,4.85,37688,37688,156015.64,4.22,36351,36351,178557.31,5.16
32630,32630,190214.48,6.27,36176,36176,170723.01,4.88,37612,37612,155500.49,4.22,36257,36257,177830.64,5.17
32544,32544,190990.52,6.27,36076,36076,171261.94,4.91,37565,37565,155484.38,4.22,36289,36289,177741.43,5.18
32814,32814,191079.05,6.24,36512,36512,171040.75,4.78,37750,37750,155770.70,4.19,36547,36547,179112.16,5.18
32512,32512,188950.99,6.23,36112,36112,169996.37,4.85,37415,37415,154464.45,4.20,36336,36336,176854.15,5.12
32484,32484,189844.70,6.25,36069,36069,171170.09,4.91,37544,37544,156128.40,4.24,36293,36293,178145.76,5.18
32640,32640,190659.73,6.25,36483,36483,172522.01,4.86,37847,37847,156222.26,4.20,36551,36551,178815.80,5.15
32414,32414,188035.22,6.21,35866,35866,169587.23,4.86,37275,37275,153732.03,4.21,36133,36133,175603.19,5.11
32821,32821,190917.86,6.24,36380,36380,171829.01,4.87,37822,37822,155175.41,4.16,36566,36566,177641.49,5.13
32530,32530,189312.16,6.20,36132,36132,170890.40,4.88,37427,37427,155857.21,4.27,36243,36243,177676.09,5.18
32883,32883,192335.76,6.27,36566,36566,172258.57,4.86,37989,37989,157263.21,4.23,36595,36595,178569.32,5.18
