32810,32810,191840.88,6.25,36347,36347,171685.70,4.87,37787,37787,155675.12,4.21,36546,36546,177748.76,5.12
32704,32704,191049.73,6.26,36248,36248,171169.56,4.86,37719,37719,155917.51,4.23,36498,36498,178507.74,5.18
32841,32841,191922.36,6.24,36405,36405,172460.85,4.90,37830,37830,155972.60,4.21,36556,36556,178631.29,5.15
32550,32550,189932.86,6.26,36021,36021,170057.27,4.85,37486,37486,155548.81,4.22,36204,36204,177432.12,5.17
32624,32624,190713.93,6.28,36351,36351,171460.63,4.85,37792,37792,155998.84,4.21,36282,36282,178327.19,5.21
32442,32442,189509.38,6.27,36131,36131,170700.99,4.89,37585,37585,155209.55,4.23,36194,36194,177093.73,5.18
32792,32792,190911.91,6.22,36275,36275,170546.37,4.82,37809,37809,155783.48,4.20,36292,36292,178370.50,5.21
32770,32770,191079.20,6.25,36297,36297,171844.86,4.86,37722,37722,156500.26,4.22,36512,36512,179020.20,5.21
32660,32660,191233.15,6.28,36363,36363,171272.73,4.84,37855,37855,156014.14,4.19,36459,36459,179258.11,5.19
32595,32595,190608.28,6.26,36010,36010,170809.82,4.90,37680,37680,155666.35,4.22,36119,36119,177368.92,5.18
