1011,1011,6679.00,7.14,1023,1023,6503.82,6.70,1043,1043,6415.89,6.41,1000,1000,6747.94,7.11
964,964,6254.47,6.85,998,998,6124.28,6.46,1012,1012,6178.28,6.44,979,979,6313.35,6.81
1044,1044,6782.37,7.02,1083,1083,6599.93,6.39,1079,1079,6512.96,6.37,1069,1069,7103.69,7.12
976,976,6489.92,7.13,1028,1028,6327.21,6.47,1035,1035,6266.22,6.38,995,995,6664.01,7.17
1019,1019,6744.51,6.92,1083,1083,6540.78,6.28,1068,1068,6363.93,6.19,1027,1027,6885.02,7.03
951,951,6283.34,7.18,1005,1005,6263.70,6.57,1005,1005,6106.24,6.46,952,952,6432.14,7.33
998,998,6481.68,7.10,1047,1047,6330.32,6.30,1056,1056,6268.12,6.20,1009,1009,6645.86,7.09
1007,1007,6426.99,6.92,1053,1053,6419.91,6.52,1071,1071,6322.14,6.35,1021,1021,6758.10,7.15
1010,1010,6627.62,7.00,1068,1068,6594.38,6.68,1084,1084,6583.72,6.57,1002,1002,6767.61,7.30
998,998,6625.96,7.07,1081,1081,6646.10,6.38,1057,1057,6458.74,6.42,1028,1028,6875.32,7.09
1023,1023,6618.21,6.91,1071,1071,6387.78,6.26,1061,1061,6326.24,6.26,1027,1027,6745.86,6.87
965,965,6451.82,7.34,1042,1042,6294.77,6.45,1030,1030,6262.45,6.52,1001,1001,6654.64,7.20
987,987,6467.44,7.00,1019,1019,6408.58,6.61,1022,1022,6335.15,6.60,1004,1004,6753.54,7.13
996,996,6547.38,7.07,1042,1042,6268.25,6.47,1022,1022,6153.81,6.41,992,992,6639.36,7.30
987,987,6494.23,7.12,1022,1022,6283.90,6.58,1029,1029,6235.08,6.43,1007,1007,6763.10,7.18
1055,1055,6870.43,6.88,1080,1080,6492.21,6.23,1055,1055,6427.61,6.38,1049,1049,6913.60,6.95
989,989,6457.13,6.95,1024,1024,6195.45,6.34,1040,1040,6240.58,6.19,995,995,6492.44,6.84
1044,1044,6883.78,7.08,1050,1050,6499.27,6.56,1076,1076,6420.40,6.40,1035,1035,6907.14,7.15
977,977,6325.36,7.02,1027,1027,6265.28,6.51,1031,1031,6333.80,6.56,957,957,6559.90,7.39
1025,1025,6663.29,6.95,1053,1053,6384.83,6.38,1059,1059,6336.76,6.37,1018,1018,6766.76,7.00
1010,1010,6679.45,7.14,1046,1046,6543.87,6.63,1058,1058,6378.95,6.27,1049,1049,6891.42,6.99
1005,1005,6631.08,6.86,1060,1060,6457.70,6.41,1041,1041,6329.99,6.38,1016,1016,6772.92,7.19
987,987,6526.03,7.05,1012,1012,6244.80,6.45,1019,1019,6193.40,6.35,989,989,6609.70,7.11
1063,1063,6873.09,6.89,1090,1090,6607.49,6.39,1094,1094,6471.77,6.23,1072,1072,7016.12,6.88
956,956,6322.96,7.14,976,976,6010.64,6.41,989,989,6092.33,6.37,970,970,6453.10,7.15
982,982,6424.59,6.91,1010,1010,6256.97,6.47,1036,1036,6177.97,6.22,1010,1010,6583.53,6.96
1005,1005,6570.78,6.98,1008,1008,6257.79,6.36,1018,1018,6228.05,6.33,979,979,6599.06,7.06
979,979,6563.28,7.11,1023,1023,6379.68,6.45,1021,1021,6269.64,6.36,1000,1000,6723.46,7.16
1008,1008,6642.31,7.03,1057,1057,6414.14,6.38,1066,1066,6351.54,6.22,1011,1011,6843.98,7.20
1019,1019,6779.04,7.08,1074,1074,6475.76,6.25,1073,1073,6403.45,6.20,1031,1031,6870.19,7.15
984,984,6564.23,7.11,1013,1013,6292.50,6.62,1028,1028,6329.85,6.54,981,981,6696.00,7.41
944,944,6212.47,7.08,976,976,5964.66,6.55,980,980,5951.57,6.48,951,951,6369.01,7.37
944,944,6371.58,7.26,1016,1016,6280.56,6.61,1001,1001,6194.46,6.54,975,975,6391.40,7.01
976,976,6550.53,7.12,1017,1017,6402.35,6.60,1039,1039,6367.28,6.45,1006,1006,6782.32,7.12
964,964,6237.96,6.80,1019,1019,6141.73,6.33,1025,1025,6263.00,6.39,989,989,6497.67,6.94
