1,139,139,827.48,6.50,144,144,770.10,5.62,147,147,731.33,5.23,148,148,729.58,5.29
1,166,166,1009.48,6.55,179,179,969.32,5.53,190,190,978.46,5.27,197,197,955.72,4.87
1,106,106,632.86,6.96,120,120,639.63,5.46,124,124,595.60,4.81,131,131,560.79,4.35
1,104,104,633.31,6.29,118,118,608.60,5.03,109,109,582.95,5.27,109,109,600.54,5.48
1,149,149,918.20,6.95,171,171,909.71,5.51,188,188,925.33,4.99,187,187,873.16,4.88
1,151,151,850.57,5.90,160,160,883.28,5.61,162,162,815.10,4.80,174,174,854.10,4.89
1,154,154,858.41,5.75,167,167,799.52,4.86,167,167,762.71,4.84,172,172,757.30,4.65
1,183,183,1094.14,6.46,201,201,1055.98,5.29,210,210,1002.62,4.84,200,200,995.89,5.21
1,150,150,858.45,5.91,164,164,864.27,5.62,174,174,830.64,4.90,180,180,836.02,4.90
1,125,125,744.18,6.32,140,140,721.53,5.41,145,145,739.37,5.14,147,147,717.71,4.89
1,144,144,836.52,6.36,147,147,783.90,5.39,161,161,731.72,4.56,165,165,749.78,4.39
1,143,143,774.03,5.56,154,154,786.09,5.12,156,156,768.72,5.14,147,147,757.54,5.33
1,135,135,876.14,7.38,148,148,902.61,6.19,158,158,854.00,5.64,166,166,808.30,4.89
1,189,189,1205.44,6.86,214,214,1247.54,6.03,232,232,1201.50,5.37,220,220,1206.65,5.63
1,139,139,775.10,5.77,137,137,725.21,5.74,152,152,747.97,5.12,145,145,784.14,6.07
1,105,105,595.25,6.03,106,106,595.11,5.51,113,113,612.16,5.50,120,120,567.00,4.65
1,113,113,685.35,6.54,126,126,664.77,5.35,132,132,665.07,5.07,130,130,629.26,4.71
1,151,151,872.72,6.08,157,157,837.94,5.43,171,171,805.10,4.91,181,181,818.00,4.73
1,166,166,987.34,6.09,185,185,877.93,4.77,190,190,915.95,4.89,188,188,917.09,5.04
1,176,176,1017.38,6.16,188,188,1006.43,5.65,195,195,1025.92,5.46,192,192,1036.00,5.78
2,239,239,1471.13,6.18,267,267,1405.83,5.40,269,269,1375.84,5.20,277,277,1351.97,4.96
2,267,267,1525.34,6.27,286,286,1472.49,5.54,295,295,1418.14,4.88,293,293,1373.85,4.72
2,251,251,1481.43,6.19,266,266,1445.18,5.75,278,278,1420.51,5.21,300,300,1453.52,5.09
2,222,222,1426.02,6.76,234,234,1367.16,6.05,252,252,1296.32,5.37,259,259,1315.37,5.47
2,272,272,1590.82,6.18,305,305,1514.95,5.09,312,312,1414.95,4.66,307,307,1501.85,5.19
2,231,231,1301.93,5.93,251,251,1265.82,5.15,252,252,1293.30,5.57,271,271,1286.92,4.90
2,239,239,1405.76,6.39,256,256,1348.99,5.32,271,271,1325.08,4.86,273,273,1247.51,4.80
2,237,237,1341.70,5.95,258,258,1316.09,5.34,272,272,1284.25,4.84,263,263,1273.49,4.79
2,217,217,1337.39,6.84,253,253,1297.44,5.56,256,256,1222.01,4.88,271,271,1311.36,5.13
2,237,237,1378.14,6.26,261,261,1343.69,5.32,269,269,1321.60,4.99,266,266,1354.83,5.42
2,213,213,1282.95,6.15,234,234,1257.87,5.45,247,247,1218.29,5.01,245,245,1244.88,5.10
2,223,223,1352.83,6.41,241,241,1320.53,5.76,252,252,1232.12,4.88,260,260,1249.79,4.81
2,244,244,1508.04,6.39,274,274,1426.23,5.40,280,280,1427.25,5.34,271,271,1411.90,5.51
