1,4,100.2,100.2,100.2,100.2,100.2,99.6,99.6,33.6,13.6,97.8,38,99.6,99.6,3.127524752,3.266158416,3.96350495,3.635168317,3.157465347,3.433267327,0,0,0,0.619386139,0.900475248,3.588891089,11.44614697,9.759545455,11.49823232,11.77382044,11.66533975,14.52070899,57.84208296,53.51818182,58.87067458,57.23934248,20.94874676,21.25483393,131.2507682,81.17646061,19.84529069,114.8596734,19.95670078,99.30490412
1,5,100,100,100,100,100,99.6,99.6,38.4,16.2,96.8,37.8,99.6,99.6,4.578,4.596,4.274,4.28,4.262,4.25,0,0,0.032,1.26,0.966,4.568,13.67278227,13.73758467,14.68931906,15.10959515,15.04129293,18.79844444,75.15090881,73.6224287,76.58962144,76.3032506,28.23153535,28.53070707,127.8451431,68.2674107,18.89934944,119.1998435,19.18392202,105.4710109
1,6,100.4,100.4,100.4,100.4,100.4,100.4,100.4,33.2,15.2,98.8,36,100.4,100.4,5.157188119,5.246376238,5.700336634,5.169227723,5.263524752,4.417960396,0,0,0.06,1.088633663,0.803267327,5.812059406,17.00011739,17.23211362,17.50311196,18.33076923,18.47019802,23.13780198,94.49747936,87.8726817,94.06373837,94.18220211,32.99538614,33.19283168,138.2215516,74.81964528,16.87353487,108.6253831,16.86549208,98.85556317
1,7,100,100,100,100,100,99.6,99.6,37.4,14.8,98.2,38.8,99.6,99.6,5.13,5.3,5.934,5.424,5.022,5.564,0.03,0.032,0.094,1.182,1.342,6.136,19.28059751,17.89680736,20.05223332,20.03474308,20.60265306,26.00440816,104.4053189,96.11307359,105.098228,103.3727229,37.87159184,38.16069388,123.0035522,78.1411636,15.89095278,117.8834059,16.0291751,102.6133335
1,8,100.4,100.4,100.4,100.4,100.4,100,100,34.2,14,98.6,33.6,100,100,5.818,5.728475248,5.854792079,6.008475248,5.847405941,5.919683168,0.032,0,0.02970297,1.557207921,1.151029703,6.231148515,21.71540126,19.82594538,22.47033831,23.75917907,23.33260066,28.99636744,116.5829693,105.0138655,119.7598999,120.0302982,39.8600162,40.34447505,127.0301815,70.93839846,14.39963428,104.4743945,14.50383503,96.62810155
1,9,100.4,100.4,100.4,100.4,100.4,100.2,100.2,37.6,15.6,98,37.2,100.2,100.2,6.773098039,6.670705882,6.802313725,6.551098039,5.830313725,6.676392157,0.03,0.092,0.061372549,1.334,2.014235294,8.15572549,25.13271824,24.371443,25.03871496,26.35317894,26.79364825,33.7692549,132.9299444,121.9407251,134.306058,135.1391339,52.2602555,52.07956031,125.5562822,75.48698377,14.63768105,113.7321067,14.84535841,106.106104
1,10,100.6,100.6,100.6,100.6,100.6,100.6,100.6,38.4,14.6,99.6,38.6,100.6,100.6,7.561574063,7.283157057,7.431042516,7.30449505,6.81932052,7.164864298,0.031372549,0.123372549,0.095055717,1.586972627,2.293451369,8.034524947,27.45354657,24.53656315,27.4170053,28.61355423,29.37163386,36.25777286,147.7243127,124.023524,146.5889343,144.4660121,55.23690817,55.48788274,131.2965801,82.42993532,14.44118605,119.6655777,14.38569443,100.4373483
1,20,100.4,100.4,100.4,100.4,100.4,100.2,100.2,37.2,12.6,100,38,100.2,100.2,11.64152475,11.17970297,11.24184158,11.0800198,10.55132673,10.52932673,0.032,0.092,0.093386139,3.502574257,4.247366337,10.52613861,55.63869963,49.47351648,56.62757876,60.27872068,59.46492789,73.96251665,299.0689852,264.962967,300.2325333,299.3406613,115.357909,115.5809945,132.6214249,77.75491923,10.22442799,122.8975766,10.27166597,106.1171263
1,30,100.8,100.8,100.8,100.8,100.8,100.6,100.6,36,12.2,99.6,34.2,100.6,100.6,13.61540749,13.62019647,13.5136556,13.51731043,12.73922966,12.4156358,0.093094933,0.149912638,0.342606096,4.101902543,4.726228693,11.70072335,79.67830415,66.35021368,79.06653728,83.5837957,81.34717011,101.2205139,444.6641977,365.8763403,449.9159453,447.6046115,152.2916379,152.737991,120.096039,66.15677156,8.649164973,128.9625398,8.720267091,103.3255599
1,40,100.6,100.6,100.6,100.6,100.6,100.6,100.6,32.8,13.4,100,35.4,100.6,100.6,14.16950495,13.8059604,13.96164356,13.88011881,13.40338614,13.47805941,0.157069307,0.342455446,0.279821782,5.806336634,6.488237624,12.85857426,97.96278586,82.37754579,96.72953555,101.1468343,102.8922178,128.8014455,561.953402,481.1901832,563.2091629,554.0677992,203.1647327,203.6476634,131.1495089,75.26205055,7.948511251,112.1214099,7.956776634,102.0260255
1,50,100.4,100.4,100.4,100.4,100.4,100.4,100.4,35,10.2,99.6,40.2,100.4,100.4,14.67027723,14.9799802,15.39912871,15.20829703,14.6689703,14.58437624,0.187366337,0.373089109,0.400475248,8.700435644,7.669247525,13.97380198,126.0651435,117.4488889,127.1232698,137.4289103,132.930495,166.8240396,733.1488644,681.2676984,734.6837632,741.7239336,263.9449901,264.3751881,133.6939168,71.21514921,6.745168861,113.7814434,6.741630099,105.5783386
2,0.1,101,54.8,55,54.4,48,43.4,42.6,18,18.6,29.6,14.6,43.4,42.6,0.187075519,0.120500874,0.095372549,0.05970297,0.181899049,0.246954766,0,0,0,0.062,0.031372549,0.127055717,0,1.413312529,0.964918823,1.084313725,1.115896165,1.327263735,3.640612002,3.013818514,3.891903865,3.36610814,1.969647112,2.054063592,99.52828215,95.44814077,68.97593924,109.0143564,63.72126557,76.22513756
2,0.2,100.4,75,75,75,70.2,58.2,58.8,24.8,21.2,39.4,22,58.2,58.8,0.064,0.155386139,0.031683168,0.127683168,0.217386139,0.649544554,0,0,0,0,0.06170297,0.06170297,1.220654762,0.600481,1.09827809,1.191955682,1.090801518,1.522252326,2.886666667,2.348715636,3.253328479,2.517135227,1.718682092,1.775262726,101.6032976,96.15169656,65.79615023,96.12464751,61.03119866,71.08758161
2,0.3,102,91,95,90.4,83.6,74.6,74.8,35.6,30,57.4,30,74.6,74.8,0.206396345,0.182352941,0.246791548,0.268700933,0.673385875,0.497121645,0,0,0,0,0.060194175,0.364610699,1.554832105,1.461372248,0.966536628,0.736511156,1.509587351,1.715228563,4.094363425,3.647243557,4.271017539,3.282555781,2.169983819,2.178234103,94.66679567,78.23543919,51.1206935,90.5453712,49.81592608,65.7275347
2,0.4,101,98.8,99.8,98.8,95.2,78,82.8,39.4,28.4,70.4,36.4,78,82.8,0.311283076,0.095067961,0.284,0.217813059,0.590920236,0.737122406,0,0,0,0,0.12244051,0.189411765,1.709242191,1.008258822,1.43860676,1.245422307,1.831035156,1.974705714,5.43615415,4.469275782,5.117224401,3.981106333,2.767593524,2.402575126,104.3330462,91.20126205,50.10567702,80.67185343,49.74488204,69.73413486
2,0.5,100.8,100.8,100.8,100.8,99.2,86.8,87.6,36.6,26.8,83.8,35.4,86.8,87.6,0.490332789,0.648007113,0.468117466,0.623102374,0.709259444,0.832900702,0,0,0,0.09170297,0.149897145,0.934113429,2.009556106,2.769152625,1.980824161,1.614579385,2.245096145,3.251609375,9.61735049,8.477941392,8.660000943,6.709383799,3.685016536,3.777216774,108.9423263,81.06735536,38.46507233,89.79492135,37.90802485,70.60898272
2,0.6,101.2,101.2,101.2,101.2,101.2,87.8,91.4,35.8,27.4,84,32.6,87.8,91.4,0.52492021,0.555502233,0.649349641,0.40904601,0.742126577,0.680313725,0,0,0,0.065333333,0.154156863,0.642740439,1.59226708,1.653037183,2.055740077,1.401797235,2.201124191,3.095654938,9.930427195,9.001992598,9.47924238,7.760245776,3.931183407,4.01297489,102.7607373,85.3961346,38.36448077,99.58108295,38.0397937,69.05761709
2,0.7,101.2,101.2,101.2,101.2,99.6,90.4,90.8,39.2,25.2,82.6,35.4,90.4,90.8,0.436225976,0.679737527,0.586768783,0.670760629,0.8356424,1.080793244,0,0,0,0.215827995,0.092448068,0.771407494,2.053008992,1.75768484,2.210843431,2.343003782,2.573077225,3.553388905,11.10696904,9.661603405,10.38460038,8.608834908,4.387320646,4.514811161,116.3475849,78.32766981,38.30424231,100.8544244,36.36782734,76.32298898
2,0.8,100.4,100.4,100.4,100.4,100.4,90.4,93,35.2,23,86.6,35.2,90.4,93,0.868594059,0.648930693,0.87029703,0.372435644,0.649544554,0.940554455,0,0,0,0.18970297,0.183108911,0.564158416,2.400868984,3.219064327,2.541126776,2.198986928,2.593831791,3.714398714,12.52728387,10.53272904,11.73082902,9.93785205,4.440168375,4.693795385,113.820023,81.2732853,32.31093734,99.07752201,32.63896541,69.66749142
2,0.9,100.4,100.4,100.4,100.4,100.4,88.4,93.6,36.6,25.8,87,31,88.4,93.6,1.086705882,1.05827451,0.997921569,0.71772549,0.836823529,1.148588235,0,0.032,0.032,0.184784314,0.244784314,1.114352941,3.187839053,3.004411471,2.665328085,2.491591759,3.041156491,4.527643591,13.64025891,12.84822095,13.42024974,11.33722857,5.273130796,5.517661819,111.7858646,78.98779433,31.73909961,99.379881,32.4717642,71.91435178
2,1,101.4,101.4,101.4,101.4,101.4,95.6,96.8,38.8,22.8,91.4,36.6,95.6,96.8,1.040740827,0.650856533,0.872010095,0.983969715,1.318958649,1.288696952,0,0,0,0.186170452,0.275271598,0.742276063,3.440648327,3.167045555,3.15306301,3.578826135,3.533578409,4.572921624,15.49041649,13.11786997,14.83263936,13.00585456,5.992051574,6.203963634,117.3856105,81.50012239,31.2566028,103.5833294,31.3920682,82.35656759
2,2,100.6,100.6,100.6,100.6,100.6,98,98,40.6,20.4,97,38.4,98,98,1.615337216,1.692484178,1.646832071,1.85460066,1.635078237,1.766990876,0.032,0,0,0.156784314,0.465239759,1.439031256,5.391910699,3.925929262,5.270893729,5.045917961,5.478358844,7.552901746,27.2979497,24.6650713,27.42908523,25.21333328,11.00324546,11.5077976,122.5485288,85.32404122,25.83979777,101.7937918,25.73050329,87.34634633
2,3,101.2,101.2,101.2,101.2,101.2,99.6,99.6,37.6,22.6,98.2,38,99.6,99.6,2.536121918,2.43058707,2.667735197,2.348792856,2.304896137,3.054797515,0,0,0,0.433396622,0.58779305,2.972958649,7.826130726,7.808744939,8.03952494,8.981717808,8.96830323,11.37188147,43.41017037,39.32894062,43.71667458,41.57068211,16.93005341,17.30228717,125.9002339,73.25444379,22.38755824,99.86257414,22.4234671,92.84131214
2,4,100.6,100.6,100.6,100.6,100.6,99.2,99.6,34.2,17,97.6,33.6,99.2,99.6,2.927516599,3.23498311,3.830917103,3.722375073,3.235252961,3.23216657,0,0,0.02970297,0.713534071,0.682556397,3.109774024,11.12160937,9.227777778,11.3222268,12.73614492,11.36597035,14.55443872,58.26233257,47.43718954,57.12301031,53.84907257,19.92896581,20.48977268,128.792613,89.12389739,20.74383546,103.689492,21.03624011,88.95290298
2,5,101.2,101.2,101.2,101.2,101.2,100.2,100.2,35.6,19.6,98.8,34,100.2,100.2,3.572343148,4.056226541,3.759188451,3.892867095,3.889986727,4.104961295,0.029126214,0,0.031683168,0.675349792,0.665812709,3.591142129,12.72095065,12.24665359,13.21604962,13.58462121,13.80150089,16.94727013,68.54408104,62.87152941,68.64527277,65.32375,24.18173856,24.56943234,126.3646027,79.53483203,18.51068991,103.1721352,18.57178557,85.66757183
2,6,100.8,100.8,100.8,100.8,100.8,100.4,100.4,36.4,19,99.4,35.8,100.4,100.4,4.679748398,4.547988352,4.704950883,4.615425743,4.7254735,5.295398175,0,0.02970297,0,0.866842943,1.01173908,4.949023102,15.13189693,14.22588235,16.43925284,16.85884669,17.13578218,22.0029505,84.81673327,73.24152704,86.21450303,83.34270255,33.15726733,33.74881188,133.9748905,78.1155063,17.55172688,107.1022366,17.65114317,101.2765885
2,7,100.6,100.6,100.6,100.6,100.6,100,100,36.4,14.6,98.4,35.6,100,100,5.544435644,5.275267327,4.951227723,5.553227723,5.161584158,5.329425743,0,0.032,0,0.865069307,1.361089109,5.844712871,18.86786208,19.83393939,18.53223657,19.82262626,19.94892629,24.91964516,98.53858054,80.00727273,97.92780774,96.28620491,37.6229663,37.80785619,121.0128886,86.18082929,15.70305311,105.4833214,15.97744668,101.1834015
2,8,100.8,100.8,100.8,100.8,100.8,100,100,36.4,16,98.8,37.2,100,100,5.892955931,6.201226558,5.861428849,6.243200544,5.649931275,5.646335081,0.032,0.032,0.032,1.307351194,1.798126189,6.823412541,21.35170238,21.46033319,21.43197889,23.75987318,22.77486595,29.03379032,114.1808229,109.8965561,114.0344703,113.205374,44.77612725,44.82557023,133.5482719,68.94444715,15.05107844,94.94184822,15.12272579,97.03524833
2,9,101,101,101,101,101,100.6,100.4,38.2,15,99.8,37.4,100.6,100.4,6.348959037,5.668799845,6.132278393,5.984808775,5.385244807,6.447195496,0.03,0.061411765,0.092784314,1.146834013,1.35826092,6.584251213,21.50890383,18.58972672,22.0019678,22.06896131,22.99118812,28.77926733,115.723048,84.23556772,115.4015268,111.5898009,42.37948515,43.21075248,131.8243686,84.13911005,16.01440574,101.6985032,15.93246,101.3407152
2,10,100,100,100,100,100,99.6,99.6,34.2,18.8,97.8,31.8,99.6,99.6,6.954,6.378,7.108,7.278,6.442,6.688,0,0.096,0.03,1.4,1.924,7.022,26.25426558,22.65775069,26.3181187,27.57128729,27.44410101,34.40888889,138.0767269,122.8505803,137.3835086,136.3634643,48.57765657,49.13965657,123.6705133,82.48799739,14.52637793,109.8838015,14.5956301,97.58874505
2,20,101.2,101.2,101.2,101.2,101.2,101.2,101.2,38.2,17,100.4,34.8,101.2,101.2,10.80226339,10.23208258,10.61483819,10.57550227,10.00491722,10.70351579,0.03,0.185269694,0.21755448,3.084754492,2.787991175,9.803289956,50.78399793,43.27544841,51.86210107,51.90119084,53.8837091,66.39522536,268.3376168,227.8861673,272.7488134,260.2587208,96.06753056,96.76851432,127.5461821,74.90439508,11.95662555,109.5762752,11.96610764,99.59762442
2,30,101,101,101,101,101,100.8,100.8,36,15.4,100.2,33,100.8,100.8,12.77936884,12.2251316,12.37788215,12.63184389,12.04569932,11.64673363,0.06170297,0.187366337,0.154770931,4.316530616,4.671566087,10.75103855,69.43221503,63.1544289,72.43438292,77.11290323,75.73144401,91.73910968,398.277192,357.7555944,412.1773749,407.550782,140.8048551,141.4167344,126.5849924,83.57783683,9.634143216,110.8723255,9.597389092,94.24571197
2,40,100.8,100.8,100.8,100.8,100.8,100.8,100.8,37.4,15,100.4,35.4,100.8,100.8,13.61336634,13.55215842,13.69556436,13.40720792,13.18168317,13.09461386,0.123069307,0.426039604,0.279841584,6.239247525,6.434376238,12.27611881,90.08630718,72.69878788,92.19148515,98.90706458,96.79449505,121.373505,525.0489134,415.5227273,531.4922574,530.6080181,191.8693465,192.160297,129.9189618,73.49063333,8.317667327,108.1081589,8.319913465,94.90621228
2,50,101,101,101,101,101,100.6,100.6,38.8,17,100.2,35.2,100.6,100.6,14.49748709,14.4416886,14.8095399,14.38148127,13.91841507,13.687755,0.124784314,0.215543001,0.528288099,7.164413124,6.906809552,13.0592219,114.4057101,100.3867146,116.6968858,120.5089815,121.7313095,152.097504,656.9355651,574.2579555,669.9897489,651.1329483,238.2891556,238.6099135,123.0178095,62.13002776,7.760041904,109.3427005,7.70294158,104.5161235
3,0.1,101.8,46,44,45,42,38.6,38.8,17.2,13.8,22,12.6,38.6,38.8,0.031372549,0.092135922,0.029126214,0.090784314,0.33692747,0.711271274,0,0,0,0.029411765,0.06244051,0.060784314,0.708484848,2.061904762,1.036533032,1.468864469,1.363500961,1.914121454,3.793354978,3.105833333,4.120488236,3.237960928,1.794449551,1.778791649,98.83012359,87.63395952,60.15053952,81.20602063,53.78301297,63.34147723
3,0.2,101.4,58,58.2,57.4,54,47.2,47.2,20.8,17,27.6,14.4,47.2,47.2,0.185248468,0.120254597,0.03,0.124254597,1.647206035,0.777841584,0,0,0,0,0.063366337,0.156752475,1.087205387,1.017403509,1.134902669,2.005388337,2.741893127,1.672406453,3.429608586,2.704046784,3.761649195,3.531418386,2.060939218,2.064303284,91.38349474,99.37913439,66.52484008,105.9311241,55.35952895,72.94741129
3,0.3,102.6,76.4,78.2,73.6,67.4,60.8,63.2,28,24.8,45.8,22,60.8,63.2,0.24925664,0.091895444,0.185040329,0.120846154,0.85121968,0.638787225,0,0,0,0.03,0,0.152089619,0.858260845,1.035155317,1.932777778,1.647821628,2.077394954,1.829501155,3.788480058,3.006630824,4.503787879,3.938511706,2.234550303,2.157286326,88.92249692,88.93950239,51.65327323,89.86111341,53.41020886,69.19876844
3,0.4,101,81.6,86.4,81.2,70.6,68.4,68.6,29,27,49.2,23.4,68.4,68.6,0.343996894,0.248189866,0.181310813,0.214487284,0.774840225,0.621909144,0,0,0,0.031372549,0.032,0.249859833,1.921761338,1.025106732,1.079000618,2.177299391,1.827607323,2.106831363,5.136647034,4.233021346,5.311223658,4.558459857,2.424215602,2.596231546,109.2552553,87.90861158,53.46466574,102.9136115,50.96413553,69.87512374
3,0.5,101.6,98.6,100.6,99,92,77,84,33.6,31.4,68.4,31,77,84,0.403822804,0.187503605,0.368464791,0.246041583,0.642588205,0.92398799,0.031683168,0,0,0.029411765,0.092467482,0.402419362,1.684489534,1.111983618,1.643444016,1.487671693,2.060934963,2.621455887,5.243059105,4.339423077,5.167573556,4.158059925,2.99233903,2.789514077,113.6167327,94.02516186,49.27940105,92.56353107,41.75621995,61.94536119
3,0.6,100.8,100.8,100.8,100.8,97.4,84.4,85.2,34.2,30,78.2,32.6,84.4,85.2,0.585746845,0.338962532,0.619721219,0.307556591,0.523132596,0.989123277,0,0,0,0.032,0.155833819,0.33697418,1.659944128,1.016354234,1.592569944,1.798674242,1.929067996,2.771174145,7.36046595,5.964991112,6.737063939,4.711931818,3.330763954,3.381441919,124.8119247,83.98111874,43.14459738,87.42502462,39.1971218,65.38175583
3,0.7,101.2,101.2,101.2,101.2,99.4,82.2,88,35.6,30.4,77.4,31,82.2,88,0.311089109,0.305545497,0.560933522,0.245640736,0.989365394,1.146984441,0,0.032,0,0.091683168,0.09247619,0.336391325,1.905276391,1.679535992,2.368369911,1.939496486,2.467425493,3.36949523,8.645320926,7.029559814,7.838240589,6.023193598,3.800122629,3.586562284,101.3122535,82.82736124,41.80116768,93.20929163,38.20322454,67.24417463
3,0.8,101,98.4,99.2,98,96,79,85.6,35.8,32.6,66.6,31.8,79,85.6,0.647024938,0.278351038,0.58510337,0.37004645,0.786144298,1.75238873,0,0,0,0.059126214,0.06,0.621575861,2.182045442,1.685807656,2.182670504,2.088376068,2.45889328,4.107431627,7.768597568,6.377983193,7.104879792,5.592214082,3.457479864,3.373171389,103.4504322,86.43753999,48.50687613,98.88473614,40.93615979,68.11833947
3,0.9,101.6,101.6,101.6,101.6,101.6,94,96.8,40.4,28.6,93.6,37.2,94,96.8,0.922458522,0.552895511,0.9107717,0.529614342,1.049645295,1.224989907,0,0,0,0.212215323,0.124751129,1.015057387,2.999765371,2.411933921,3.240815376,2.941224005,3.125841824,4.489502782,14.18324535,11.5299233,13.27782788,11.47373143,5.269267417,5.883847591,109.5529914,80.07369773,29.94221855,86.01746744,29.78381893,73.69602016
3,1,101.4,101.4,101.4,101.4,101.4,88.4,93.6,32.4,30,84.2,32.2,88.4,93.6,0.804377776,0.45451812,0.611807556,0.539017591,0.767438239,1.134378352,0,0,0,0.120809382,0.151262136,0.638881284,2.766085669,2.560560332,2.629796046,2.40942564,2.808408602,3.818604317,12.61378952,10.66661797,11.57317946,8.984232569,5.068837121,5.018481045,122.4400907,88.78430453,35.52139297,101.7669881,33.44801929,74.30488287
3,2,101.4,101.4,101.4,101.4,101.4,99,99.6,39.4,25.6,97.4,35.4,99,99.6,1.339090572,1.271885429,1.51766026,1.261069083,1.294617684,2.539949748,0.028846154,0,0.030769231,0.210787241,0.434900467,1.565733151,6.266702771,5.185557856,5.105243625,5.683957219,5.363827471,7.837892301,26.70986789,23.08708535,25.47158871,23.86218734,10.27851031,10.62988927,121.5412971,86.32437769,25.17647379,92.76844049,25.04068687,77.01615034
3,3,102.2,102.2,102.2,102.2,102.2,101.4,101.8,34.8,22.6,100.2,33.4,101.4,101.8,2.298181622,2.755609608,2.655799808,2.329425256,2.592692766,3.203790062,0,0,0.029126214,0.574040736,0.734165527,2.485425704,8.759336609,7.011393939,8.090628753,8.845083586,8.667046454,12.11514384,42.98865904,36.15096104,42.10868319,38.79551862,15.00377163,16.03014906,127.7906411,87.04730199,22.22955848,98.56150164,22.34745988,84.25811678
3,4,101.6,101.6,101.6,101.6,101.6,99.8,100.2,38.8,21.4,97.6,30.8,99.8,100.2,2.988369637,3.682532768,2.838633663,2.809449316,3.518515794,3.548797737,0,0.031683168,0,0.334909005,0.962630835,3.296990099,9.457135267,9.252192982,9.763012383,10.06533568,10.57804838,13.86623722,50.47177441,47.40208134,51.43380879,48.27479266,19.47204899,20.16344474,129.5122189,87.97252432,20.25006755,107.0191924,20.50307716,86.72397972
3,5,101.4,101.4,101.4,101.4,101.4,100.6,99.6,40.2,19.4,100,31.6,100.6,99.6,3.680500381,3.380275704,3.762156131,3.230520944,2.845927647,3.909798172,0,0.030769231,0,0.666808835,0.732549124,3.705401371,11.16423731,8.644038012,11.59804688,11.79409962,12.61861847,16.22308676,60.67039496,48.76130994,60.21726531,57.55327057,21.37938843,23.38924579,123.1572798,89.07909325,19.84972011,99.49091606,19.51458561,88.71963477
3,6,102,102,102,102,102,100.2,100.8,44,20,99.6,36.6,100.2,100.8,4.941647372,4.484850724,4.361337395,4.315024372,4.061485149,4.786986291,0,0.030769231,0.028846154,0.830775324,0.973699924,4.981786748,14.27722361,11.99240523,14.59256943,15.20343204,15.62997487,20.06211793,77.23936156,61.64206536,76.63469127,73.51318647,30.75049101,31.19445957,131.7123856,87.06121712,18.67831509,95.00690643,18.93606483,90.66467824
3,7,101.6,101.6,101.6,101.6,101.6,100.6,100.6,35.8,22.6,100,31.4,100.6,100.6,5.161631543,5.019331905,5.122301259,4.556897991,4.752655814,4.859253081,0.029411765,0.090487284,0.02970297,1.227509787,1.19403283,5.393454565,16.0938475,14.94478745,17.3789576,17.65399208,17.95864939,22.82979592,88.19568089,74.20621055,90.7421701,86.10026852,31.77551638,32.78103104,126.9490354,70.71109199,16.75324171,102.2731811,16.81612822,92.12205928
3,8,101.4,101.4,101.4,101.4,101.4,100.4,100.4,37,20.4,100,34.2,100.4,100.4,4.881369413,4.45595309,5.606362972,5.066070172,5.173907142,5.359497453,0,0,0,0.869646064,1.413985004,5.565647602,18.18431542,14.85570656,18.51516653,18.88991234,19.00177739,23.73212023,91.28937654,74.77778905,94.1993265,91.796806,35.32466294,35.89456879,131.0494377,77.2484208,16.58435061,101.7976297,16.56174826,93.76877642
