41332,41332,293502.54,7.59,44868,44868,203410.30,4.43,46293,46293,157085.99,3.13,45478,45478,210595.07,4.83
41642,41642,295209.18,7.53,45103,45103,203374.48,4.42,46286,46286,155227.92,3.09,45616,45616,207295.10,4.70
41567,41567,295102.39,7.55,44940,44940,203364.67,4.43,46177,46177,154820.97,3.08,45487,45487,207380.08,4.71
41422,41422,293295.75,7.52,44880,44880,203700.23,4.46,46165,46165,156228.64,3.13,45719,45719,208983.92,4.71
41404,41404,294349.81,7.55,44845,44845,204077.54,4.48,46191,46191,155376.19,3.10,45649,45649,209216.09,4.69
41639,41639,296856.28,7.57,44972,44972,204705.78,4.47,46250,46250,156331.87,3.12,45655,45655,207578.06,4.69
41433,41433,293602.15,7.53,45037,45037,204572.95,4.46,46265,46265,155324.16,3.11,45738,45738,208147.53,4.70
41422,41422,295039.46,7.56,45089,45089,204445.55,4.45,46293,46293,155525.40,3.09,45613,45613,207293.55,4.69
41470,41470,294207.38,7.53,44978,44978,204381.43,4.48,46205,46205,155281.48,3.13,45645,45645,208010.17,4.69
41523,41523,294550.22,7.52,44943,44943,203500.02,4.44,46224,46224,157385.18,3.16,45604,45604,209029.84,4.71
41648,41648,296221.41,7.55,45025,45025,203389.66,4.42,46318,46318,154923.84,3.07,45703,45703,208886.93,4.71
41456,41456,293956.20,7.54,44871,44871,204508.19,4.50,46222,46222,155976.84,3.11,45635,45635,209094.44,4.73
41377,41377,294575.45,7.57,44922,44922,203772.36,4.45,46221,46221,157701.18,3.14,45537,45537,209275.54,4.74
41244,41244,292740.53,7.52,44830,44830,203143.45,4.45,46104,46104,155740.67,3.12,45575,45575,208494.48,4.72
41528,41528,295830.75,7.58,45001,45001,205388.26,4.49,46259,46259,155531.74,3.11,45557,45557,210342.49,4.78
41621,41621,295135.01,7.52,44922,44922,203434.06,4.44,46241,46241,155578.64,3.11,45612,45612,208031.71,4.73
41534,41534,296414.45,7.59,45027,45027,203366.81,4.45,46235,46235,155351.58,3.10,45771,45771,208831.00,4.74
41306,41306,293917.39,7.55,44753,44753,203718.81,4.48,46189,46189,156078.72,3.12,45519,45519,206201.69,4.71
