1.00,741,741,2.45,34041.53,55.59,770,770,2.34,26169.43,42.24,768,768,2.33,26049.39,41.14,837,837,2.43,38076.50,59.83,837,837,2.62,50624.39,79.14,837,837,2.60,47177.06,72.46,844,844,2.59,46597.28,68.82
1.00,748,748,2.48,37172.44,63.45,775,775,2.39,26247.89,42.76,774,774,2.39,26089.91,42.04,846,846,2.47,39182.07,58.94,854,854,2.65,52562.25,79.84,849,849,2.58,48898.83,71.51,853,853,2.59,48657.67,69.16
1.00,705,705,2.48,35833.47,61.13,733,733,2.34,25129.65,41.20,733,733,2.34,25113.65,41.16,800,800,2.40,38074.87,60.53,785,785,2.66,50758.88,85.04,795,795,2.61,47250.57,72.93,801,801,2.54,45630.93,71.21
1.00,735,735,2.46,36420.64,65.24,754,754,2.38,25569.27,42.05,756,756,2.38,25584.56,42.05,796,796,2.47,38696.85,61.06,808,808,2.64,50992.78,79.47,816,816,2.59,47564.76,70.48,817,817,2.58,46974.71,71.03
1.00,756,756,2.28,35978.80,61.11,781,781,2.19,26579.46,42.18,781,781,2.19,26705.12,42.04,823,823,2.34,38166.44,59.35,819,819,2.54,50819.02,80.22,816,816,2.50,45965.66,70.46,834,834,2.48,46892.96,70.99
1.00,769,769,2.54,36519.31,61.39,780,780,2.48,25416.69,40.58,779,779,2.48,25336.41,40.64,853,853,2.53,38556.92,59.95,856,856,2.74,51427.70,77.57,849,849,2.72,49498.65,71.51,865,865,2.67,48933.91,71.06
1.00,753,753,2.55,35433.36,57.28,780,780,2.45,26061.27,41.76,779,779,2.45,25945.03,40.92,849,849,2.51,37762.33,58.31,851,851,2.75,52017.54,79.29,859,859,2.68,49426.31,71.77,853,853,2.73,48272.36,70.00
1.00,729,729,2.50,36759.91,65.17,736,736,2.42,24798.92,43.24,737,737,2.41,24760.91,43.23,844,844,2.45,38872.18,60.67,853,853,2.60,52650.89,79.08,852,852,2.57,47617.50,70.10,859,859,2.55,48259.56,70.76
1.00,744,744,2.45,36644.56,61.30,767,767,2.35,27481.35,44.49,767,767,2.35,27481.35,44.49,837,837,2.42,39535.31,62.27,841,841,2.63,53401.71,80.85,846,846,2.57,51372.67,74.71,848,848,2.58,49041.37,72.20
1.00,782,782,2.51,35946.89,57.91,772,772,2.45,25070.60,39.56,773,773,2.45,24939.58,39.10,824,824,2.55,36122.89,55.54,840,840,2.78,50987.13,80.37,847,847,2.70,47158.03,68.65,848,848,2.71,47557.79,69.56
2.00,742,742,2.39,30955.25,55.63,743,743,2.23,23257.06,40.49,742,742,2.23,23142.30,39.73,830,830,2.37,33115.93,51.58,845,845,2.75,43984.33,68.81,864,864,2.68,40769.29,57.60,857,857,2.63,39704.26,58.34
2.00,789,789,2.63,33147.97,54.98,785,785,2.48,24203.72,39.67,781,781,2.49,23787.62,39.64,850,850,2.66,35228.28,53.15,892,892,3.05,48289.14,77.29,894,894,3.03,46011.51,65.65,887,887,3.05,46021.37,67.78
2.00,800,800,2.42,32682.66,50.86,792,792,2.38,25116.04,40.29,789,789,2.36,24897.66,40.14,843,843,2.46,35866.85,56.89,873,873,2.89,48261.35,78.14,891,891,2.88,46524.16,70.10,879,879,2.84,45837.45,71.65
2.00,764,764,2.35,34159.80,58.39,798,798,2.17,26039.88,41.58,800,800,2.16,25994.33,41.66,851,851,2.47,35168.46,53.88,881,881,2.81,46894.72,68.84,889,889,2.65,42117.60,58.60,883,883,2.81,45057.61,61.67
2.00,758,758,2.46,33637.63,54.46,772,772,2.33,25510.09,41.00,765,765,2.35,25232.34,40.95,809,809,2.44,34869.30,60.91,828,828,2.81,46269.72,75.54,847,847,2.72,43367.24,64.69,854,854,2.70,43366.93,65.26
2.00,781,781,2.25,30037.05,50.92,786,786,2.16,23559.96,36.63,777,777,2.16,23270.28,35.81,861,861,2.28,33721.93,48.41,861,861,2.66,43586.61,67.79,886,886,2.55,42858.51,62.87,877,877,2.57,40590.23,57.95
2.00,773,773,2.34,32839.73,56.34,778,778,2.22,25353.78,40.91,772,772,2.21,24995.29,40.61,845,845,2.35,34128.59,53.34,879,879,2.71,45583.81,75.99,890,890,2.57,43601.72,63.13,875,875,2.67,43444.80,66.85
2.00,769,769,2.39,33195.47,57.42,780,780,2.28,24124.46,41.90,778,778,2.29,24104.95,41.82,848,848,2.37,35270.63,57.26,874,874,2.77,43644.06,67.05,883,883,2.66,41358.20,63.05,879,879,2.72,41767.22,62.15
2.00,748,748,2.44,30872.45,53.92,770,770,2.32,23495.51,36.52,773,773,2.30,23483.46,36.35,826,826,2.50,31703.19,49.36,857,857,2.89,42566.61,67.75,865,865,2.73,40571.33,59.74,860,860,2.80,40528.41,61.32
2.00,782,782,2.49,32750.61,55.55,803,803,2.35,25482.51,39.51,801,801,2.34,25040.82,39.04,866,866,2.55,37839.64,59.13,884,884,2.84,49021.71,76.01,894,894,2.79,45174.97,64.07,877,877,2.79,47003.18,67.10
3.00,775,775,2.50,33289.40,59.01,777,777,2.34,23759.32,38.24,767,767,2.35,23566.13,40.08,821,821,2.56,33162.18,51.85,877,877,2.97,42752.90,64.61,886,886,2.96,40378.99,57.71,885,885,2.96,40323.76,57.09
3.00,721,721,2.33,29153.41,50.96,749,749,2.11,23004.25,37.75,742,742,2.12,22648.92,37.54,815,815,2.22,32238.76,50.68,860,860,2.68,42006.40,71.67,864,864,2.62,39024.52,62.23,866,866,2.65,39943.79,59.00
3.00,725,725,2.52,28908.42,51.66,749,749,2.35,22520.07,37.23,753,753,2.33,22421.41,36.66,808,808,2.51,31084.16,49.81,820,820,3.05,40967.71,70.27,848,848,2.89,38170.03,59.23,847,847,2.93,36524.18,53.20
3.00,746,746,2.37,28489.26,48.34,736,736,2.18,22267.24,38.40,726,726,2.20,21688.75,37.04,752,752,2.31,28589.69,49.06,830,830,2.77,38167.04,62.95,842,842,2.75,34895.51,48.85,842,842,2.75,35363.40,51.93
3.00,768,768,2.26,29381.58,49.89,782,782,2.10,23656.07,36.35,774,774,2.11,23314.25,35.71,802,802,2.33,29738.15,49.14,863,863,2.79,39097.87,63.79,889,889,2.62,37936.66,55.23,889,889,2.74,36394.70,51.70
3.00,729,729,2.33,28579.88,44.61,736,736,2.12,22739.31,37.70,725,725,2.14,22337.29,37.66,778,778,2.37,31015.70,51.69,834,834,2.81,39647.48,62.78,867,867,2.73,39390.88,58.83,843,843,2.84,37154.21,55.57
3.00,746,746,2.60,28431.99,45.72,765,765,2.33,22877.98,35.89,755,755,2.35,22805.32,37.01,794,794,2.58,30481.00,47.38,835,835,3.08,38262.17,61.93,844,844,3.00,37824.08,56.07,848,848,3.04,35995.78,53.57
3.00,778,778,2.51,29193.84,45.41,784,784,2.22,22755.64,38.29,786,786,2.26,22841.52,37.75,822,822,2.44,29806.33,47.85,836,836,3.12,39435.89,64.34,873,873,2.95,36954.83,50.86,853,853,3.04,35546.49,53.86
3.00,785,785,2.38,30139.21,48.28,733,733,2.25,21603.03,41.31,734,734,2.25,21791.88,40.52,829,829,2.38,29241.38,44.22,856,856,2.95,40256.88,65.70,874,874,2.84,37862.37,53.48,877,877,2.82,37295.21,52.51
3.00,748,748,2.40,30511.76,54.43,749,749,2.17,23573.72,39.71,749,749,2.18,23416.83,39.61,774,774,2.31,30301.76,51.19,859,859,2.73,42278.15,68.52,858,858,2.64,37370.58,60.17,861,861,2.72,38877.81,56.68
4.00,766,766,2.54,27049.47,46.67,724,724,2.45,20314.21,33.03,733,733,2.41,20180.61,32.19,796,796,2.53,29627.21,47.61,848,848,3.21,38210.27,61.89,879,879,3.18,36654.96,53.01,876,876,3.15,36031.67,53.55
4.00,692,692,2.39,28432.17,50.87,704,704,2.12,22687.42,40.20,705,705,2.11,22474.38,39.42,753,753,2.32,30061.21,52.56,811,811,2.99,38291.53,61.41,828,828,2.87,37355.37,55.97,833,833,2.90,36926.04,55.95
4.00,755,755,2.32,29130.97,51.71,726,726,2.17,21729.29,37.80,734,734,2.17,21695.64,35.51,796,796,2.18,29507.13,45.83,834,834,2.87,36916.84,61.73,870,870,2.81,34619.83,50.70,864,864,2.77,34812.92,54.04
4.00,819,819,2.45,27355.31,38.27,774,774,2.25,21544.86,35.33,779,779,2.20,21216.33,34.20,785,785,2.52,27914.55,49.24,855,855,3.12,36126.33,56.35,859,859,3.13,33623.88,46.82,874,874,3.28,34978.85,47.37
4.00,716,716,2.28,26770.92,45.39,706,706,2.18,20798.18,34.32,695,695,2.11,20499.66,35.06,746,746,2.24,28848.93,48.70,795,795,2.58,34635.85,57.53,832,832,2.61,33035.38,48.78,830,830,2.69,33631.39,49.44
4.00,738,738,2.43,28698.44,52.39,707,707,2.28,22027.51,38.55,696,696,2.26,21717.32,37.99,754,754,2.38,28122.09,47.87,832,832,2.98,38603.26,61.21,872,872,2.92,37655.39,54.97,872,872,2.99,36431.21,54.07
4.00,778,778,2.26,27765.07,42.98,732,732,2.15,21518.98,36.15,740,740,2.12,21399.32,35.22,776,776,2.10,28358.03,45.67,812,812,2.62,34820.51,58.46,841,841,2.55,31976.26,45.83,809,809,2.68,33255.45,51.66
4.00,702,702,2.25,26512.15,49.74,690,690,2.01,21413.93,42.72,696,696,2.01,21631.57,43.27,714,714,2.21,26156.15,45.57,765,765,2.64,33411.71,56.06,781,781,2.63,32008.32,52.00,798,798,2.65,31487.17,49.45
4.00,726,726,2.48,26993.58,43.80,678,678,2.19,20170.79,33.60,671,671,2.17,20286.52,35.35,737,737,2.52,26418.28,46.42,829,829,3.05,34346.82,51.64,837,837,2.86,33169.50,49.70,820,820,3.11,32526.21,47.28
4.00,743,743,2.29,28133.37,49.68,708,708,2.18,21385.90,39.14,720,720,2.17,21192.70,36.98,780,780,2.26,28618.71,45.43,807,807,2.91,36375.00,61.64,851,851,2.72,34666.58,52.66,845,845,2.96,34018.33,52.25
